"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","178","calls onLayoutChange with the selected layout","GraphControls","Tue Mar 10 22:54:53 UTC 2026","passed","Tue Mar 10 22:54:54 UTC 2026","","Selecting a layout","",""
"","9","shows date placeholder if no hint is given","ManagedDatePicker - placeholders","Tue Mar 10 22:56:14 UTC 2026","passed","Tue Mar 10 22:56:14 UTC 2026","","","",""
"","0","shows some collection methods for the given job","toCollected","Tue Mar 10 22:57:53 UTC 2026","passed","Tue Mar 10 22:57:53 UTC 2026","","","",""
"","2","should compute normal vectors for line segments","bezier","Tue Mar 10 22:59:02 UTC 2026","passed","Tue Mar 10 22:59:02 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_UserSelfModify","768","TestManagementResource_UpdateUser_UserSelfModify","","Tue Mar 10 22:53:35 UTC 2026","passed","Tue Mar 10 22:53:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_UserSelfModify","TestManagementResource_UpdateUser_UserSelfModify"
"","60","correctly handles the hygiene ID with value 0 by not omitting it in the params value even though 0 is falsey","usePZQueryParams","Tue Mar 10 22:56:39 UTC 2026","passed","Tue Mar 10 22:56:39 UTC 2026","","","",""
"","66","applies the given filters","useFinishedJobs","Tue Mar 10 22:55:57 UTC 2026","passed","Tue Mar 10 22:55:57 UTC 2026","","","",""
"Test cases for Test_convertGraphExtensionPayloadToGraphExtension","0","Test_convertGraphExtensionPayloadToGraphExtension","","Tue Mar 10 22:53:21 UTC 2026","passed","Tue Mar 10 22:53:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_convertGraphExtensionPayloadToGraphExtension","Test_convertGraphExtensionPayloadToGraphExtension"
"Test cases for TestManagementResource_GetSelf","0","TestManagementResource_GetSelf","","Tue Mar 10 22:53:37 UTC 2026","passed","Tue Mar 10 22:53:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSelf","TestManagementResource_GetSelf"
"","119","Disable Analyze Now and change to Analyzing if datapipe status is different from ""idle""","AnalyzeNowConfiguration","Tue Mar 10 22:55:34 UTC 2026","passed","Tue Mar 10 22:55:34 UTC 2026","","","",""
"Test cases for TestManagementResource_GetRole","26288","TestManagementResource_GetRole","","Tue Mar 10 22:53:27 UTC 2026","passed","Tue Mar 10 22:53:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetRole","TestManagementResource_GetRole"
"Test cases for TestResources_GetAssetGroupTagMemberInfo","0","TestResources_GetAssetGroupTagMemberInfo","","Tue Mar 10 22:53:22 UTC 2026","passed","Tue Mar 10 22:53:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagMemberInfo","TestResources_GetAssetGroupTagMemberInfo"
"Test cases for TestResources_ListUsersMinimal","12","TestResources_ListUsersMinimal","","Tue Mar 10 22:53:53 UTC 2026","passed","Tue Mar 10 22:53:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestResources_ListUsersMinimal","TestResources_ListUsersMinimal"
"","491","should sort by type","SSOProviderTable","Tue Mar 10 22:56:59 UTC 2026","passed","Tue Mar 10 22:57:00 UTC 2026","","","",""
"","127","requests finished jobs","useFinishedJobs","Tue Mar 10 22:55:57 UTC 2026","passed","Tue Mar 10 22:55:57 UTC 2026","","","",""
