"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestContextMiddlewareBypassDisabled","0","TestContextMiddlewareBypassDisabled","","Thu Jun 04 16:20:41 UTC 2026","passed","Thu Jun 04 16:20:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddlewareBypassDisabled","TestContextMiddlewareBypassDisabled"
"","255","renders correctly with requiresCurrentPassword true","PasswordDialog","Thu Jun 04 16:22:10 UTC 2026","passed","Thu Jun 04 16:22:10 UTC 2026","","","",""
"Test cases for TestManagementResource_GetUser","12778","TestManagementResource_GetUser","","Thu Jun 04 16:21:09 UTC 2026","passed","Thu Jun 04 16:21:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetUser","TestManagementResource_GetUser"
"Test cases for TestResources_ListADGroupSessions","0","TestResources_ListADGroupSessions","","Thu Jun 04 16:20:47 UTC 2026","passed","Thu Jun 04 16:20:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupSessions","TestResources_ListADGroupSessions"
"","270","on clicking switch shows modal and when clicking confirm closes it and switch changes to enabled","CitrixRDPConfiguration","Thu Jun 04 16:23:46 UTC 2026","passed","Thu Jun 04 16:23:47 UTC 2026","","Click on switch to enable","",""
"Test cases for TestOpenGraphSchemaService_ListExtensions","3","TestOpenGraphSchemaService_ListExtensions","","Thu Jun 04 16:20:55 UTC 2026","passed","Thu Jun 04 16:20:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_ListExtensions","TestOpenGraphSchemaService_ListExtensions"
"","0","handles an empty string","escapeCypherString","Thu Jun 04 16:26:40 UTC 2026","passed","Thu Jun 04 16:26:40 UTC 2026","","","",""
"","402","renders the Rule Tab content when Rule tab is chosen","Selected Details Tab Content","Thu Jun 04 16:25:58 UTC 2026","passed","Thu Jun 04 16:25:58 UTC 2026","","","",""
"Test cases for TestTypes_Value","0","TestTypes_Value","","Thu Jun 04 16:20:50 UTC 2026","passed","Thu Jun 04 16:20:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Value","TestTypes_Value"
"","4931","does not close explore search tab menu or entity info panel when search returns zero nodes","CypherSearch","Thu Jun 04 16:22:31 UTC 2026","passed","Thu Jun 04 16:22:36 UTC 2026","","Minimize explorer page elements when multiple nodes are returned","",""
"Test cases for TestMatches_FailureAction","0","TestMatches_FailureAction","","Thu Jun 04 16:20:51 UTC 2026","passed","Thu Jun 04 16:20:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureAction","TestMatches_FailureAction"
"","0","returns false for arrays with different object references","areArraysSimilar","Thu Jun 04 16:26:24 UTC 2026","passed","Thu Jun 04 16:26:24 UTC 2026","","","",""
