"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","stores a boolean value in localStorage","useLocalStorage","Thu Apr 02 20:50:35 UTC 2026","passed","Thu Apr 02 20:50:35 UTC 2026","","setValue","",""
"Test cases for TestResources_DeleteSavedQuery_NotAUserAuth","0","TestResources_DeleteSavedQuery_NotAUserAuth","","Thu Apr 02 20:47:42 UTC 2026","passed","Thu Apr 02 20:47:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotAUserAuth","TestResources_DeleteSavedQuery_NotAUserAuth"
"Test cases for TestValidateRequestSignature","239","TestValidateRequestSignature","","Thu Apr 02 20:47:31 UTC 2026","passed","Thu Apr 02 20:47:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestValidateRequestSignature","TestValidateRequestSignature"
"","1748","does not show the ""Disable MFA"" context menu option for users without MFA enabled","Users","Thu Apr 02 20:50:43 UTC 2026","passed","Thu Apr 02 20:50:44 UTC 2026","","","",""
"Test cases for TestResources_ProcessIngestTask","6","TestResources_ProcessIngestTask","","Thu Apr 02 20:47:42 UTC 2026","passed","Thu Apr 02 20:47:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ProcessIngestTask","TestResources_ProcessIngestTask"
"","3","The data is loading","Getting the text for the disabled item display for a search when there are no results","Thu Apr 02 20:52:01 UTC 2026","passed","Thu Apr 02 20:52:01 UTC 2026","","Loading states","",""
"Test cases for TestDatabase_GetAssetGroupTag","0","TestDatabase_GetAssetGroupTag","","Thu Apr 02 20:47:42 UTC 2026","passed","Thu Apr 02 20:47:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabase_GetAssetGroupTag","TestDatabase_GetAssetGroupTag"
"","600","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and user role is selected","UpdateUserForm","Thu Apr 02 20:49:01 UTC 2026","passed","Thu Apr 02 20:49:01 UTC 2026","","","",""
"","1394","should display all available SSO providers","CreateUserDialog","Thu Apr 02 20:49:26 UTC 2026","passed","Thu Apr 02 20:49:27 UTC 2026","","","",""
"","54","calls getKey for each item (stable keys hook)","<DetailsAccordion />","Thu Apr 02 20:49:52 UTC 2026","passed","Thu Apr 02 20:49:52 UTC 2026","","","",""
"","0","handles percent values by multiplying by 100, truncating to an integer, and adding a ""%"" to the end","Formatting number properties","Thu Apr 02 20:50:05 UTC 2026","passed","Thu Apr 02 20:50:05 UTC 2026","","","",""
"Test cases for TestIngestJobs_ValidFilters","0","TestIngestJobs_ValidFilters","","Thu Apr 02 20:47:44 UTC 2026","passed","Thu Apr 02 20:47:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestIngestJobs_ValidFilters","TestIngestJobs_ValidFilters"
"Test cases for TestHeaderMatches","0","TestHeaderMatches","","Thu Apr 02 20:48:02 UTC 2026","passed","Thu Apr 02 20:48:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestHeaderMatches","TestHeaderMatches"
"Test cases for TestManagementResource_ListUsers_PredicateMismatchWithColumn","0","TestManagementResource_ListUsers_PredicateMismatchWithColumn","","Thu Apr 02 20:47:48 UTC 2026","passed","Thu Apr 02 20:47:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_PredicateMismatchWithColumn","TestManagementResource_ListUsers_PredicateMismatchWithColumn"
"","23","should display the checkbox group title","Checkbox group","Thu Apr 02 20:53:23 UTC 2026","passed","Thu Apr 02 20:53:23 UTC 2026","","","",""
"Test cases for TestActivateMFA_Failure","654","TestActivateMFA_Failure","","Thu Apr 02 20:48:16 UTC 2026","passed","Thu Apr 02 20:48:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestActivateMFA_Failure","TestActivateMFA_Failure"
"Test cases for TestBoolIsZero","0","TestBoolIsZero","","Thu Apr 02 20:47:43 UTC 2026","passed","Thu Apr 02 20:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolIsZero","TestBoolIsZero"
"Test cases for TestConvertContainerToNode_InheritanceHashes","0","TestConvertContainerToNode_InheritanceHashes","","Thu Apr 02 20:48:03 UTC 2026","passed","Thu Apr 02 20:48:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertContainerToNode_InheritanceHashes","TestConvertContainerToNode_InheritanceHashes"
"","7","should not render if open === false","ConfirmUpdateQueryDialog","Thu Apr 02 20:53:15 UTC 2026","passed","Thu Apr 02 20:53:15 UTC 2026","","","",""
"Test cases for TestUnmarshalTimeText","0","TestUnmarshalTimeText","","Thu Apr 02 20:47:43 UTC 2026","passed","Thu Apr 02 20:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalTimeText","TestUnmarshalTimeText"
"","98","prevents a user from proceeding if the file is not valid","File Upload","Thu Apr 02 20:51:05 UTC 2026","passed","Thu Apr 02 20:51:05 UTC 2026","","","",""
"Test cases for TestNewDefaultConfig","0","TestNewDefaultConfig","","Thu Apr 02 20:47:43 UTC 2026","passed","Thu Apr 02 20:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestNewDefaultConfig","TestNewDefaultConfig"
"","24","selector members refetches on sort change","the useAssetGroupTags utilities","Thu Apr 02 20:49:50 UTC 2026","passed","Thu Apr 02 20:49:50 UTC 2026","","","",""
"","238","renders the Columns trigger button","ManageColumnsComboBox","Thu Apr 02 20:49:54 UTC 2026","passed","Thu Apr 02 20:49:54 UTC 2026","","","",""
"Test cases for TestResources_GetCertTemplateEntityInfo","252","TestResources_GetCertTemplateEntityInfo","","Thu Apr 02 20:47:42 UTC 2026","passed","Thu Apr 02 20:47:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCertTemplateEntityInfo","TestResources_GetCertTemplateEntityInfo"
"Test cases for TestQueries_GetEntityResults","0","TestQueries_GetEntityResults","","Thu Apr 02 20:47:46 UTC 2026","passed","Thu Apr 02 20:47:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetEntityResults","TestQueries_GetEntityResults"
"","888","sets the selectedItem param and closes popper when a node is selected","GraphControls","Thu Apr 02 20:49:38 UTC 2026","passed","Thu Apr 02 20:49:39 UTC 2026","","Searching current results","",""
"Test cases for TestRoleAssignments_NodesWithRolesExclusive","1","TestRoleAssignments_NodesWithRolesExclusive","","Thu Apr 02 20:48:02 UTC 2026","passed","Thu Apr 02 20:48:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_NodesWithRolesExclusive","TestRoleAssignments_NodesWithRolesExclusive"
"Test cases for TestUpdateAssetGroupRequest_AuditData","0","TestUpdateAssetGroupRequest_AuditData","","Thu Apr 02 20:47:42 UTC 2026","passed","Thu Apr 02 20:47:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestUpdateAssetGroupRequest_AuditData","TestUpdateAssetGroupRequest_AuditData"
"","1731","executes a pathfinding search when both a source and destination node are provided","Pathfinding: interaction","Thu Apr 02 20:50:45 UTC 2026","passed","Thu Apr 02 20:50:46 UTC 2026","","","",""
