"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_OpenGraphSchemaIngest","2","TestResources_OpenGraphSchemaIngest","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_OpenGraphSchemaIngest","TestResources_OpenGraphSchemaIngest"
"Test cases for TestStringValueOrZero","0","TestStringValueOrZero","","Tue Mar 24 15:58:58 UTC 2026","passed","Tue Mar 24 15:58:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringValueOrZero","TestStringValueOrZero"
"","337","renders an edit form for the selected asset group when a user has graph write permissions","GroupManagement","Tue Mar 24 16:05:23 UTC 2026","passed","Tue Mar 24 16:05:24 UTC 2026","","","",""
"","435","displays 0 when a given sections returns empty, and sums the rest of the sections correctly","EntityInfoDataTable","Tue Mar 24 16:01:19 UTC 2026","passed","Tue Mar 24 16:01:19 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for TestMergeNodeKinds","0","TestMergeNodeKinds","","Tue Mar 24 15:59:00 UTC 2026","passed","Tue Mar 24 15:59:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMergeNodeKinds","TestMergeNodeKinds"
"","195","renders a graph view","GraphView","Tue Mar 24 16:05:22 UTC 2026","passed","Tue Mar 24 16:05:23 UTC 2026","","","",""
"Test cases for Test_FixtureTeardown","0","Test_FixtureTeardown","","Tue Mar 24 15:59:05 UTC 2026","passed","Tue Mar 24 15:59:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_FixtureTeardown","Test_FixtureTeardown"
"","24","renders the LabelSelector when available and on a Label page","TagSelector","Tue Mar 24 16:02:48 UTC 2026","passed","Tue Mar 24 16:02:48 UTC 2026","","","",""
"","62","sets autoDisplayTable to true if query returns nodes only, searchType = cypher, and and enabled is true","useExploreTableAutoDisplay","Tue Mar 24 16:03:35 UTC 2026","passed","Tue Mar 24 16:03:35 UTC 2026","","","",""
"","8","applies animation class to the title","ProcessingIndicator","Tue Mar 24 16:04:38 UTC 2026","passed","Tue Mar 24 16:04:38 UTC 2026","","","",""
"","2","returns all environments when no filters are active","filterAndSearchEnvironments","Tue Mar 24 16:00:12 UTC 2026","passed","Tue Mar 24 16:00:12 UTC 2026","","with no filters applied","",""
"","10","does not render when selector data is not defined","Delete Selector Button rendering","Tue Mar 24 16:04:18 UTC 2026","passed","Tue Mar 24 16:04:18 UTC 2026","","","",""
"","1445","handles posting a mutation","DatabaseManagement","Tue Mar 24 16:05:16 UTC 2026","passed","Tue Mar 24 16:05:17 UTC 2026","","","",""
"Test cases for TestResources_GetComputerEntityInfo","3","TestResources_GetComputerEntityInfo","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetComputerEntityInfo","TestResources_GetComputerEntityInfo"
"Test cases for TestResources_ListAuditLogs_InvalidSkip","0","TestResources_ListAuditLogs_InvalidSkip","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidSkip","TestResources_ListAuditLogs_InvalidSkip"
"","14","does not render the tooltip icon when tooltipText prop is not passed","ColumnHeaders","Tue Mar 24 16:02:24 UTC 2026","passed","Tue Mar 24 16:02:24 UTC 2026","","SortableHeader with Tooltip","",""
"","153","upon selecting a source node, updates the URL with a searchType of 'node' and primarySearch of the node's objectid","useNodeSearch","Tue Mar 24 16:03:42 UTC 2026","passed","Tue Mar 24 16:03:42 UTC 2026","","","",""
"","249","sets a secondary=id and searchType=pathfinding when primary is truthy","ContextMenu","Tue Mar 24 16:05:15 UTC 2026","passed","Tue Mar 24 16:05:15 UTC 2026","","","",""
"","0","filters by low risk level","filterAndSearchEnvironments","Tue Mar 24 16:00:12 UTC 2026","passed","Tue Mar 24 16:00:12 UTC 2026","","risk filters","",""
"","699","renders a button that expands the filter section","AssetGroupEdit","Tue Mar 24 16:01:06 UTC 2026","passed","Tue Mar 24 16:01:07 UTC 2026","","","",""
"","247","shows an error state","AssetGroupMenuItem","Tue Mar 24 16:01:01 UTC 2026","passed","Tue Mar 24 16:01:01 UTC 2026","","","",""
"Test cases for TestFillAndPopulateDefaultAdminInfo","0","TestFillAndPopulateDefaultAdminInfo","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/bootstrap/TestFillAndPopulateDefaultAdminInfo","TestFillAndPopulateDefaultAdminInfo"
"Test cases for Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail","0","Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail","","Tue Mar 24 15:58:58 UTC 2026","passed","Tue Mar 24 15:58:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail","Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail"
"","1","should recognize a common properties","validating a node property against the shared generated schema","Tue Mar 24 16:01:04 UTC 2026","passed","Tue Mar 24 16:01:04 UTC 2026","","","",""
"Test cases for TestManagementResource_GetSelf","0","TestManagementResource_GetSelf","","Tue Mar 24 15:59:14 UTC 2026","passed","Tue Mar 24 15:59:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSelf","TestManagementResource_GetSelf"
"","42","adds a notification - checks values","AppNotifications","Tue Mar 24 16:03:19 UTC 2026","passed","Tue Mar 24 16:03:19 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_InvalidFilterPredicate","0","TestManagementResource_ListUsers_InvalidFilterPredicate","","Tue Mar 24 15:59:02 UTC 2026","passed","Tue Mar 24 15:59:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidFilterPredicate","TestManagementResource_ListUsers_InvalidFilterPredicate"
"Test cases for TestCacheEntryDigester_PoolStateReuse","0","TestCacheEntryDigester_PoolStateReuse","","Tue Mar 24 15:59:00 UTC 2026","passed","Tue Mar 24 15:59:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_PoolStateReuse","TestCacheEntryDigester_PoolStateReuse"
"Test cases for TestSavedQueries_GetValidFilterPredicatesAsStrings","0","TestSavedQueries_GetValidFilterPredicatesAsStrings","","Tue Mar 24 15:58:58 UTC 2026","passed","Tue Mar 24 15:58:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_GetValidFilterPredicatesAsStrings","TestSavedQueries_GetValidFilterPredicatesAsStrings"
"Test cases for TestResources_DeleteSavedQuery_RecordNotFound","0","TestResources_DeleteSavedQuery_RecordNotFound","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_RecordNotFound","TestResources_DeleteSavedQuery_RecordNotFound"
"Test cases for TestResources_ListADDomainForeignAdmins","1","TestResources_ListADDomainForeignAdmins","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignAdmins","TestResources_ListADDomainForeignAdmins"
"","451","on clicking switch shows modal and when clicking cancel closes it and switch stays disabled","CitrixRDPConfiguration","Tue Mar 24 16:01:08 UTC 2026","passed","Tue Mar 24 16:01:08 UTC 2026","","Click on switch to enable","",""
"","418","should display ""Configure Multi-Factor Authentication"" title","Enable2FADialog","Tue Mar 24 16:02:28 UTC 2026","passed","Tue Mar 24 16:02:29 UTC 2026","","","",""
"","3","succeeds for valid password","testPassword","Tue Mar 24 16:04:37 UTC 2026","passed","Tue Mar 24 16:04:37 UTC 2026","","","",""
"Test cases for TestUrlValidator","0","TestUrlValidator","","Tue Mar 24 15:59:02 UTC 2026","passed","Tue Mar 24 15:59:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestUrlValidator","TestUrlValidator"
"","373","should not call onSave when Save button is clicked and form input is invalid","CreateUserDialog","Tue Mar 24 16:00:30 UTC 2026","passed","Tue Mar 24 16:00:30 UTC 2026","","","",""
"Test cases for TestResources_GetGPOEntityInfo","1","TestResources_GetGPOEntityInfo","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetGPOEntityInfo","TestResources_GetGPOEntityInfo"
"","222","renders the QuerySearchFilter component","QuerySearchFilter","Tue Mar 24 16:02:41 UTC 2026","passed","Tue Mar 24 16:02:41 UTC 2026","","","",""
"","10","does not render highlight for non-active tag","SelectedHighlight","Tue Mar 24 16:03:44 UTC 2026","passed","Tue Mar 24 16:03:44 UTC 2026","","","",""
"","127","calls handleInitialEnvironment with the highest impactValue as the initial environment","useInitialEnvironment","Tue Mar 24 16:03:25 UTC 2026","passed","Tue Mar 24 16:03:25 UTC 2026","","","",""
"","385","should not have less characters than the minimum requirement","UpdateUserForm","Tue Mar 24 16:00:08 UTC 2026","passed","Tue Mar 24 16:00:09 UTC 2026","","","",""
"","51","when `selectedItem` is provided, the combobox displays the icon","icon rendering","Tue Mar 24 16:01:13 UTC 2026","passed","Tue Mar 24 16:01:14 UTC 2026","","","",""
"","342","renders a snackbar notification in the dom and tests autoHideDuration","AppNotifications","Tue Mar 24 16:03:19 UTC 2026","passed","Tue Mar 24 16:03:19 UTC 2026","","","",""
"Test cases for TestBuildErrorResponseDefault","0","TestBuildErrorResponseDefault","","Tue Mar 24 15:58:45 UTC 2026","passed","Tue Mar 24 15:58:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseDefault","TestBuildErrorResponseDefault"
"","13","shows hint by default","ManagedDatePicker - placeholders","Tue Mar 24 16:02:15 UTC 2026","passed","Tue Mar 24 16:02:15 UTC 2026","","","",""
"","18","displays CaretDownOutline icon when the sortOrder is undefined","ColumnHeaders","Tue Mar 24 16:02:24 UTC 2026","passed","Tue Mar 24 16:02:24 UTC 2026","","SortableHeader","",""
"Test cases for TestManagementResource_DeleteUser_GetUserError","0","TestManagementResource_DeleteUser_GetUserError","","Tue Mar 24 15:59:15 UTC 2026","passed","Tue Mar 24 15:59:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_GetUserError","TestManagementResource_DeleteUser_GetUserError"
"","271","sums nested section node counts","EntityInfoDataTableGraphed","Tue Mar 24 16:01:17 UTC 2026","passed","Tue Mar 24 16:01:17 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","0","Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","","Tue Mar 24 15:58:58 UTC 2026","passed","Tue Mar 24 15:58:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail"
"","76","if a hint is given, it show date placeholder on focus, restores hint on blur","ManagedDatePicker - placeholders","Tue Mar 24 16:02:15 UTC 2026","passed","Tue Mar 24 16:02:16 UTC 2026","","","",""
"","1","adds email filter if madeBy contains ""@""","createHistoryParams","Tue Mar 24 16:03:39 UTC 2026","passed","Tue Mar 24 16:03:39 UTC 2026","","","",""
"","142","should disable the create provider button and not display providers if the user lacks permission","SSOConfiguration","Tue Mar 24 16:01:03 UTC 2026","passed","Tue Mar 24 16:01:03 UTC 2026","","","",""
"","213","should fire ""onClose"" once","UserTokenManagementDialog","Tue Mar 24 16:03:09 UTC 2026","passed","Tue Mar 24 16:03:09 UTC 2026","","when user clicks ""Close"" button","",""
"","801","renders group and tenant dropdown selectors","GroupManagement","Tue Mar 24 16:05:22 UTC 2026","passed","Tue Mar 24 16:05:23 UTC 2026","","","",""
"","1","should return the edge parts from the key","getEdgeDataFromKey","Tue Mar 24 16:05:43 UTC 2026","passed","Tue Mar 24 16:05:43 UTC 2026","","","",""
"Test cases for TestContextMiddlewareBypassEnabled","0","TestContextMiddlewareBypassEnabled","","Tue Mar 24 15:58:49 UTC 2026","passed","Tue Mar 24 15:58:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddlewareBypassEnabled","TestContextMiddlewareBypassEnabled"
"Test cases for TestNodeNamePrefix_String","0","TestNodeNamePrefix_String","","Tue Mar 24 15:59:03 UTC 2026","passed","Tue Mar 24 15:59:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_String","TestNodeNamePrefix_String"
"","1238","shows a table with partially completed jobs","FileIngestTable","Tue Mar 24 16:02:02 UTC 2026","passed","Tue Mar 24 16:02:04 UTC 2026","","","",""
"Test cases for TestIsValidContentTypeForUpload","0","TestIsValidContentTypeForUpload","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestIsValidContentTypeForUpload","TestIsValidContentTypeForUpload"
"Test cases for Test_NewSpecWithHooks","0","Test_NewSpecWithHooks","","Tue Mar 24 15:59:05 UTC 2026","passed","Tue Mar 24 15:59:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpecWithHooks","Test_NewSpecWithHooks"
"Test cases for TestNewManifest","0","TestNewManifest","","Tue Mar 24 15:58:57 UTC 2026","passed","Tue Mar 24 15:58:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestNewManifest","TestNewManifest"
"","10","fully replaces state","useObjectState","Tue Mar 24 16:03:53 UTC 2026","passed","Tue Mar 24 16:03:53 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupMemberCount_IDMalformed","0","TestResources_GetAssetGroupMemberCount_IDMalformed","","Tue Mar 24 15:58:56 UTC 2026","passed","Tue Mar 24 15:58:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_IDMalformed","TestResources_GetAssetGroupMemberCount_IDMalformed"
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Tue Mar 24 15:58:45 UTC 2026","passed","Tue Mar 24 15:58:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"","158","calls onSort when clicked","ColumnHeaders","Tue Mar 24 16:02:24 UTC 2026","passed","Tue Mar 24 16:02:24 UTC 2026","","SortableHeader","",""
"","7","does not render when selector is default","Delete Selector Button rendering","Tue Mar 24 16:04:18 UTC 2026","passed","Tue Mar 24 16:04:18 UTC 2026","","","",""
