"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","displays lastlogontimestamp cell as NEVER when the value is -1","ExploreTableDataCell","Fri Apr 03 17:20:46 UTC 2026","passed","Fri Apr 03 17:20:46 UTC 2026","","","",""
"Test cases for TestParseOptionalBoolMisspelledValue","0","TestParseOptionalBoolMisspelledValue","","Fri Apr 03 17:16:11 UTC 2026","passed","Fri Apr 03 17:16:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolMisspelledValue","TestParseOptionalBoolMisspelledValue"
"Test cases for TestStringScan","0","TestStringScan","","Fri Apr 03 17:16:29 UTC 2026","passed","Fri Apr 03 17:16:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringScan","TestStringScan"
"","7","does not request finished jobs if lacking permission","useFinishedJobs","Fri Apr 03 17:18:59 UTC 2026","passed","Fri Apr 03 17:18:59 UTC 2026","","","",""
"","0","The user has yet to type into the search (for OU and Domain searches that have hard coded types)","Getting the text for the disabled item display for a search when there are no results","Fri Apr 03 17:19:55 UTC 2026","passed","Fri Apr 03 17:19:55 UTC 2026","","Empty data states","",""
"","464","shows success notification after successful deletion","ActiveExtensionsCard","Fri Apr 03 17:17:23 UTC 2026","passed","Fri Apr 03 17:17:23 UTC 2026","","","",""
"Test cases for TestOrphanFileSweeper_Clear","0","TestOrphanFileSweeper_Clear","","Fri Apr 03 17:16:26 UTC 2026","passed","Fri Apr 03 17:16:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_Clear","TestOrphanFileSweeper_Clear"
"Test cases for Test_PrimaryNodeKind","2","Test_PrimaryNodeKind","","Fri Apr 03 17:16:53 UTC 2026","passed","Fri Apr 03 17:16:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/graphschema/Test_PrimaryNodeKind","Test_PrimaryNodeKind"
"Test cases for TestCacheEntryDigester_DigestEndpoint_MatchByName","0","TestCacheEntryDigester_DigestEndpoint_MatchByName","","Fri Apr 03 17:16:35 UTC 2026","passed","Fri Apr 03 17:16:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_MatchByName","TestCacheEntryDigester_DigestEndpoint_MatchByName"
"","6","updates key in state","useObjectState","Fri Apr 03 17:20:44 UTC 2026","passed","Fri Apr 03 17:20:44 UTC 2026","","","",""
"","119","shows formatted expiration date (yyyy-MM-dd) when expires_at is set","UserTokenManagementDialog - API Expiration Date column","Fri Apr 03 17:18:02 UTC 2026","passed","Fri Apr 03 17:18:02 UTC 2026","","","",""
"","1800","hides the password field and removes the requirement when logged in with SSO","Users","Fri Apr 03 17:18:48 UTC 2026","passed","Fri Apr 03 17:18:50 UTC 2026","","","",""
"Test cases for TestIsValidClientVersion","0","TestIsValidClientVersion","","Fri Apr 03 17:16:51 UTC 2026","passed","Fri Apr 03 17:16:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidClientVersion","TestIsValidClientVersion"
"","0","properly displays bitwise integers","Formatting number properties","Fri Apr 03 17:18:10 UTC 2026","passed","Fri Apr 03 17:18:10 UTC 2026","","","",""
"Test cases for TestEndNodes","0","TestEndNodes","","Fri Apr 03 17:16:51 UTC 2026","passed","Fri Apr 03 17:16:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestEndNodes","TestEndNodes"
"","2","returns true when WebGL is available in the current browser context","WebGL compatibility check","Fri Apr 03 17:21:35 UTC 2026","passed","Fri Apr 03 17:21:35 UTC 2026","","","",""
"Test cases for TestResources_ListPublishedTemplates","1","TestResources_ListPublishedTemplates","","Fri Apr 03 17:16:23 UTC 2026","passed","Fri Apr 03 17:16:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListPublishedTemplates","TestResources_ListPublishedTemplates"
"","30","generates a human-friendly default filename for graph exports","exportGraphData","Fri Apr 03 17:20:52 UTC 2026","passed","Fri Apr 03 17:20:52 UTC 2026","","","",""
"","101","calls setSelected with correct data on click","NoteCell component","Fri Apr 03 17:20:11 UTC 2026","passed","Fri Apr 03 17:20:11 UTC 2026","","","",""
"","40","initializes with the given state","useObjectState","Fri Apr 03 17:20:44 UTC 2026","passed","Fri Apr 03 17:20:44 UTC 2026","","","",""
"","6","does not return when label limit is not reached","useTagLimits","Fri Apr 03 17:17:27 UTC 2026","passed","Fri Apr 03 17:17:27 UTC 2026","","","",""
"","0","No type was provided and no results were available","Getting the text for the disabled item display for a search when there are no results","Fri Apr 03 17:19:55 UTC 2026","passed","Fri Apr 03 17:19:55 UTC 2026","","Empty data states","",""
"","651","lists all available node kinds as options to filter by","AssetGroupEdit","Fri Apr 03 17:18:14 UTC 2026","passed","Fri Apr 03 17:18:15 UTC 2026","","Node Type dropdown filter","",""
"Test cases for TestQueries_BuildEntityQueryParams_InvalidLimit","0","TestQueries_BuildEntityQueryParams_InvalidLimit","","Fri Apr 03 17:16:31 UTC 2026","passed","Fri Apr 03 17:16:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_InvalidLimit","TestQueries_BuildEntityQueryParams_InvalidLimit"
"","331","navigates to object details when clicking an object row","ObjectsAccordion","Fri Apr 03 17:19:35 UTC 2026","passed","Fri Apr 03 17:19:35 UTC 2026","","","",""
"Test cases for Test_ConvertAzureRoleManagementPolicyAssignment","2","Test_ConvertAzureRoleManagementPolicyAssignment","","Fri Apr 03 17:16:53 UTC 2026","passed","Fri Apr 03 17:16:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/Test_ConvertAzureRoleManagementPolicyAssignment","Test_ConvertAzureRoleManagementPolicyAssignment"
"Test cases for TestGetOrderForNeo4jQuery","0","TestGetOrderForNeo4jQuery","","Fri Apr 03 17:16:51 UTC 2026","passed","Fri Apr 03 17:16:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetOrderForNeo4jQuery","TestGetOrderForNeo4jQuery"
"Test cases for TestResources_GetAssetGroupMemberCount_DBError","0","TestResources_GetAssetGroupMemberCount_DBError","","Fri Apr 03 17:16:23 UTC 2026","passed","Fri Apr 03 17:16:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_DBError","TestResources_GetAssetGroupMemberCount_DBError"
"","68","applies the given filters","useFinishedJobs","Fri Apr 03 17:18:59 UTC 2026","passed","Fri Apr 03 17:18:59 UTC 2026","","","",""
"","164","calls onCancel when cancel button clicked","EarlyAccessFeaturesWarningDialog","Fri Apr 03 17:22:34 UTC 2026","passed","Fri Apr 03 17:22:34 UTC 2026","","","",""
"","167","handles creating a new label","Tag Form","Fri Apr 03 17:17:03 UTC 2026","passed","Fri Apr 03 17:17:03 UTC 2026","","","",""
