"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","returns disabled config when any required param is falsey","useExploreGraph","Mon Jul 13 20:58:24 UTC 2026","passed","Mon Jul 13 20:58:24 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"","102","updates value when an invalid date typed","ManagedDatePicker - value","Mon Jul 13 20:59:53 UTC 2026","passed","Mon Jul 13 20:59:53 UTC 2026","","","",""
"","0","excludes non-collected environments when risk filter is active","filterAndSearchEnvironments","Mon Jul 13 20:57:17 UTC 2026","passed","Mon Jul 13 20:57:17 UTC 2026","","risk filters","",""
"Test cases for TestJSONFloat_UnmarshalJSON","0","TestJSONFloat_UnmarshalJSON","","Mon Jul 13 20:56:00 UTC 2026","passed","Mon Jul 13 20:56:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON","TestJSONFloat_UnmarshalJSON"
"","3","returns {enabled: false} if there is not a match on the switch statement","useExploreGraph","Mon Jul 13 20:58:24 UTC 2026","passed","Mon Jul 13 20:58:24 UTC 2026","","exploreGraphQueryFactory","",""
"","2","updates state when an external storage event is fired for the same key","useLocalStorage","Mon Jul 13 20:59:24 UTC 2026","passed","Mon Jul 13 20:59:24 UTC 2026","","storage event synchronisation","",""
"","803","should render with a full list of multiple tenants and domains","Simple Environment Selector","Mon Jul 13 20:59:14 UTC 2026","passed","Mon Jul 13 20:59:15 UTC 2026","","","",""
"","29","renders a list of pre-built searches and displays categories and subcategories one time","PrebuiltSearchList","Mon Jul 13 21:00:03 UTC 2026","passed","Mon Jul 13 21:00:03 UTC 2026","","","",""
"Test cases for TestJSONFloat_UnmarshalJSON_NaN","0","TestJSONFloat_UnmarshalJSON_NaN","","Mon Jul 13 20:56:00 UTC 2026","passed","Mon Jul 13 20:56:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON_NaN","TestJSONFloat_UnmarshalJSON_NaN"
"Test cases for TestResources_ListAuditLogs","0","TestResources_ListAuditLogs","","Mon Jul 13 20:55:55 UTC 2026","passed","Mon Jul 13 20:55:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs","TestResources_ListAuditLogs"
"Test cases for TestResources_ListADDomainForeignGPOControllers","1","TestResources_ListADDomainForeignGPOControllers","","Mon Jul 13 20:55:55 UTC 2026","passed","Mon Jul 13 20:55:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignGPOControllers","TestResources_ListADDomainForeignGPOControllers"
"","202","renders the form for editing an existing zone","Tag Form","Mon Jul 13 20:56:54 UTC 2026","passed","Mon Jul 13 20:56:54 UTC 2026","","","",""
"","219","should display ""Cancel"" button","Enable2FADialog","Mon Jul 13 21:00:53 UTC 2026","passed","Mon Jul 13 21:00:53 UTC 2026","","","",""
"Test cases for TestMarshalFloatText","0","TestMarshalFloatText","","Mon Jul 13 20:56:00 UTC 2026","passed","Mon Jul 13 20:56:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalFloatText","TestMarshalFloatText"
"","124","should call onLoginViaSAML when login via sso button clicked","LoginForm","Mon Jul 13 21:01:32 UTC 2026","passed","Mon Jul 13 21:01:32 UTC 2026","","","",""
"","1","filters by low risk level","filterAndSearchEnvironments","Mon Jul 13 20:57:17 UTC 2026","passed","Mon Jul 13 20:57:17 UTC 2026","","risk filters","",""
"Test cases for TestRequestWaitDuration_Failure","0","TestRequestWaitDuration_Failure","","Mon Jul 13 20:55:46 UTC 2026","passed","Mon Jul 13 20:55:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Failure","TestRequestWaitDuration_Failure"
"Test cases for TestStore_GetFlagByKey","1","TestStore_GetFlagByKey","","Mon Jul 13 20:56:46 UTC 2026","passed","Mon Jul 13 20:56:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/appdb/TestStore_GetFlagByKey","TestStore_GetFlagByKey"
"","354","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Mon Jul 13 20:57:48 UTC 2026","passed","Mon Jul 13 20:57:49 UTC 2026","","","",""
"","0","should return true when value partially matches term","compareTerm","Mon Jul 13 21:01:13 UTC 2026","passed","Mon Jul 13 21:01:13 UTC 2026","","","",""
"","75","if a hint is given, it show date placeholder on focus, restores hint on blur","ManagedDatePicker - placeholders","Mon Jul 13 20:59:52 UTC 2026","passed","Mon Jul 13 20:59:52 UTC 2026","","","",""
"","225","should not call onSubmit when input is invalid and Submit button is clicked","UpsertSAMLProviderForm","Mon Jul 13 21:01:05 UTC 2026","passed","Mon Jul 13 21:01:05 UTC 2026","","","",""
"Test cases for TestFloatScan","0","TestFloatScan","","Mon Jul 13 20:56:00 UTC 2026","passed","Mon Jul 13 20:56:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatScan","TestFloatScan"
"Test cases for TestConvertOUToNode_InheritanceHashes","0","TestConvertOUToNode_InheritanceHashes","","Mon Jul 13 20:56:23 UTC 2026","passed","Mon Jul 13 20:56:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertOUToNode_InheritanceHashes","TestConvertOUToNode_InheritanceHashes"
"","724","calls the passed in select handler when clicking the Confirm button","Glyph Select Dialog","Mon Jul 13 21:01:48 UTC 2026","passed","Mon Jul 13 21:01:49 UTC 2026","","","",""
"Test cases for TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","23","TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","","Mon Jul 13 20:55:57 UTC 2026","passed","Mon Jul 13 20:55:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","TestOrphanFileSweeper_ClearLegacyLocalIngestFiles"
