"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestManagementResource_DeleteUser_DeleteUserError","696","TestManagementResource_DeleteUser_DeleteUserError","","Fri Mar 13 15:19:11 UTC 2026","passed","Fri Mar 13 15:19:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_DeleteUserError","TestManagementResource_DeleteUser_DeleteUserError"
"","416","displays 0 when a given sections returns empty, and sums the rest of the sections correctly","EntityInfoDataTable","Fri Mar 13 15:21:25 UTC 2026","passed","Fri Mar 13 15:21:25 UTC 2026","","Node count for nested table that counts all sections","",""
"","1","prevents MouseCoords events","preventAllDefaults","Fri Mar 13 15:25:55 UTC 2026","passed","Fri Mar 13 15:25:55 UTC 2026","","","",""
"","8","sets autoDisplayTable to false if query type is node","useExploreTableAutoDisplay","Fri Mar 13 15:23:37 UTC 2026","passed","Fri Mar 13 15:23:37 UTC 2026","","","",""
"Test cases for Test_GetApplicationConfigurations","5","Test_GetApplicationConfigurations","","Fri Mar 13 15:18:54 UTC 2026","passed","Fri Mar 13 15:18:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetApplicationConfigurations","Test_GetApplicationConfigurations"
"","0","fails for password without digits","testPassword","Fri Mar 13 15:24:40 UTC 2026","passed","Fri Mar 13 15:24:40 UTC 2026","","","",""
"","155","should not display a badge when role based filtering is true and show filter banner is false by default","EntityInfoPanel","Fri Mar 13 15:23:43 UTC 2026","passed","Fri Mar 13 15:23:43 UTC 2026","","","",""
"","49","should display an error message if data does not return from the API","Context Selector Error","Fri Mar 13 15:21:32 UTC 2026","passed","Fri Mar 13 15:21:32 UTC 2026","","","",""
"Test cases for TestGenericAssign","1","TestGenericAssign","","Fri Mar 13 15:19:17 UTC 2026","passed","Fri Mar 13 15:19:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericAssign","TestGenericAssign"
"Test cases for TestDisenrollMFA_Success","898","TestDisenrollMFA_Success","","Fri Mar 13 15:19:17 UTC 2026","passed","Fri Mar 13 15:19:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Success","TestDisenrollMFA_Success"
"","0","returns false for arrays with different object references","areArraysSimilar","Fri Mar 13 15:24:20 UTC 2026","passed","Fri Mar 13 15:24:20 UTC 2026","","","",""
"","254","passes item props to Header and Content","<DetailsAccordion />","Fri Mar 13 15:21:03 UTC 2026","passed","Fri Mar 13 15:21:03 UTC 2026","","","",""
"","149","shows the empty form message when Object Rule Form is empty","Seed Selection Results","Fri Mar 13 15:20:59 UTC 2026","passed","Fri Mar 13 15:20:59 UTC 2026","","","",""
"Test cases for TestParseGPOData","1","TestParseGPOData","","Fri Mar 13 15:19:23 UTC 2026","passed","Fri Mar 13 15:19:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseGPOData","TestParseGPOData"
"","1240","renders asset group edit options with graph write permissions","ContextMenu","Fri Mar 13 15:20:57 UTC 2026","passed","Fri Mar 13 15:20:58 UTC 2026","","","",""
"","23","should display the checkbox group title","Checkbox group","Fri Mar 13 15:24:26 UTC 2026","passed","Fri Mar 13 15:24:26 UTC 2026","","","",""
"","83","navigates to the specified route with global params intact","AppNavigate","Fri Mar 13 15:23:26 UTC 2026","passed","Fri Mar 13 15:23:26 UTC 2026","","","",""
"Test cases for TestContextMiddleware","0","TestContextMiddleware","","Fri Mar 13 15:18:48 UTC 2026","passed","Fri Mar 13 15:18:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddleware","TestContextMiddleware"
"","350","should render the pathfinding search controls when searchType is pathfinding","ExploreSearch rendering per tab","Fri Mar 13 15:25:10 UTC 2026","passed","Fri Mar 13 15:25:11 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_UserCannotSelfDelete","685","TestManagementResource_DeleteUser_UserCannotSelfDelete","","Fri Mar 13 15:19:10 UTC 2026","passed","Fri Mar 13 15:19:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserCannotSelfDelete","TestManagementResource_DeleteUser_UserCannotSelfDelete"
"Test cases for TestIsValidEmail","0","TestIsValidEmail","","Fri Mar 13 15:19:17 UTC 2026","passed","Fri Mar 13 15:19:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"Test cases for Test_parseAuthorizationHeader","0","Test_parseAuthorizationHeader","","Fri Mar 13 15:18:48 UTC 2026","passed","Fri Mar 13 15:18:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_parseAuthorizationHeader","Test_parseAuthorizationHeader"
