"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1447","renders","DatabaseManagement","Mon Apr 13 19:27:50 UTC 2026","passed","Mon Apr 13 19:27:52 UTC 2026","","","",""
"","9","dismisses a notification","AppNotifications","Mon Apr 13 19:26:00 UTC 2026","passed","Mon Apr 13 19:26:00 UTC 2026","","","",""
"","0","fails for password without uppercase letters","testPassword","Mon Apr 13 19:27:16 UTC 2026","passed","Mon Apr 13 19:27:16 UTC 2026","","","",""
"","51","applies empty state height when no results","ActiveExtensionsCard","Mon Apr 13 19:23:04 UTC 2026","passed","Mon Apr 13 19:23:04 UTC 2026","","","",""
"","0","EXTENDED ROUNDING with different thresholds","numberFormatting","Mon Apr 13 19:25:10 UTC 2026","passed","Mon Apr 13 19:25:10 UTC 2026","","","",""
"","748","app does not crash if ""token"" cookie exists and ""persistedState"" localstorage key does not exist","redux store","Mon Apr 13 19:28:17 UTC 2026","passed","Mon Apr 13 19:28:18 UTC 2026","","","",""
"","141","returns false when no nodes are available","useGraphHasData","Mon Apr 13 19:26:43 UTC 2026","passed","Mon Apr 13 19:26:43 UTC 2026","","","",""
"","476","when an `inputValue` is provided it eventually displays a list of search results","ExploreSearchCombobox","Mon Apr 13 19:23:57 UTC 2026","passed","Mon Apr 13 19:23:57 UTC 2026","","","",""
"","166","will request feature-flags when the user is fully authenticated","app","Mon Apr 13 19:28:11 UTC 2026","passed","Mon Apr 13 19:28:11 UTC 2026","","<Inner />","",""
"","222","a name value is required to submit the form","Rule Form","Mon Apr 13 19:23:04 UTC 2026","passed","Mon Apr 13 19:23:04 UTC 2026","","","",""
"","126","renders Label as first tab and is also the initially selected on first render in Labels View/Tab","Selected Details Tabs","Mon Apr 13 19:24:38 UTC 2026","passed","Mon Apr 13 19:24:38 UTC 2026","","Selected Details Tabs - Params present","",""
"","68","includes all traversable OpenGraph edges in their own category when they are available via the API","useEdgeCategories","Mon Apr 13 19:24:02 UTC 2026","passed","Mon Apr 13 19:24:02 UTC 2026","","","",""
"","94","should display api key management button","Api Keys","Mon Apr 13 19:24:10 UTC 2026","passed","Mon Apr 13 19:24:10 UTC 2026","","","",""
"","243","shows all extensions when search is cleared","ActiveExtensionsCard","Mon Apr 13 19:23:03 UTC 2026","passed","Mon Apr 13 19:23:04 UTC 2026","","","",""
"","104","should have a disabled continue button","TagToZoneLabelDialog","Mon Apr 13 19:25:14 UTC 2026","passed","Mon Apr 13 19:25:14 UTC 2026","","","",""
"","275","opens the dropdown when the Columns button is clicked","ManageColumnsComboBox","Mon Apr 13 19:23:43 UTC 2026","passed","Mon Apr 13 19:23:43 UTC 2026","","","",""
"","0","combines platform and risk filters","filterAndSearchEnvironments","Mon Apr 13 19:22:57 UTC 2026","passed","Mon Apr 13 19:22:57 UTC 2026","","combined filters","",""
"","168","renders correctly with requiresCurrentPassword true","PasswordDialog","Mon Apr 13 19:23:11 UTC 2026","passed","Mon Apr 13 19:23:11 UTC 2026","","","",""
"Test cases for TestDefineNodeName","0","TestDefineNodeName","","Mon Apr 13 19:22:18 UTC 2026","passed","Mon Apr 13 19:22:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineNodeName","TestDefineNodeName"
"Test cases for TestPasswordValidator","0","TestPasswordValidator","","Mon Apr 13 19:22:18 UTC 2026","passed","Mon Apr 13 19:22:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestPasswordValidator","TestPasswordValidator"
"Test cases for TestResources_ListADDomainForeignUsers","1","TestResources_ListADDomainForeignUsers","","Mon Apr 13 19:21:57 UTC 2026","passed","Mon Apr 13 19:21:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignUsers","TestResources_ListADDomainForeignUsers"
"","0","returns default error message for unknown API messages","getErrorMessage","Mon Apr 13 19:23:28 UTC 2026","passed","Mon Apr 13 19:23:28 UTC 2026","","","",""
"Test cases for TestResources_PatchDomain","1","TestResources_PatchDomain","","Mon Apr 13 19:21:57 UTC 2026","passed","Mon Apr 13 19:21:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_PatchDomain","TestResources_PatchDomain"
"","156","should display ""Disable Multi-Factor Authentication"" button","Enable2FADialog","Mon Apr 13 19:25:56 UTC 2026","passed","Mon Apr 13 19:25:56 UTC 2026","","","",""
"","100","should display ""Password"" input","Enable2FADialog","Mon Apr 13 19:25:56 UTC 2026","passed","Mon Apr 13 19:25:56 UTC 2026","","","",""
"Test cases for TestParseOptionalBool","0","TestParseOptionalBool","","Mon Apr 13 19:21:47 UTC 2026","passed","Mon Apr 13 19:21:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBool","TestParseOptionalBool"
"","7","fully replaces state","useObjectState","Mon Apr 13 19:26:33 UTC 2026","passed","Mon Apr 13 19:26:33 UTC 2026","","","",""
"","11","disables useAvailableEnvironment and does not attempt calling handleInitialEnvironment if queryOptions.enabled","useInitialEnvironment","Mon Apr 13 19:26:10 UTC 2026","passed","Mon Apr 13 19:26:10 UTC 2026","","","",""
"","164","should display","GenericErrorBoundaryFallback","Mon Apr 13 19:27:20 UTC 2026","passed","Mon Apr 13 19:27:20 UTC 2026","","","",""
"Test cases for TestWriteErrorResponse_InvalidFormat","0","TestWriteErrorResponse_InvalidFormat","","Mon Apr 13 19:21:47 UTC 2026","passed","Mon Apr 13 19:21:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteErrorResponse_InvalidFormat","TestWriteErrorResponse_InvalidFormat"
"Test cases for TestFilter","0","TestFilter","","Mon Apr 13 19:22:20 UTC 2026","passed","Mon Apr 13 19:22:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFilter","TestFilter"
"","811","dark mode should persist between logging in and out","redux store","Mon Apr 13 19:28:16 UTC 2026","passed","Mon Apr 13 19:28:17 UTC 2026","","","",""
"Test cases for TestServeHTTP_Success","0","TestServeHTTP_Success","","Mon Apr 13 19:21:50 UTC 2026","passed","Mon Apr 13 19:21:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestServeHTTP_Success","TestServeHTTP_Success"
"","17","renders correctly when an unexpected nodeType is passed","NodeIcon","Mon Apr 13 19:26:39 UTC 2026","passed","Mon Apr 13 19:26:39 UTC 2026","","","",""
