"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestManagementResource_ListUsers_InvalidFilterPredicate","0","TestManagementResource_ListUsers_InvalidFilterPredicate","","Tue Mar 31 20:36:07 UTC 2026","passed","Tue Mar 31 20:36:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidFilterPredicate","TestManagementResource_ListUsers_InvalidFilterPredicate"
"Test cases for TestResources_CreateSavedQuery","3","TestResources_CreateSavedQuery","","Tue Mar 31 20:35:59 UTC 2026","passed","Tue Mar 31 20:35:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery","TestResources_CreateSavedQuery"
"","490","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and user role is selected","CreateUserForm","Tue Mar 31 20:37:52 UTC 2026","passed","Tue Mar 31 20:37:52 UTC 2026","","","",""
"","4","matches all AD edges","Make sure pathfinding filterable edges match schemagen","Tue Mar 31 20:41:47 UTC 2026","passed","Tue Mar 31 20:41:47 UTC 2026","","","",""
"Test cases for TestGenerateQRCodeBase64","0","TestGenerateQRCodeBase64","","Tue Mar 31 20:35:59 UTC 2026","passed","Tue Mar 31 20:35:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestGenerateQRCodeBase64","TestGenerateQRCodeBase64"
"","66","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","CreateUserForm","Tue Mar 31 20:37:53 UTC 2026","passed","Tue Mar 31 20:37:53 UTC 2026","","","",""
"Test cases for TestParseOptionalBoolEmptyValue","0","TestParseOptionalBoolEmptyValue","","Tue Mar 31 20:35:47 UTC 2026","passed","Tue Mar 31 20:35:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolEmptyValue","TestParseOptionalBoolEmptyValue"
"","8","renders highlight only for active selector when ruleId is present","SelectedHighlight","Tue Mar 31 20:40:54 UTC 2026","passed","Tue Mar 31 20:40:54 UTC 2026","","","",""
"","189","handles removing from a non-tier-zero asset group","AssetGroupMenuItem","Tue Mar 31 20:42:17 UTC 2026","passed","Tue Mar 31 20:42:17 UTC 2026","","removing from an asset group","",""
"Test cases for Test_parseLatestVersion","0","Test_parseLatestVersion","","Tue Mar 31 20:36:07 UTC 2026","passed","Tue Mar 31 20:36:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/stbernard/git/Test_parseLatestVersion","Test_parseLatestVersion"
"","151","should render tag to Label content","TagToZoneLabelDialog","Tue Mar 31 20:39:44 UTC 2026","passed","Tue Mar 31 20:39:44 UTC 2026","","","",""
"Test cases for Test_filterNodesToSearchResult_includeOpenGraphNodes","0","Test_filterNodesToSearchResult_includeOpenGraphNodes","","Tue Mar 31 20:36:00 UTC 2026","passed","Tue Mar 31 20:36:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_includeOpenGraphNodes","Test_filterNodesToSearchResult_includeOpenGraphNodes"
"","64","links to the specified route with global params intact when triggered by a splat route","AppLink","Tue Mar 31 20:40:03 UTC 2026","passed","Tue Mar 31 20:40:03 UTC 2026","","","",""
"","1","should hide/expand search widget when user clicks minus/plus button","ExploreSearch rendering per tab","Tue Mar 31 20:43:01 UTC 2026","unknown","Tue Mar 31 20:43:01 UTC 2026","","","",""
"","1","filters by multiple platforms","filterAndSearchEnvironments","Tue Mar 31 20:37:21 UTC 2026","passed","Tue Mar 31 20:37:21 UTC 2026","","platform filters","",""
"","725","app does not crash if ""token"" cookie exists and ""persistedState"" localstorage key does not exist","redux store","Tue Mar 31 20:42:52 UTC 2026","passed","Tue Mar 31 20:42:53 UTC 2026","","","",""
"Test cases for TestRoleAssignments_NodesWithRole","0","TestRoleAssignments_NodesWithRole","","Tue Mar 31 20:36:03 UTC 2026","passed","Tue Mar 31 20:36:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_NodesWithRole","TestRoleAssignments_NodesWithRole"
"","0","fails for password without special characters","testPassword","Tue Mar 31 20:41:48 UTC 2026","passed","Tue Mar 31 20:41:48 UTC 2026","","","",""
"Test cases for TestHasSequence","0","TestHasSequence","","Tue Mar 31 20:36:03 UTC 2026","passed","Tue Mar 31 20:36:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestHasSequence","TestHasSequence"
"","827","should not call onSubmit when password does not match confirmation password when reset password button clicked","PasswordResetForm","Tue Mar 31 20:39:21 UTC 2026","passed","Tue Mar 31 20:39:22 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","0","TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","","Tue Mar 31 20:35:59 UTC 2026","passed","Tue Mar 31 20:35:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","TestResources_UpdateSavedQuery_OwnPrivateQuery_Success"
"","4","shows the collection methods for the given job","toCollected","Tue Mar 31 20:41:23 UTC 2026","passed","Tue Mar 31 20:41:23 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_DBError","1","TestResources_ListAuditLogs_DBError","","Tue Mar 31 20:35:59 UTC 2026","passed","Tue Mar 31 20:35:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_DBError","TestResources_ListAuditLogs_DBError"
"Test cases for TestResources_ExportSavedQuery","14","TestResources_ExportSavedQuery","","Tue Mar 31 20:35:59 UTC 2026","passed","Tue Mar 31 20:35:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ExportSavedQuery","TestResources_ExportSavedQuery"
"Test cases for TestDomainSelectors_GetFilterCriteria_Domain","0","TestDomainSelectors_GetFilterCriteria_Domain","","Tue Mar 31 20:36:00 UTC 2026","passed","Tue Mar 31 20:36:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_Domain","TestDomainSelectors_GetFilterCriteria_Domain"
"","135","renders an input box","SearchBar","Tue Mar 31 20:41:36 UTC 2026","passed","Tue Mar 31 20:41:36 UTC 2026","","","",""
"","1385","when user performs a pathfinding search, the selection for the start node is carried over to the `search` tab","ExploreSearch interaction","Tue Mar 31 20:42:20 UTC 2026","passed","Tue Mar 31 20:42:21 UTC 2026","","","",""
"Test cases for TestSavedQueries_IsString","0","TestSavedQueries_IsString","","Tue Mar 31 20:36:00 UTC 2026","passed","Tue Mar 31 20:36:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsString","TestSavedQueries_IsString"
"Test cases for Test_cacheQueryResult","0","Test_cacheQueryResult","","Tue Mar 31 20:36:00 UTC 2026","passed","Tue Mar 31 20:36:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_cacheQueryResult","Test_cacheQueryResult"
"","430","displays default text for domain selector when globalDomain is null","GroupManagement","Tue Mar 31 20:42:35 UTC 2026","passed","Tue Mar 31 20:42:35 UTC 2026","","","",""
"","8","does not render when selector data is not defined","Delete Selector Button rendering","Tue Mar 31 20:41:28 UTC 2026","passed","Tue Mar 31 20:41:28 UTC 2026","","","",""
"","49","Gets focus on keyboard shortcut","SearchBar","Tue Mar 31 20:41:36 UTC 2026","passed","Tue Mar 31 20:41:36 UTC 2026","","","",""
"","0","should return false when there is no match","OperationsFilterPlugin","Tue Mar 31 20:41:52 UTC 2026","passed","Tue Mar 31 20:41:52 UTC 2026","","","",""
"","158","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Tue Mar 31 20:40:30 UTC 2026","passed","Tue Mar 31 20:40:31 UTC 2026","","","",""
"","119","should call onCancel when return to login button clicked","PasswordResetForm","Tue Mar 31 20:39:23 UTC 2026","passed","Tue Mar 31 20:39:24 UTC 2026","","","",""
"","26","displays contact admin message when hidden edge is true","EdgeInfoContent","Tue Mar 31 20:37:28 UTC 2026","passed","Tue Mar 31 20:37:28 UTC 2026","","EdgeInfoContent support for hidden edges","",""
"Test cases for Test_UseHooks","0","Test_UseHooks","","Tue Mar 31 20:36:04 UTC 2026","passed","Tue Mar 31 20:36:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_UseHooks","Test_UseHooks"
"","367","should not call onSave when Save button is clicked and form input is invalid","CreateUserDialog","Tue Mar 31 20:37:40 UTC 2026","passed","Tue Mar 31 20:37:40 UTC 2026","","","",""
"Test cases for TestQueries_BuildEntityQueryParams_MissingObjectID","0","TestQueries_BuildEntityQueryParams_MissingObjectID","","Tue Mar 31 20:36:00 UTC 2026","passed","Tue Mar 31 20:36:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_MissingObjectID","TestQueries_BuildEntityQueryParams_MissingObjectID"
"Test cases for TestGetLatestQueryParameter_LatestMalformed","0","TestGetLatestQueryParameter_LatestMalformed","","Tue Mar 31 20:35:58 UTC 2026","passed","Tue Mar 31 20:35:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter_LatestMalformed","TestGetLatestQueryParameter_LatestMalformed"
"","1","returns query config when searchType is composition and all required params are passed","useExploreGraph","Tue Mar 31 20:37:45 UTC 2026","passed","Tue Mar 31 20:37:45 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"Test cases for TestSignRequestSuccess","0","TestSignRequestSuccess","","Tue Mar 31 20:35:47 UTC 2026","passed","Tue Mar 31 20:35:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestSuccess","TestSignRequestSuccess"
"","331","does not render an edit form for the selected asset group when a user does not have graph write permissions","GroupManagement","Tue Mar 31 20:42:35 UTC 2026","passed","Tue Mar 31 20:42:36 UTC 2026","","","",""
"","294","sets a primarySearch=id and searchType=pathfinding when secondarySearch is truthy","ContextMenu","Tue Mar 31 20:42:26 UTC 2026","passed","Tue Mar 31 20:42:26 UTC 2026","","","",""
"","0","fails for empty password","testPassword","Tue Mar 31 20:41:48 UTC 2026","passed","Tue Mar 31 20:41:48 UTC 2026","","","",""
"Test cases for TestNewAuditLog_Error","0","TestNewAuditLog_Error","","Tue Mar 31 20:36:00 UTC 2026","passed","Tue Mar 31 20:36:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_Error","TestNewAuditLog_Error"
"","218","opens and closes the dialog with the cancel button","Tag Form","Tue Mar 31 20:37:12 UTC 2026","passed","Tue Mar 31 20:37:12 UTC 2026","","","",""
"Test cases for TestTimeIsZero","0","TestTimeIsZero","","Tue Mar 31 20:36:00 UTC 2026","passed","Tue Mar 31 20:36:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeIsZero","TestTimeIsZero"
"","85","prevents a user from proceeding if the file is not valid","File Upload","Tue Mar 31 20:39:16 UTC 2026","passed","Tue Mar 31 20:39:16 UTC 2026","","","",""
"","85","sets autoDisplayTable to false if enabled param is false","useExploreTableAutoDisplay","Tue Mar 31 20:40:45 UTC 2026","passed","Tue Mar 31 20:40:45 UTC 2026","","","",""
"","1","handles percent values by multiplying by 100, truncating to an integer, and adding a ""%"" to the end","Formatting number properties","Tue Mar 31 20:38:20 UTC 2026","passed","Tue Mar 31 20:38:20 UTC 2026","","","",""
"Test cases for TestResources_GetRootCAEntityInfo","253","TestResources_GetRootCAEntityInfo","","Tue Mar 31 20:35:59 UTC 2026","passed","Tue Mar 31 20:35:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetRootCAEntityInfo","TestResources_GetRootCAEntityInfo"
"Test cases for TestResources_SearchAssetGroupTags","11","TestResources_SearchAssetGroupTags","","Tue Mar 31 20:35:59 UTC 2026","passed","Tue Mar 31 20:35:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchAssetGroupTags","TestResources_SearchAssetGroupTags"
"","10","should render when search string at the end of the text","HighlightedText","Tue Mar 31 20:41:02 UTC 2026","passed","Tue Mar 31 20:41:02 UTC 2026","","","",""
"","151","should display a ""Reset Password"" button","UserProfile","Tue Mar 31 20:38:36 UTC 2026","passed","Tue Mar 31 20:38:36 UTC 2026","","","",""
"","3247","Sort arrow is visible and direction is correct","ExploreTable","Tue Mar 31 20:37:19 UTC 2026","passed","Tue Mar 31 20:37:22 UTC 2026","","","",""
"Test cases for TestUnique","0","TestUnique","","Tue Mar 31 20:36:05 UTC 2026","passed","Tue Mar 31 20:36:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestUnique","TestUnique"
"","201","toggles parent from none to all","SourceKindsCheckboxes","Tue Mar 31 20:39:06 UTC 2026","passed","Tue Mar 31 20:39:06 UTC 2026","","","",""
"","1","returns a function that can set arrays query params removes previous values set to that array query param","searchParams","Tue Mar 31 20:40:15 UTC 2026","passed","Tue Mar 31 20:40:15 UTC 2026","","setSingleParamFactory","",""
