"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","displays the value from filterParams.node_type","AssetGroupEdit","Mon May 04 21:32:16 UTC 2026","passed","Mon May 04 21:32:17 UTC 2026","","Node Type dropdown filter","",""
"","218","renders with applied filters","Privilege Zones History Filter Dialog","Mon May 04 21:32:43 UTC 2026","passed","Mon May 04 21:32:44 UTC 2026","","","",""
"Test cases for TestClearCache_HA","0","TestClearCache_HA","","Mon May 04 21:30:06 UTC 2026","passed","Mon May 04 21:30:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestClearCache_HA","TestClearCache_HA"
"","637","should render many sections with many navigation items","SubNav","Mon May 04 21:33:50 UTC 2026","passed","Mon May 04 21:33:51 UTC 2026","","","",""
"Test cases for TestFormatDatabaseErrorNotFound","0","TestFormatDatabaseErrorNotFound","","Mon May 04 21:29:51 UTC 2026","passed","Mon May 04 21:29:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFormatDatabaseErrorNotFound","TestFormatDatabaseErrorNotFound"
"Test cases for TestGenerateRandomBase64String","0","TestGenerateRandomBase64String","","Mon May 04 21:30:05 UTC 2026","passed","Mon May 04 21:30:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestGenerateRandomBase64String","TestGenerateRandomBase64String"
"Test cases for TestResources_GetAssetGroupMemberCount_IDMalformed","0","TestResources_GetAssetGroupMemberCount_IDMalformed","","Mon May 04 21:30:04 UTC 2026","passed","Mon May 04 21:30:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_IDMalformed","TestResources_GetAssetGroupMemberCount_IDMalformed"
"","53","takes the param appendQueryKey and will append that value to the existing queryKey","useAvailableEnvironments","Mon May 04 21:32:47 UTC 2026","passed","Mon May 04 21:32:47 UTC 2026","","useAvailableEnvironments","",""
"Test cases for TestGetMFAActivationStatus_Failure","0","TestGetMFAActivationStatus_Failure","","Mon May 04 21:30:47 UTC 2026","passed","Mon May 04 21:30:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestGetMFAActivationStatus_Failure","TestGetMFAActivationStatus_Failure"
"Test cases for TestIntPointer","0","TestIntPointer","","Mon May 04 21:30:07 UTC 2026","passed","Mon May 04 21:30:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntPointer","TestIntPointer"
"Test cases for TestArgon2_ParseDigest","0","TestArgon2_ParseDigest","","Mon May 04 21:30:22 UTC 2026","passed","Mon May 04 21:30:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_ParseDigest","TestArgon2_ParseDigest"
"Test cases for TestSavedQueries_ValidFilters","0","TestSavedQueries_ValidFilters","","Mon May 04 21:30:08 UTC 2026","passed","Mon May 04 21:30:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_ValidFilters","TestSavedQueries_ValidFilters"
"","139","a name value is required to submit the form","Tag Form","Mon May 04 21:30:53 UTC 2026","passed","Mon May 04 21:30:53 UTC 2026","","","",""
"","1","returns the node_keys from the graphData with duplicate keys removed and known keys added","getExploreTableData","Mon May 04 21:33:06 UTC 2026","passed","Mon May 04 21:33:06 UTC 2026","","","",""
"","1227","should render","EntityInfoHeader","Mon May 04 21:33:26 UTC 2026","passed","Mon May 04 21:33:27 UTC 2026","","","",""
"","77","displays active styles for the selected layout when explore table is enabled","GraphControls","Mon May 04 21:31:50 UTC 2026","passed","Mon May 04 21:31:50 UTC 2026","","Selecting a layout","",""
"","34","applies accent styling to headers when accent is true","<DetailsAccordion />","Mon May 04 21:32:06 UTC 2026","passed","Mon May 04 21:32:06 UTC 2026","","","",""
"","155","opens when keyboard shortcut is pressed","GraphControls","Mon May 04 21:31:51 UTC 2026","passed","Mon May 04 21:31:51 UTC 2026","","Searching current results","",""
"Test cases for TestTimeSetValid","0","TestTimeSetValid","","Mon May 04 21:30:07 UTC 2026","passed","Mon May 04 21:30:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeSetValid","TestTimeSetValid"
"","593","should display generate/revoke api tokens button","Api Keys","Mon May 04 21:33:35 UTC 2026","passed","Mon May 04 21:33:36 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_SkipAndOffset","0","TestResources_ListAuditLogs_SkipAndOffset","","Mon May 04 21:30:04 UTC 2026","passed","Mon May 04 21:30:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_SkipAndOffset","TestResources_ListAuditLogs_SkipAndOffset"
"","202","should display filter dropwdowns","CommonSearches","Mon May 04 21:32:09 UTC 2026","passed","Mon May 04 21:32:09 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_PredicateMismatchWithColumn","4","TestResources_ListAuditLogs_PredicateMismatchWithColumn","","Mon May 04 21:30:04 UTC 2026","passed","Mon May 04 21:30:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_PredicateMismatchWithColumn","TestResources_ListAuditLogs_PredicateMismatchWithColumn"
"","126","renders Label as first tab and is also the initially selected on first render in Labels View/Tab","Selected Details Tabs","Mon May 04 21:32:37 UTC 2026","passed","Mon May 04 21:32:37 UTC 2026","","Selected Details Tabs - Params present","",""
