"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestSet","0","TestSet","","Mon Jul 20 17:11:40 UTC 2026","passed","Mon Jul 20 17:11:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/internal/TestSet","TestSet"
"Test cases for TestManagementResource_CreateAuthToken","11839","TestManagementResource_CreateAuthToken","","Mon Jul 20 17:11:50 UTC 2026","passed","Mon Jul 20 17:12:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_CreateAuthToken","TestManagementResource_CreateAuthToken"
"","94","collapses an open item when its header is clicked again","<DetailsAccordion />","Mon Jul 20 17:14:07 UTC 2026","passed","Mon Jul 20 17:14:07 UTC 2026","","","",""
"Test cases for TestLocalStore_Delete","8","TestLocalStore_Delete","","Mon Jul 20 17:11:43 UTC 2026","passed","Mon Jul 20 17:11:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestLocalStore_Delete","TestLocalStore_Delete"
"","483","toggles a source kind off from all selected nested graph data options","GraphDataCheckboxes","Mon Jul 20 17:13:29 UTC 2026","passed","Mon Jul 20 17:13:29 UTC 2026","","","",""
"","0","adds email filter if madeBy contains ""@""","createHistoryParams","Mon Jul 20 17:16:26 UTC 2026","passed","Mon Jul 20 17:16:26 UTC 2026","","","",""
"","19","the ID value reflects the URL when it is available","usePZQueryParams","Mon Jul 20 17:15:22 UTC 2026","passed","Mon Jul 20 17:15:22 UTC 2026","","","",""
"","114","renders a list of pre-built searches","PrebuiltSearchList","Mon Jul 20 17:15:08 UTC 2026","passed","Mon Jul 20 17:15:08 UTC 2026","","","",""
"","0","An unknown error occurred when fetching the data","Getting the text for the disabled item display for a search when there are no results","Mon Jul 20 17:16:16 UTC 2026","passed","Mon Jul 20 17:16:16 UTC 2026","","Error states","",""
"","1","returns empty array when environments is undefined","filterAndSearchEnvironments","Mon Jul 20 17:12:26 UTC 2026","passed","Mon Jul 20 17:12:26 UTC 2026","","with empty environments","",""
"","1","returns graphData as is if it doesnt match the GraphResponse interface","normalizeGraphDataForSigma","Mon Jul 20 17:18:26 UTC 2026","passed","Mon Jul 20 17:18:26 UTC 2026","","","",""
"Test cases for TestAnalysisPipelineResultErrors","0","TestAnalysisPipelineResultErrors","","Mon Jul 20 17:11:36 UTC 2026","passed","Mon Jul 20 17:11:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestAnalysisPipelineResultErrors","TestAnalysisPipelineResultErrors"
"","97","renders delete buttons for each extension","ActiveExtensionsCard","Mon Jul 20 17:12:33 UTC 2026","passed","Mon Jul 20 17:12:33 UTC 2026","","","",""
"","1","returns all environments when both ""yes"" and ""no"" filters are active","filterAndSearchEnvironments","Mon Jul 20 17:12:26 UTC 2026","passed","Mon Jul 20 17:12:26 UTC 2026","","collected filters","",""
"","0","No type was provided and no results were available","Getting the text for the disabled item display for a search when there are no results","Mon Jul 20 17:16:16 UTC 2026","passed","Mon Jul 20 17:16:16 UTC 2026","","Empty data states","",""
"","26","should render skeletons for both cells while loading","LoadContainer","Mon Jul 20 17:17:21 UTC 2026","passed","Mon Jul 20 17:17:21 UTC 2026","","","",""
"Test that the digester handles empty property lists gracefully","0","TestCacheEntryDigester_EmptyMatchers","","Mon Jul 20 17:11:29 UTC 2026","passed","Mon Jul 20 17:11:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_EmptyMatchers","TestCacheEntryDigester_EmptyMatchers"
"Test cases for TestResources_UpdateAssetGroupSelectors_SuccessT0","1","TestResources_UpdateAssetGroupSelectors_SuccessT0","","Mon Jul 20 17:11:19 UTC 2026","passed","Mon Jul 20 17:11:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_SuccessT0","TestResources_UpdateAssetGroupSelectors_SuccessT0"
"","2","does not fetch more data when there are no more pages","useInfiniteScroll","Mon Jul 20 17:15:46 UTC 2026","passed","Mon Jul 20 17:15:46 UTC 2026","","","",""
"Test cases for TestGetAzureDataQualityStats_Success","8","TestGetAzureDataQualityStats_Success","","Mon Jul 20 17:11:19 UTC 2026","passed","Mon Jul 20 17:11:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetAzureDataQualityStats_Success","TestGetAzureDataQualityStats_Success"
"Test cases for TestResources_ListADDomainForeignGPOControllers","0","TestResources_ListADDomainForeignGPOControllers","","Mon Jul 20 17:11:19 UTC 2026","passed","Mon Jul 20 17:11:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignGPOControllers","TestResources_ListADDomainForeignGPOControllers"
"","51","does not render the analysis toggle when multi tier analysis enabled is false","Tag Form","Mon Jul 20 17:12:07 UTC 2026","passed","Mon Jul 20 17:12:07 UTC 2026","","","",""
"","464","renders the Namespace column header with focusable info icon","ActiveExtensionsCard","Mon Jul 20 17:12:32 UTC 2026","passed","Mon Jul 20 17:12:33 UTC 2026","","","",""
"Test cases for TestValidateTOTPSecret","0","TestValidateTOTPSecret","","Mon Jul 20 17:11:19 UTC 2026","passed","Mon Jul 20 17:11:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestValidateTOTPSecret","TestValidateTOTPSecret"
"Test cases for Test_GetAssetGroupMembersBySelector","5","Test_GetAssetGroupMembersBySelector","","Mon Jul 20 17:11:19 UTC 2026","passed","Mon Jul 20 17:11:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetAssetGroupMembersBySelector","Test_GetAssetGroupMembersBySelector"
"","199","onCancel is called when cancel is clicked","Enable2FADialog","Mon Jul 20 17:15:07 UTC 2026","passed","Mon Jul 20 17:15:08 UTC 2026","","","",""
"Test cases for TestService_GetRequest","0","TestService_GetRequest","","Mon Jul 20 17:11:46 UTC 2026","passed","Mon Jul 20 17:11:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/services/TestService_GetRequest","TestService_GetRequest"
"Test cases for TestResources_UpdateAssetGroupTagSelector","2","TestResources_UpdateAssetGroupTagSelector","","Mon Jul 20 17:11:19 UTC 2026","passed","Mon Jul 20 17:11:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTagSelector","TestResources_UpdateAssetGroupTagSelector"
"","324","prevents a user from proceeding if the file is not valid","ImportQueryDialog","Mon Jul 20 17:17:11 UTC 2026","passed","Mon Jul 20 17:17:11 UTC 2026","","","",""
"","1","does not add optional filters if not present","createHistoryParams","Mon Jul 20 17:16:26 UTC 2026","passed","Mon Jul 20 17:16:26 UTC 2026","","","",""
"","8","omits sections whose items are all filtered out","useSubNavRoutes","Mon Jul 20 17:14:51 UTC 2026","passed","Mon Jul 20 17:14:51 UTC 2026","","","",""
"Test cases for TestDummyHA","0","TestDummyHA","","Mon Jul 20 17:11:21 UTC 2026","passed","Mon Jul 20 17:11:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestDummyHA","TestDummyHA"
"Test cases for TestDatabase_checkError_OtherError","0","TestDatabase_checkError_OtherError","","Mon Jul 20 17:11:24 UTC 2026","passed","Mon Jul 20 17:11:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_checkError_OtherError","TestDatabase_checkError_OtherError"
"","762","should render many sections with many navigation items","SubNav","Mon Jul 20 17:16:02 UTC 2026","passed","Mon Jul 20 17:16:02 UTC 2026","","","",""
"","588","does not display must be new password error messages when current password is not required","PasswordDialog","Mon Jul 20 17:12:56 UTC 2026","passed","Mon Jul 20 17:12:57 UTC 2026","","","",""
"","0","uses the correct entity name in the Object ID message","getErrorMessage","Mon Jul 20 17:13:39 UTC 2026","passed","Mon Jul 20 17:13:39 UTC 2026","","","",""
"","556","navigates to object details when clicking an object row","ObjectsAccordion","Mon Jul 20 17:16:21 UTC 2026","passed","Mon Jul 20 17:16:22 UTC 2026","","","",""
"","224","allows a user to upload a single file and displays its name in the dialog","SchemaUploadDialog","Mon Jul 20 17:13:35 UTC 2026","passed","Mon Jul 20 17:13:35 UTC 2026","","","",""
"Test cases for TestResolver_StartDone","38","TestResolver_StartDone","","Mon Jul 20 17:11:29 UTC 2026","passed","Mon Jul 20 17:11:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestResolver_StartDone","TestResolver_StartDone"
"TestOpenGraphSchemaService_UpsertGraphSchemaExtension -","1","TestOpenGraphSchemaService_UpsertGraphSchemaExtension","","Mon Jul 20 17:11:31 UTC 2026","passed","Mon Jul 20 17:11:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_UpsertGraphSchemaExtension","TestOpenGraphSchemaService_UpsertGraphSchemaExtension"
"","179","lists sso providers for a user with manage or read provider permissions","SSOConfiguration","Mon Jul 20 17:13:36 UTC 2026","passed","Mon Jul 20 17:13:36 UTC 2026","","","",""
"Test cases for TestConvertAzureResourceGroupContributorToRels","0","TestConvertAzureResourceGroupContributorToRels","","Mon Jul 20 17:11:39 UTC 2026","passed","Mon Jul 20 17:11:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureResourceGroupContributorToRels","TestConvertAzureResourceGroupContributorToRels"
"Test cases for TestManagementResource_ListPermissions_SortingError","1","TestManagementResource_ListPermissions_SortingError","","Mon Jul 20 17:11:25 UTC 2026","passed","Mon Jul 20 17:11:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_SortingError","TestManagementResource_ListPermissions_SortingError"
"","115","continue button is disabled when no SSO provider has been selected","LoginViaSSOForm","Mon Jul 20 17:15:43 UTC 2026","passed","Mon Jul 20 17:15:43 UTC 2026","","","",""
"","872","opens the entity information panel for the auto-selected node","GraphView","Mon Jul 20 17:17:49 UTC 2026","passed","Mon Jul 20 17:17:50 UTC 2026","","","",""
