"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","420","should render list of available SSO providers","LoginViaSSOForm","Mon May 11 13:45:35 UTC 2026","passed","Mon May 11 13:45:36 UTC 2026","","","",""
"Test cases for TestParseKind","0","TestParseKind","","Mon May 11 13:41:23 UTC 2026","passed","Mon May 11 13:41:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseKind","TestParseKind"
"","70","displays a warning when there is a problem fetching the list of collectors","DownloadCollectors","Mon May 11 13:47:45 UTC 2026","passed","Mon May 11 13:47:45 UTC 2026","","","",""
"Test cases for TestResources_UpdateAssetGroupTagSelector","1","TestResources_UpdateAssetGroupTagSelector","","Mon May 11 13:41:14 UTC 2026","passed","Mon May 11 13:41:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTagSelector","TestResources_UpdateAssetGroupTagSelector"
"","80","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","CreateUserForm","Mon May 11 13:42:50 UTC 2026","passed","Mon May 11 13:42:50 UTC 2026","","","",""
"Test cases for TestParseUUID","0","TestParseUUID","","Mon May 11 13:41:22 UTC 2026","passed","Mon May 11 13:41:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestParseUUID","TestParseUUID"
"","386","handles removing from a tier zero asset group","AssetGroupMenuItem","Mon May 11 13:47:36 UTC 2026","passed","Mon May 11 13:47:36 UTC 2026","","removing from an asset group","",""
"Test cases for TestAuth_CreateSSOSession","1","TestAuth_CreateSSOSession","","Mon May 11 13:41:14 UTC 2026","passed","Mon May 11 13:41:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestAuth_CreateSSOSession","TestAuth_CreateSSOSession"
"","288","should display a searchbox with a placeholder when rendered","AssetGroupEdit","Mon May 11 13:45:27 UTC 2026","passed","Mon May 11 13:45:28 UTC 2026","","","",""
"","3","returns true if value is undefined","searchParams","Mon May 11 13:45:38 UTC 2026","passed","Mon May 11 13:45:38 UTC 2026","","isEmptyParam","",""
"","299","should call ""onSave"" one time","Enable2FADialog","Mon May 11 13:45:46 UTC 2026","passed","Mon May 11 13:45:47 UTC 2026","user clicks ""Disable Multi-Factor Authentication"" button","user enters valid password","",""
"","9","dismisses the ""no permission"" notification on unmount","useFinishedJobs","Mon May 11 13:44:37 UTC 2026","passed","Mon May 11 13:44:37 UTC 2026","","","",""
"","826","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","CreateUserForm","Mon May 11 13:42:49 UTC 2026","passed","Mon May 11 13:42:50 UTC 2026","","","",""
"","0","properly displays bitwise integers","Formatting number properties","Mon May 11 13:43:57 UTC 2026","passed","Mon May 11 13:43:57 UTC 2026","","","",""
