"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","filters by active-directory platform","filterAndSearchEnvironments","Wed Apr 22 18:49:57 UTC 2026","passed","Wed Apr 22 18:49:57 UTC 2026","","platform filters","",""
"","0","fails for password without uppercase letters","testPassword","Wed Apr 22 18:54:52 UTC 2026","passed","Wed Apr 22 18:54:52 UTC 2026","","","",""
"","227","passes item props to Header and Content","<DetailsAccordion />","Wed Apr 22 18:51:22 UTC 2026","passed","Wed Apr 22 18:51:22 UTC 2026","","","",""
"","718","should display all available roles","UpdateUserDialog","Wed Apr 22 18:50:32 UTC 2026","passed","Wed Apr 22 18:50:32 UTC 2026","","","",""
"TestOpenGraphSchemaService_UpsertGraphSchemaExtension -","1","TestOpenGraphSchemaService_UpsertGraphSchemaExtension","","Wed Apr 22 18:48:38 UTC 2026","passed","Wed Apr 22 18:48:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_UpsertGraphSchemaExtension","TestOpenGraphSchemaService_UpsertGraphSchemaExtension"
"Test cases for TestResources_ListADGPOAffectedUsers","0","TestResources_ListADGPOAffectedUsers","","Wed Apr 22 18:48:31 UTC 2026","passed","Wed Apr 22 18:48:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedUsers","TestResources_ListADGPOAffectedUsers"
"","106","initializes the list with all filters checked by default","usePathfindingFilters","Wed Apr 22 18:54:16 UTC 2026","passed","Wed Apr 22 18:54:16 UTC 2026","","","",""
"","74","indicates the code container is scrollable when the code is unwrapped","CodeController","Wed Apr 22 18:54:35 UTC 2026","passed","Wed Apr 22 18:54:35 UTC 2026","","","",""
"","1693","does not show the ""Disable MFA"" context menu option for users without MFA enabled","Users","Wed Apr 22 18:52:07 UTC 2026","passed","Wed Apr 22 18:52:08 UTC 2026","","","",""
"Test cases for TestQueries_GetEntityObjectIDFromRequestPath","0","TestQueries_GetEntityObjectIDFromRequestPath","","Wed Apr 22 18:48:36 UTC 2026","passed","Wed Apr 22 18:48:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetEntityObjectIDFromRequestPath","TestQueries_GetEntityObjectIDFromRequestPath"
"","403","toggles a source kind off from all selected nested graph data options","GraphDataCheckboxes","Wed Apr 22 18:50:44 UTC 2026","passed","Wed Apr 22 18:50:44 UTC 2026","","","",""
"Test cases for TestCache_GuardedSet","0","TestCache_GuardedSet","","Wed Apr 22 18:48:54 UTC 2026","passed","Wed Apr 22 18:48:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_GuardedSet","TestCache_GuardedSet"
"Test cases for TestBHCEStaticHandler","16","TestBHCEStaticHandler","","Wed Apr 22 18:48:25 UTC 2026","passed","Wed Apr 22 18:48:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/static/TestBHCEStaticHandler","TestBHCEStaticHandler"
"","263","fires delete when edit is clicked","ListItemActionMenu","Wed Apr 22 18:53:18 UTC 2026","passed","Wed Apr 22 18:53:18 UTC 2026","","","",""
"","1333","allows switching between the Zones and Labels tabs","Zone Management","Wed Apr 22 18:53:39 UTC 2026","passed","Wed Apr 22 18:53:40 UTC 2026","","","",""
"","424","does fires TagToZoneDialog when the Zone option is clicked","TagToZoneLabel","Wed Apr 22 18:49:53 UTC 2026","passed","Wed Apr 22 18:49:54 UTC 2026","","","",""
"","1","does not change the day, month, or year value of the DateTime object","floorToNearestMinute","Wed Apr 22 18:54:08 UTC 2026","passed","Wed Apr 22 18:54:08 UTC 2026","","","",""
"","4681","does not close explore search tab menu or entity info panel when search returns zero nodes","CypherSearch","Wed Apr 22 18:50:38 UTC 2026","passed","Wed Apr 22 18:50:42 UTC 2026","","Minimize explorer page elements when multiple nodes are returned","",""
"","319","invalidates the extensions query after a successful upload","SchemaUploadDialog","Wed Apr 22 18:51:03 UTC 2026","passed","Wed Apr 22 18:51:04 UTC 2026","","","",""
"Test cases for TestKeyEncoder_Key_VaryingInputs","0","TestKeyEncoder_Key_VaryingInputs","","Wed Apr 22 18:48:54 UTC 2026","passed","Wed Apr 22 18:48:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestKeyEncoder_Key_VaryingInputs","TestKeyEncoder_Key_VaryingInputs"
