"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestIngestControl_FetchRetainedIngestFiles","18","TestIngestControl_FetchRetainedIngestFiles","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestIngestControl_FetchRetainedIngestFiles","TestIngestControl_FetchRetainedIngestFiles"
"","33","returns undefined if environmentId searched for is not found","useAvailableEnvironments","2026-08-28","passed","2026-08-28","","useSelectedEnvironment","",""
"","456","Expand button causes table to expand to full height","ExploreTable","2026-08-28","passed","2026-08-28","","","",""
"Test cases for TestResources_DownloadCollectorChecksumByVersion","0","TestResources_DownloadCollectorChecksumByVersion","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorChecksumByVersion","TestResources_DownloadCollectorChecksumByVersion"
"Test cases for TestNewService","1","TestNewService","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/server/etac/internal/services/TestNewService","TestNewService"
"","148","disables the Columns button when the disabled prop is true","ManageColumnsComboBox","2026-08-28","passed","2026-08-28","","","",""
"","193","displays the label for each result","SearchCurrentNodes","2026-08-28","passed","2026-08-28","","","",""
"","11","takes a string and copys to the navigator clipboard","copyToClipboard","2026-08-28","passed","2026-08-28","","","",""
"Test cases for TestGetDataQualityAggregations_Failure","1","TestGetDataQualityAggregations_Failure","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetDataQualityAggregations_Failure","TestGetDataQualityAggregations_Failure"
"Test cases for Test_PrimaryNodeKind","0","Test_PrimaryNodeKind","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/packages/go/graphschema/Test_PrimaryNodeKind","Test_PrimaryNodeKind"
"Test cases for TestRoleAssignments_NodesWithRolesExclusive","0","TestRoleAssignments_NodesWithRolesExclusive","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_NodesWithRolesExclusive","TestRoleAssignments_NodesWithRolesExclusive"
"","1","prevents MouseCoords events","preventAllDefaults","2026-08-28","passed","2026-08-28","","","",""
"","0","Will ignore what is to the left of the first colon if it doesnt match an existing kind and will treat all as keyword","parseKeywordAndTypeValue","2026-08-28","passed","2026-08-28","","","",""
"Test cases for TestParseKind","0","TestParseKind","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseKind","TestParseKind"
"","0","should appropriately handle edges that contain underscores","getEdgeDataFromKey","2026-08-28","passed","2026-08-28","","","",""
"","42","does not fetch when no id is provided","useGetNodeById","2026-08-28","passed","2026-08-28","","","",""
"Test cases for TestParseDomainTrusts_TrustAttributes","0","TestParseDomainTrusts_TrustAttributes","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseDomainTrusts_TrustAttributes","TestParseDomainTrusts_TrustAttributes"
"","2","should include all operations when the tag matches the term","opsFilter","2026-08-28","passed","2026-08-28","","","",""
"Test cases for TestSelfDestructingTempFile","0","TestSelfDestructingTempFile","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSelfDestructingTempFile","TestSelfDestructingTempFile"
"Test cases for TestGC_Name","0","TestGC_Name","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_Name","TestGC_Name"
"","0","returns null if paramValue is undefined","useEnvironmentParams","2026-08-28","passed","2026-08-28","","parseEnvironmentAggregation","",""
"","39","displays lastlogon cell as UNKNOWN when the value is 0","ExploreTableDataCell","2026-08-28","passed","2026-08-28","","","",""
"Test cases for TestFilterStructSlice","0","TestFilterStructSlice","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFilterStructSlice","TestFilterStructSlice"
"","61","does not render when ruleId is empty","Delete Selector Button rendering","2026-08-28","passed","2026-08-28","","","",""
"Test cases for TestPermissionsCheckAtLeastOne","0","TestPermissionsCheckAtLeastOne","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestPermissionsCheckAtLeastOne","TestPermissionsCheckAtLeastOne"
"","0","A type and keyword were provided but there were no results available","Getting the text for the disabled item display for a search when there are no results","2026-08-28","passed","2026-08-28","","Empty data states","",""
"","890","opens the entity information panel for the auto-selected node","GraphView","2026-08-28","passed","2026-08-28","","","",""
"","822","should allow user to configure 2fa","Enable2FADialog","2026-08-28","passed","2026-08-28","","","",""
"","6","does not render the field when handleSourceNodeSelected is not provided","BasicObjectInfoFields related kind fields","2026-08-28","passed","2026-08-28","","'Node Resource Group ID'","",""
"Test cases for TestPreMigrationDaemonsResolvesRetainedFileService","4","TestPreMigrationDaemonsResolvesRetainedFileService","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/TestPreMigrationDaemonsResolvesRetainedFileService","TestPreMigrationDaemonsResolvesRetainedFileService"
"Test cases for TestIntIsZero","0","TestIntIsZero","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntIsZero","TestIntIsZero"
"Test cases for TestUnmarshalInt64Overflow","0","TestUnmarshalInt64Overflow","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt64Overflow","TestUnmarshalInt64Overflow"
"","0","returns true if arrays are equal","areArraysSimilar","2026-08-28","passed","2026-08-28","","","",""
"","72","calls handleSourceNodeSelected with the related node when the id is clicked","BasicObjectInfoFields related kind fields","2026-08-28","passed","2026-08-28","","'Node Resource Group ID'","",""
"","186","displays appropriate text when there are no matches for search term","SearchCurrentNodes","2026-08-28","passed","2026-08-28","","","",""
"","1843","renders correct search elements after keypresses","GraphView","2026-08-28","passed","2026-08-28","","","",""
"Test cases for Test_HarnessSetup","0","Test_HarnessSetup","","2026-08-28","passed","2026-08-28","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessSetup","Test_HarnessSetup"
