"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestTimeExactEqual","0","TestTimeExactEqual","","Wed May 20 18:21:08 UTC 2026","passed","Wed May 20 18:21:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeExactEqual","TestTimeExactEqual"
"Test cases for TestStringFromPtr","0","TestStringFromPtr","","Wed May 20 18:21:08 UTC 2026","passed","Wed May 20 18:21:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringFromPtr","TestStringFromPtr"
"","328","handles creating a new zone","Tag Form","Wed May 20 18:22:17 UTC 2026","passed","Wed May 20 18:22:17 UTC 2026","","","",""
"Test cases for Test_GetApplicationConfigurations","0","Test_GetApplicationConfigurations","","Wed May 20 18:21:07 UTC 2026","passed","Wed May 20 18:21:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetApplicationConfigurations","Test_GetApplicationConfigurations"
"Test cases for TestResources_UpdateAssetGroupSelectors_SuccessOwned","0","TestResources_UpdateAssetGroupSelectors_SuccessOwned","","Wed May 20 18:21:07 UTC 2026","passed","Wed May 20 18:21:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_SuccessOwned","TestResources_UpdateAssetGroupSelectors_SuccessOwned"
"","1","runs a pathfinding search when the query param is set to ""pathfinding""","useExploreGraph","Wed May 20 18:23:44 UTC 2026","passed","Wed May 20 18:23:44 UTC 2026","","exploreGraphQueryFactory","",""
"Test cases for TestValidateRequestSignature","0","TestValidateRequestSignature","","Wed May 20 18:20:55 UTC 2026","passed","Wed May 20 18:20:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestValidateRequestSignature","TestValidateRequestSignature"
"Test cases for TestDummyHA","0","TestDummyHA","","Wed May 20 18:21:08 UTC 2026","passed","Wed May 20 18:21:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestDummyHA","TestDummyHA"
"","73","calls getAssetGroupTags for topTagId","DetailsRoot","Wed May 20 18:27:52 UTC 2026","passed","Wed May 20 18:27:52 UTC 2026","","","",""
"","626","opens nested sections and updates URL params correctly","EntityInfoDataTable","Wed May 20 18:23:57 UTC 2026","passed","Wed May 20 18:23:58 UTC 2026","","Node count for nested table that counts all sections","",""
"","7","uses the default filename generator when exporting JSON","exportGraphData","Wed May 20 18:27:09 UTC 2026","passed","Wed May 20 18:27:09 UTC 2026","","","",""
"","8","returns when label limit is reached","useTagLimits","Wed May 20 18:23:02 UTC 2026","passed","Wed May 20 18:23:02 UTC 2026","","","",""
"","205","renders with the Export and Delete buttons disabled","QuerySearchFilter","Wed May 20 18:25:50 UTC 2026","passed","Wed May 20 18:25:50 UTC 2026","","","",""
"","479","should display CreateUserTokenDialog","UserTokenManagementDialog","Wed May 20 18:24:07 UTC 2026","passed","Wed May 20 18:24:08 UTC 2026","","when user clicks ""Create Token"" button","",""
"Test cases for TestResources_GetIssuancePolicyEntityInfo","171","TestResources_GetIssuancePolicyEntityInfo","","Wed May 20 18:21:07 UTC 2026","passed","Wed May 20 18:21:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetIssuancePolicyEntityInfo","TestResources_GetIssuancePolicyEntityInfo"
"","1333","should display all available SSO providers","CreateUserDialog","Wed May 20 18:23:13 UTC 2026","passed","Wed May 20 18:23:15 UTC 2026","","","",""
"","0","accepts a sort and compare function","areArraysSimilar","Wed May 20 18:27:26 UTC 2026","passed","Wed May 20 18:27:26 UTC 2026","","","",""
"","312","sets a primarySearch=id and searchType=pathfinding when secondarySearch is truthy","ContextMenu","Wed May 20 18:28:36 UTC 2026","passed","Wed May 20 18:28:36 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_PropertyMismatchTriggersInsert","0","TestTracker_HasEdge_PropertyMismatchTriggersInsert","","Wed May 20 18:21:11 UTC 2026","passed","Wed May 20 18:21:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_PropertyMismatchTriggersInsert","TestTracker_HasEdge_PropertyMismatchTriggersInsert"
"Test cases for TestResources_ListExtensions","43","TestResources_ListExtensions","","Wed May 20 18:21:07 UTC 2026","passed","Wed May 20 18:21:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListExtensions","TestResources_ListExtensions"
"","12719","checking a category updates all children and grandchildren","Pathfinding","Wed May 20 18:23:04 UTC 2026","passed","Wed May 20 18:23:16 UTC 2026","","","",""
