"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64","shows an error notification if there is an error fetching","useFinishedJobs","Mon Apr 20 20:21:06 UTC 2026","passed","Mon Apr 20 20:21:06 UTC 2026","","","",""
"","163","invokes handleFilterChange with eq:false when clicked and custom_member filter is on","AssetGroupEdit","Mon Apr 20 20:20:18 UTC 2026","passed","Mon Apr 20 20:20:18 UTC 2026","","Custom Member checkbox filter","",""
"","1304","should display all available SSO providers","CreateUserDialog","Mon Apr 20 20:19:22 UTC 2026","passed","Mon Apr 20 20:19:23 UTC 2026","","","",""
"","569","Displays the selectors list if passed in through additional sections","EntityInfoDataTableList","Mon Apr 20 20:21:38 UTC 2026","passed","Mon Apr 20 20:21:39 UTC 2026","","","",""
"","405","calls setFilters when the Confirm button is clicked","Privilege Zones History Filter Dialog","Mon Apr 20 20:21:08 UTC 2026","passed","Mon Apr 20 20:21:09 UTC 2026","","","",""
"","689","calls the passed in cancel handler when clicking the Cancel button","Glyph Select Dialog","Mon Apr 20 20:23:16 UTC 2026","passed","Mon Apr 20 20:23:16 UTC 2026","","","",""
"","2","removes the key when null is passed to the setter","useLocalStorage","Mon Apr 20 20:20:41 UTC 2026","passed","Mon Apr 20 20:20:41 UTC 2026","","setValue","",""
"","38","does not render count for a selected zone if prop is not set","DynamicDetails","Mon Apr 20 20:20:36 UTC 2026","passed","Mon Apr 20 20:20:36 UTC 2026","","","",""
"Test cases for TestManagementResource_ListSAMLProviders","14","TestManagementResource_ListSAMLProviders","","Mon Apr 20 20:18:26 UTC 2026","passed","Mon Apr 20 20:18:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListSAMLProviders","TestManagementResource_ListSAMLProviders"
"","0","The user has yet to type into the search (for OU and Domain searches that have hard coded types)","Getting the text for the disabled item display for a search when there are no results","Mon Apr 20 20:22:03 UTC 2026","passed","Mon Apr 20 20:22:03 UTC 2026","","Empty data states","",""
"","2","determines glyphs with the tier_managent_engine feature flag disabled","getNodeGlyphs","Mon Apr 20 20:24:23 UTC 2026","passed","Mon Apr 20 20:24:23 UTC 2026","","","",""
"","0","fails for password without uppercase letters","testPassword","Mon Apr 20 20:23:41 UTC 2026","passed","Mon Apr 20 20:23:41 UTC 2026","","","",""
"","0","returns the distance between two coordinates","getDistanceBetween","Mon Apr 20 20:24:50 UTC 2026","passed","Mon Apr 20 20:24:50 UTC 2026","","","",""
"","329","calls openSAMLProviderDialog when SAML Provider menu item is clicked","CreateMenu","Mon Apr 20 20:20:16 UTC 2026","passed","Mon Apr 20 20:20:16 UTC 2026","","oidc_support feature flag enabled","",""
"","1004","shows a warning for using labels associated with tags in zone forms","Rule Form","Mon Apr 20 20:19:10 UTC 2026","passed","Mon Apr 20 20:19:11 UTC 2026","","","",""
"Test cases for Test_SetApplicationConfiguration","0","Test_SetApplicationConfiguration","","Mon Apr 20 20:17:50 UTC 2026","passed","Mon Apr 20 20:17:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_SetApplicationConfiguration","Test_SetApplicationConfiguration"
"","563","adds node to asset group tag with confirmation","AssetGroupMenuItem","Mon Apr 20 20:20:11 UTC 2026","passed","Mon Apr 20 20:20:11 UTC 2026","","","",""
"Test cases for TestBoolSetValid","0","TestBoolSetValid","","Mon Apr 20 20:17:53 UTC 2026","passed","Mon Apr 20 20:17:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolSetValid","TestBoolSetValid"
"","0","returns paramValue as EnvironmentAggregation if paramValue is active-directory","useEnvironmentParams","Mon Apr 20 20:23:40 UTC 2026","passed","Mon Apr 20 20:23:40 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestResources_ListADComputerConstrainedDelegationUsers","0","TestResources_ListADComputerConstrainedDelegationUsers","","Mon Apr 20 20:17:50 UTC 2026","passed","Mon Apr 20 20:17:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerConstrainedDelegationUsers","TestResources_ListADComputerConstrainedDelegationUsers"
"Test cases for TestDatabase_GetAssetGroupTagSelector","0","TestDatabase_GetAssetGroupTagSelector","","Mon Apr 20 20:17:50 UTC 2026","passed","Mon Apr 20 20:17:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabase_GetAssetGroupTagSelector","TestDatabase_GetAssetGroupTagSelector"
"","0","returns null if paramValue is undefined","useEnvironmentParams","Mon Apr 20 20:23:40 UTC 2026","passed","Mon Apr 20 20:23:40 UTC 2026","","parseEnvironmentAggregation","",""
"","271","handles chevron click event","CommonSearches","Mon Apr 20 20:20:09 UTC 2026","passed","Mon Apr 20 20:20:09 UTC 2026","","","",""
"","102","should on clicking collapse all remove expandedPanelSections param from url and set isObjectInfoPanelOpen in context to false","EntityInfoHeader","Mon Apr 20 20:22:03 UTC 2026","passed","Mon Apr 20 20:22:03 UTC 2026","","","",""
"","70","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","CreateUserForm","Mon Apr 20 20:19:36 UTC 2026","passed","Mon Apr 20 20:19:37 UTC 2026","","","",""
"","16","renders nothing if flag is enabled and enabled prop is not provided","FeatureFlag","Mon Apr 20 20:22:35 UTC 2026","passed","Mon Apr 20 20:22:35 UTC 2026","","","",""
"","50","calls getKey for each item (stable keys hook)","<DetailsAccordion />","Mon Apr 20 20:20:02 UTC 2026","passed","Mon Apr 20 20:20:02 UTC 2026","","","",""
