"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73","fetches new information when a different databaseId is passed","useFetchEntityInfo","Tue May 05 21:49:49 UTC 2026","passed","Tue May 05 21:49:49 UTC 2026","","","",""
"","0","returns true if both arrays are empty","areArraysSimilar","Tue May 05 21:51:39 UTC 2026","passed","Tue May 05 21:51:39 UTC 2026","","","",""
"Test cases for TestStringSetValid","0","TestStringSetValid","","Tue May 05 21:46:47 UTC 2026","passed","Tue May 05 21:46:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringSetValid","TestStringSetValid"
"","1735","should display search results when the user enters text","AssetGroupEdit","Tue May 05 21:50:24 UTC 2026","passed","Tue May 05 21:50:26 UTC 2026","","","",""
"","140","displays Force Password Reset checkbox when showNeedsPasswordReset is true","PasswordDialog","Tue May 05 21:47:55 UTC 2026","passed","Tue May 05 21:47:55 UTC 2026","","","",""
"Test cases for TestFloatSetValid","0","TestFloatSetValid","","Tue May 05 21:46:47 UTC 2026","passed","Tue May 05 21:46:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatSetValid","TestFloatSetValid"
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Tue May 05 21:46:30 UTC 2026","passed","Tue May 05 21:46:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"Test cases for TestResources_ListADGPOAffectedTierZero","0","TestResources_ListADGPOAffectedTierZero","","Tue May 05 21:46:44 UTC 2026","passed","Tue May 05 21:46:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedTierZero","TestResources_ListADGPOAffectedTierZero"
"Test cases for TestParseSkipQueryParameter_BadFormat","0","TestParseSkipQueryParameter_BadFormat","","Tue May 05 21:46:44 UTC 2026","passed","Tue May 05 21:46:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseSkipQueryParameter_BadFormat","TestParseSkipQueryParameter_BadFormat"
"","987","should render","ExploreSearch rendering per tab","Tue May 05 21:52:25 UTC 2026","passed","Tue May 05 21:52:26 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_PropertyMismatchTriggersInsert","0","TestTracker_HasEdge_PropertyMismatchTriggersInsert","","Tue May 05 21:47:01 UTC 2026","passed","Tue May 05 21:47:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_PropertyMismatchTriggersInsert","TestTracker_HasEdge_PropertyMismatchTriggersInsert"
"Test cases for TestManagementResource_DeleteUser_DeleteUserError","1631","TestManagementResource_DeleteUser_DeleteUserError","","Tue May 05 21:47:08 UTC 2026","passed","Tue May 05 21:47:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_DeleteUserError","TestManagementResource_DeleteUser_DeleteUserError"
