"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestFeatureFlagManager","1","TestFeatureFlagManager","","Mon Feb 02 17:48:40 UTC 2026","passed","Mon Feb 02 17:48:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlagManager","TestFeatureFlagManager"
"Test cases for TestStringIsZero","0","TestStringIsZero","","Mon Feb 02 17:48:43 UTC 2026","passed","Mon Feb 02 17:48:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringIsZero","TestStringIsZero"
"Test cases for TestOpenGraphSchemaService_ListExtensions","1","TestOpenGraphSchemaService_ListExtensions","","Mon Feb 02 17:48:45 UTC 2026","passed","Mon Feb 02 17:48:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_ListExtensions","TestOpenGraphSchemaService_ListExtensions"
"Test cases for TestResources_UpdateAssetGroupTagSelector","2","TestResources_UpdateAssetGroupTagSelector","","Mon Feb 02 17:48:38 UTC 2026","passed","Mon Feb 02 17:48:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTagSelector","TestResources_UpdateAssetGroupTagSelector"
"Test cases for TestAuth_CreateSSOSession","8","TestAuth_CreateSSOSession","","Mon Feb 02 17:48:38 UTC 2026","passed","Mon Feb 02 17:48:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestAuth_CreateSSOSession","TestAuth_CreateSSOSession"
"Test cases for TestTextUnmarshalString","1","TestTextUnmarshalString","","Mon Feb 02 17:48:43 UTC 2026","passed","Mon Feb 02 17:48:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalString","TestTextUnmarshalString"
"","726","renders a link to the explore page when member is clicked","GroupManagement","Mon Feb 02 17:54:43 UTC 2026","passed","Mon Feb 02 17:54:44 UTC 2026","","","",""
"","1304","sets input text on date click","ManagedDatePicker - date validation","Mon Feb 02 17:51:38 UTC 2026","passed","Mon Feb 02 17:51:39 UTC 2026","","","",""
"","60","returns false on 404","useGraphHasData","Mon Feb 02 17:53:22 UTC 2026","passed","Mon Feb 02 17:53:22 UTC 2026","","","",""
"","0","shows no collection methods","toCollected","Mon Feb 02 17:53:31 UTC 2026","passed","Mon Feb 02 17:53:31 UTC 2026","","","",""
