"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestManagementResource_ListUsers_InvalidColumn","1","TestManagementResource_ListUsers_InvalidColumn","","Fri Jun 05 20:16:17 UTC 2026","passed","Fri Jun 05 20:16:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidColumn","TestManagementResource_ListUsers_InvalidColumn"
"","303","Selecting an edge with a Computer target node that haslaps is enabled shows correct Windows Abuse text","EdgeInfoContent","Fri Jun 05 20:17:03 UTC 2026","passed","Fri Jun 05 20:17:04 UTC 2026","","","",""
"Test cases for TestWriteAndValidateFileWithPrefix","1","TestWriteAndValidateFileWithPrefix","","Fri Jun 05 20:16:19 UTC 2026","passed","Fri Jun 05 20:16:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateFileWithPrefix","TestWriteAndValidateFileWithPrefix"
"Test cases for TestNewRewriter","0","TestNewRewriter","","Fri Jun 05 20:16:15 UTC 2026","passed","Fri Jun 05 20:16:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestNewRewriter","TestNewRewriter"
"","66","should display ""Password"" input","Enable2FADialog","Fri Jun 05 20:20:20 UTC 2026","passed","Fri Jun 05 20:20:20 UTC 2026","","","",""
"","72","calls setSelected with correct data on click","NoteCell component","Fri Jun 05 20:20:26 UTC 2026","passed","Fri Jun 05 20:20:26 UTC 2026","","","",""
"Test cases for TestMap","0","TestMap","","Fri Jun 05 20:16:36 UTC 2026","passed","Fri Jun 05 20:16:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/internal/TestMap","TestMap"
"","147","links to the specified route with global params intact","AppLink","Fri Jun 05 20:20:00 UTC 2026","passed","Fri Jun 05 20:20:00 UTC 2026","","","",""
"Test cases for TestTextUnmarshalInt64","0","TestTextUnmarshalInt64","","Fri Jun 05 20:16:13 UTC 2026","passed","Fri Jun 05 20:16:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalInt64","TestTextUnmarshalInt64"
"","7259","filter selections are rolled back if user closes modal with the cancel button","EdgeFilter","Fri Jun 05 20:19:29 UTC 2026","passed","Fri Jun 05 20:19:37 UTC 2026","","","",""
"Test cases for TestManagementResource_CreateSAMLProviderMultipart","14","TestManagementResource_CreateSAMLProviderMultipart","","Fri Jun 05 20:16:56 UTC 2026","passed","Fri Jun 05 20:16:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_CreateSAMLProviderMultipart","TestManagementResource_CreateSAMLProviderMultipart"
"","334","toggles parent from some to all","GraphDataCheckboxes","Fri Jun 05 20:17:58 UTC 2026","passed","Fri Jun 05 20:17:59 UTC 2026","","","",""
"Test cases for TestResources_SearchAssetGroupTags","0","TestResources_SearchAssetGroupTags","","Fri Jun 05 20:16:11 UTC 2026","passed","Fri Jun 05 20:16:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchAssetGroupTags","TestResources_SearchAssetGroupTags"
"Test cases for TestUrlValidator","0","TestUrlValidator","","Fri Jun 05 20:16:34 UTC 2026","passed","Fri Jun 05 20:16:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestUrlValidator","TestUrlValidator"
"Test cases for TestResources_ListADDomainContainedUsers","4","TestResources_ListADDomainContainedUsers","","Fri Jun 05 20:16:11 UTC 2026","passed","Fri Jun 05 20:16:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedUsers","TestResources_ListADDomainContainedUsers"
"Test cases for TestFetchTenants","0","TestFetchTenants","","Fri Jun 05 20:16:35 UTC 2026","passed","Fri Jun 05 20:16:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestFetchTenants","TestFetchTenants"
"","28","whencreated","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Fri Jun 05 20:18:37 UTC 2026","passed","Fri Jun 05 20:18:37 UTC 2026","","","",""
"Test cases for TestFloatScan","0","TestFloatScan","","Fri Jun 05 20:16:13 UTC 2026","passed","Fri Jun 05 20:16:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatScan","TestFloatScan"
"Test cases for TestResources_UpdateSavedQuery_Admin_NonPublicQuery","0","TestResources_UpdateSavedQuery_Admin_NonPublicQuery","","Fri Jun 05 20:16:11 UTC 2026","passed","Fri Jun 05 20:16:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_Admin_NonPublicQuery","TestResources_UpdateSavedQuery_Admin_NonPublicQuery"
"","7","re-announces the same message by incrementing the span key","AnnouncementProvider","Fri Jun 05 20:20:00 UTC 2026","passed","Fri Jun 05 20:20:01 UTC 2026","","","",""
