"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestBoolSetValid","0","TestBoolSetValid","","Fri Jun 26 17:10:19 UTC 2026","passed","Fri Jun 26 17:10:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolSetValid","TestBoolSetValid"
"Test cases for TestManagementResource_SAMLLoginHandler","14","TestManagementResource_SAMLLoginHandler","","Fri Jun 26 17:10:54 UTC 2026","passed","Fri Jun 26 17:10:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginHandler","TestManagementResource_SAMLLoginHandler"
"Test cases for TestService_GetFlagByKey","1","TestService_GetFlagByKey","","Fri Jun 26 17:10:42 UTC 2026","passed","Fri Jun 26 17:10:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/services/TestService_GetFlagByKey","TestService_GetFlagByKey"
"Test cases for TestDefineNodeName","0","TestDefineNodeName","","Fri Jun 26 17:10:33 UTC 2026","passed","Fri Jun 26 17:10:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineNodeName","TestDefineNodeName"
"","171","a null response from the server is handled","ExploreSearchCombobox with null response","Fri Jun 26 17:13:30 UTC 2026","passed","Fri Jun 26 17:13:31 UTC 2026","","","",""
"","2","prevents Sigma defaults events","preventAllDefaults","Fri Jun 26 17:17:50 UTC 2026","passed","Fri Jun 26 17:17:50 UTC 2026","","","",""
"","8","clears an ascending sort when sorting the same column","useSortParams","Fri Jun 26 17:15:01 UTC 2026","passed","Fri Jun 26 17:15:01 UTC 2026","","","",""
"Test cases for TestEnsureServerDirectoriesCreatesRequiredDirectories","3","TestEnsureServerDirectoriesCreatesRequiredDirectories","","Fri Jun 26 17:10:16 UTC 2026","passed","Fri Jun 26 17:10:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/bootstrap/TestEnsureServerDirectoriesCreatesRequiredDirectories","TestEnsureServerDirectoriesCreatesRequiredDirectories"
"Test cases for TestJSONFloat_UnmarshalJSON_NaN","0","TestJSONFloat_UnmarshalJSON_NaN","","Fri Jun 26 17:10:19 UTC 2026","passed","Fri Jun 26 17:10:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON_NaN","TestJSONFloat_UnmarshalJSON_NaN"
"","107","updates value when an invalid date typed","ManagedDatePicker - value","Fri Jun 26 17:14:21 UTC 2026","passed","Fri Jun 26 17:14:21 UTC 2026","","","",""
