"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","332","has date range input filters","FileIngestFilterDialog","Mon Mar 09 16:12:42 UTC 2026","passed","Mon Mar 09 16:12:42 UTC 2026","","Date Range Inputs","",""
"Test cases for TestNewNodeNamePrefix","0","TestNewNodeNamePrefix","","Mon Mar 09 16:11:12 UTC 2026","passed","Mon Mar 09 16:11:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewNodeNamePrefix","TestNewNodeNamePrefix"
"Test cases for TestGenericAssign","0","TestGenericAssign","","Mon Mar 09 16:11:09 UTC 2026","passed","Mon Mar 09 16:11:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericAssign","TestGenericAssign"
"Test cases for TestFetchTenants","0","TestFetchTenants","","Mon Mar 09 16:11:13 UTC 2026","passed","Mon Mar 09 16:11:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestFetchTenants","TestFetchTenants"
"","13","does not render note content when selected is null","HistoryNotes Component","Mon Mar 09 16:16:09 UTC 2026","passed","Mon Mar 09 16:16:09 UTC 2026","","","",""
"Test cases for TestParseKinds","0","TestParseKinds","","Mon Mar 09 16:11:11 UTC 2026","passed","Mon Mar 09 16:11:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestParseKinds","TestParseKinds"
"Test cases for TestAssetGroupMembers_Filter_NotEquals","1","TestAssetGroupMembers_Filter_NotEquals","","Mon Mar 09 16:10:38 UTC 2026","passed","Mon Mar 09 16:10:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_Filter_NotEquals","TestAssetGroupMembers_Filter_NotEquals"
"","102","should render a button with the passed in display text","GraphButton","Mon Mar 09 16:16:28 UTC 2026","passed","Mon Mar 09 16:16:28 UTC 2026","","","",""
"","229","Close button click causes the callback function to be called","ExploreTable","Mon Mar 09 16:11:51 UTC 2026","passed","Mon Mar 09 16:11:52 UTC 2026","","","",""
"","0","uses the correct entity name in the Object ID message","getErrorMessage","Mon Mar 09 16:12:39 UTC 2026","passed","Mon Mar 09 16:12:39 UTC 2026","","","",""
"","1517","handles posting a mutation","DatabaseManagement","Mon Mar 09 16:17:07 UTC 2026","passed","Mon Mar 09 16:17:08 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedComputers","0","TestResources_ListADGPOAffectedComputers","","Mon Mar 09 16:10:46 UTC 2026","passed","Mon Mar 09 16:10:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedComputers","TestResources_ListADGPOAffectedComputers"
"Test cases for TestStringEqual","0","TestStringEqual","","Mon Mar 09 16:10:52 UTC 2026","passed","Mon Mar 09 16:10:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringEqual","TestStringEqual"
"Test cases for TestResources_GetDomainEntityInfo","4","TestResources_GetDomainEntityInfo","","Mon Mar 09 16:10:46 UTC 2026","passed","Mon Mar 09 16:10:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDomainEntityInfo","TestResources_GetDomainEntityInfo"
"","52","displays the value from filterParams.node_type","AssetGroupEdit","Mon Mar 09 16:13:01 UTC 2026","passed","Mon Mar 09 16:13:01 UTC 2026","","Node Type dropdown filter","",""
"","4","Default label and sizing are used when graph of origin does not specify","copySigmaNodesToGraphlibGraph","Mon Mar 09 16:17:28 UTC 2026","passed","Mon Mar 09 16:17:28 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","0","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","","Mon Mar 09 16:10:47 UTC 2026","passed","Mon Mar 09 16:10:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors"
"Test cases for TestBoolFrom","0","TestBoolFrom","","Mon Mar 09 16:10:52 UTC 2026","passed","Mon Mar 09 16:10:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolFrom","TestBoolFrom"
"","853","calls the passed in select handler when clicking the Confirm button","Glyph Select Dialog","Mon Mar 09 16:16:03 UTC 2026","passed","Mon Mar 09 16:16:04 UTC 2026","","","",""
"","139","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Mon Mar 09 16:15:08 UTC 2026","passed","Mon Mar 09 16:15:08 UTC 2026","","","",""
"","253","handles chevron click event","CommonSearches","Mon Mar 09 16:12:54 UTC 2026","passed","Mon Mar 09 16:12:55 UTC 2026","","","",""
"Test cases for TestGC_Name","0","TestGC_Name","","Mon Mar 09 16:10:51 UTC 2026","passed","Mon Mar 09 16:10:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_Name","TestGC_Name"
"Test cases for TestParseOptionalBoolMisspelledValue","0","TestParseOptionalBoolMisspelledValue","","Mon Mar 09 16:10:38 UTC 2026","passed","Mon Mar 09 16:10:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolMisspelledValue","TestParseOptionalBoolMisspelledValue"
"","463","should render","LoginViaSSOForm","Mon Mar 09 16:14:48 UTC 2026","passed","Mon Mar 09 16:14:48 UTC 2026","","","",""
"Test cases for TestActivateMFA_Success","658","TestActivateMFA_Success","","Mon Mar 09 16:11:17 UTC 2026","passed","Mon Mar 09 16:11:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestActivateMFA_Success","TestActivateMFA_Success"
