"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","prevents MouseCoords events","preventAllDefaults","Thu Feb 05 21:40:05 UTC 2026","passed","Thu Feb 05 21:40:05 UTC 2026","","","",""
"","1054","Explore URL Accounts for irregular characters in cypher query","Rule Form","Thu Feb 05 21:35:01 UTC 2026","passed","Thu Feb 05 21:35:02 UTC 2026","","","",""
"Test cases for TestQueries_BuildEntityQueryParams_InvalidLimit","0","TestQueries_BuildEntityQueryParams_InvalidLimit","","Thu Feb 05 21:33:57 UTC 2026","passed","Thu Feb 05 21:33:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_InvalidLimit","TestQueries_BuildEntityQueryParams_InvalidLimit"
"","184","renders a confirm dialg","ConfirmDeleteQueryDialog","Thu Feb 05 21:38:47 UTC 2026","passed","Thu Feb 05 21:38:47 UTC 2026","","","",""
"","0","returns disabled if relationshipQueryItemId does not have a matching sourceId, edgeType, targetId","useExploreGraph","Thu Feb 05 21:36:22 UTC 2026","passed","Thu Feb 05 21:36:22 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"Test cases for TestMap","0","TestMap","","Thu Feb 05 21:34:08 UTC 2026","passed","Thu Feb 05 21:34:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestMap","TestMap"
"","276","Displays a notification when an error happened when requesting analysis","AnalyzeNowConfiguration","Thu Feb 05 21:36:00 UTC 2026","passed","Thu Feb 05 21:36:01 UTC 2026","","","",""
"","292","fires click handlers","ConfirmDeleteQueryDialog","Thu Feb 05 21:38:47 UTC 2026","passed","Thu Feb 05 21:38:48 UTC 2026","","","",""
"","327","renders the form for editing an existing zone","Tag Form","Thu Feb 05 21:34:39 UTC 2026","passed","Thu Feb 05 21:34:39 UTC 2026","","","",""
"Test cases for TestLoginFailure","1","TestLoginFailure","","Thu Feb 05 21:33:48 UTC 2026","passed","Thu Feb 05 21:33:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginFailure","TestLoginFailure"
"","273","should render with the correct content","ConfirmUpdateQueryDialog","Thu Feb 05 21:38:32 UTC 2026","passed","Thu Feb 05 21:38:32 UTC 2026","","","",""
"","1","Will ignore colons after the first and use them as part of the keyword search","Parsing the debounced input for type and keyword values","Thu Feb 05 21:36:59 UTC 2026","passed","Thu Feb 05 21:36:59 UTC 2026","","","",""
"","74","passes data to testing component","SavedQueriesProvider","Thu Feb 05 21:38:37 UTC 2026","passed","Thu Feb 05 21:38:37 UTC 2026","","","",""
"Test cases for TestResources_GetDatabaseCompleteness","86","TestResources_GetDatabaseCompleteness","","Thu Feb 05 21:33:49 UTC 2026","passed","Thu Feb 05 21:33:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDatabaseCompleteness","TestResources_GetDatabaseCompleteness"
"","40","should highlight selected route","Main Nav Route Highlighting","Thu Feb 05 21:35:19 UTC 2026","passed","Thu Feb 05 21:35:19 UTC 2026","","","",""
"","113","returns a nodes array","useEdgeInfoItems","Thu Feb 05 21:37:12 UTC 2026","passed","Thu Feb 05 21:37:12 UTC 2026","","","",""
"","9","applies animation class to the title","ProcessingIndicator","Thu Feb 05 21:38:55 UTC 2026","passed","Thu Feb 05 21:38:55 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroup","0","TestResources_GetAssetGroup","","Thu Feb 05 21:33:48 UTC 2026","passed","Thu Feb 05 21:33:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroup","TestResources_GetAssetGroup"
"Test cases for TestResources_UpdateAssetGroup","0","TestResources_UpdateAssetGroup","","Thu Feb 05 21:33:48 UTC 2026","passed","Thu Feb 05 21:33:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroup","TestResources_UpdateAssetGroup"
"","2","should recognize azure properties","validating a node property against the shared generated schema","Thu Feb 05 21:35:56 UTC 2026","passed","Thu Feb 05 21:35:56 UTC 2026","","","",""
"Test cases for TestDisenrollMFA_Admin_Success","2661","TestDisenrollMFA_Admin_Success","","Thu Feb 05 21:34:19 UTC 2026","passed","Thu Feb 05 21:34:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Admin_Success","TestDisenrollMFA_Admin_Success"
"Test cases for TestDetectBOMEncoding","2","TestDetectBOMEncoding","","Thu Feb 05 21:34:06 UTC 2026","passed","Thu Feb 05 21:34:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestDetectBOMEncoding","TestDetectBOMEncoding"
