"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestExpireUserAuthSecret_Success","0","TestExpireUserAuthSecret_Success","","Thu Feb 19 23:27:42 UTC 2026","passed","Thu Feb 19 23:27:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Success","TestExpireUserAuthSecret_Success"
"","818","disables the confirm button until user types required text","Tag Form","Thu Feb 19 23:28:42 UTC 2026","passed","Thu Feb 19 23:28:43 UTC 2026","","","",""
"Test cases for TestParseDomainTrusts_TrustAttributes","1","TestParseDomainTrusts_TrustAttributes","","Thu Feb 19 23:27:47 UTC 2026","passed","Thu Feb 19 23:27:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseDomainTrusts_TrustAttributes","TestParseDomainTrusts_TrustAttributes"
"","0","returns false if arrays have different length","areArraysSimilar","Thu Feb 19 23:32:36 UTC 2026","passed","Thu Feb 19 23:32:36 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainContainedGroups","1","TestResources_ListADDomainContainedGroups","","Thu Feb 19 23:27:36 UTC 2026","passed","Thu Feb 19 23:27:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedGroups","TestResources_ListADDomainContainedGroups"
"Test cases for TestTextUnmarshalInt64","0","TestTextUnmarshalInt64","","Thu Feb 19 23:27:40 UTC 2026","passed","Thu Feb 19 23:27:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalInt64","TestTextUnmarshalInt64"
"","124","renders the glyph form input when the editing a zone that is not the highest privileged","Tag Form","Thu Feb 19 23:28:40 UTC 2026","passed","Thu Feb 19 23:28:41 UTC 2026","","","",""
"","0","returns undefined if graphData is %s or not a GraphResponse","getExploreTableData","Thu Feb 19 23:30:57 UTC 2026","passed","Thu Feb 19 23:30:57 UTC 2026","","","",""
"Test cases for Test_ParseGraphSortParameters_InvalidSortColumn","0","Test_ParseGraphSortParameters_InvalidSortColumn","","Thu Feb 19 23:27:29 UTC 2026","passed","Thu Feb 19 23:27:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_InvalidSortColumn","Test_ParseGraphSortParameters_InvalidSortColumn"
"","690","sets exploreSearchTab param to cypher when the user clicks the `cypher` tab","ExploreSearch sets searchType on tab changing","Thu Feb 19 23:33:26 UTC 2026","passed","Thu Feb 19 23:33:26 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_DBError","0","TestManagementResource_ListUsers_DBError","","Thu Feb 19 23:27:42 UTC 2026","passed","Thu Feb 19 23:27:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_DBError","TestManagementResource_ListUsers_DBError"
"Test cases for TestResources_GetContainerEntityInfo","193","TestResources_GetContainerEntityInfo","","Thu Feb 19 23:27:36 UTC 2026","passed","Thu Feb 19 23:27:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetContainerEntityInfo","TestResources_GetContainerEntityInfo"
"","933","renders the form for editing an existing rule","Rule Form","Thu Feb 19 23:28:55 UTC 2026","passed","Thu Feb 19 23:28:55 UTC 2026","","","",""
"","70","returns a list of the users current permissions","usePermissions","Thu Feb 19 23:29:46 UTC 2026","passed","Thu Feb 19 23:29:46 UTC 2026","","","",""
"Test cases for TestParseKind","1","TestParseKind","","Thu Feb 19 23:27:44 UTC 2026","passed","Thu Feb 19 23:27:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestParseKind","TestParseKind"
"Test cases for TestResources_CreateCustomNodeKindsTest","95","TestResources_CreateCustomNodeKindsTest","","Thu Feb 19 23:27:36 UTC 2026","passed","Thu Feb 19 23:27:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateCustomNodeKindsTest","TestResources_CreateCustomNodeKindsTest"
"Test cases for TestInt64IsZero","0","TestInt64IsZero","","Thu Feb 19 23:27:40 UTC 2026","passed","Thu Feb 19 23:27:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64IsZero","TestInt64IsZero"
"Test cases for TestRequestWaitDuration_Failure","0","TestRequestWaitDuration_Failure","","Thu Feb 19 23:27:30 UTC 2026","passed","Thu Feb 19 23:27:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Failure","TestRequestWaitDuration_Failure"
"","204","renders an interactive version when preview is set to false","PrivilegeZonesCypherEditor Search component for Zone Management","Thu Feb 19 23:31:51 UTC 2026","passed","Thu Feb 19 23:31:51 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_SortingError","0","TestManagementResource_ListUsers_SortingError","","Thu Feb 19 23:27:42 UTC 2026","passed","Thu Feb 19 23:27:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_SortingError","TestManagementResource_ListUsers_SortingError"
