"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1238","should display a dropdown when a user types a partial query that can be autocompleted","CypherSearch","Mon May 18 23:46:47 UTC 2026","passed","Mon May 18 23:46:48 UTC 2026","","","",""
"Test cases for TestGraphQuery_PrepareCypherQuery","1","TestGraphQuery_PrepareCypherQuery","","Mon May 18 23:45:02 UTC 2026","passed","Mon May 18 23:45:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestGraphQuery_PrepareCypherQuery","TestGraphQuery_PrepareCypherQuery"
"Test cases for TestFillAndPopulateDefaultAdminInfo","0","TestFillAndPopulateDefaultAdminInfo","","Mon May 18 23:45:00 UTC 2026","passed","Mon May 18 23:45:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/bootstrap/TestFillAndPopulateDefaultAdminInfo","TestFillAndPopulateDefaultAdminInfo"
"Test cases for TestGetLatestQueryParameter","0","TestGetLatestQueryParameter","","Mon May 18 23:45:00 UTC 2026","passed","Mon May 18 23:45:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter","TestGetLatestQueryParameter"
"","0","does not change the day, month, or year value of the DateTime object","floorToNearestMinute","Mon May 18 23:50:19 UTC 2026","passed","Mon May 18 23:50:19 UTC 2026","","","",""
"","759","sets the selectedItem param and closes popper when a node is selected","GraphControls","Mon May 18 23:46:18 UTC 2026","passed","Mon May 18 23:46:19 UTC 2026","","Searching current results","",""
"","0","pwdlastset","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Mon May 18 23:47:47 UTC 2026","passed","Mon May 18 23:47:47 UTC 2026","","","",""
"Test cases for TestCache_FillFifo","0","TestCache_FillFifo","","Mon May 18 23:45:07 UTC 2026","passed","Mon May 18 23:45:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_FillFifo","TestCache_FillFifo"
"","75","should display ""Password"" input","Enable2FADialog","Mon May 18 23:49:37 UTC 2026","passed","Mon May 18 23:49:38 UTC 2026","","","",""
"","264","should not display generate/revoke api tokens button","Api Keys","Mon May 18 23:49:33 UTC 2026","passed","Mon May 18 23:49:33 UTC 2026","","","",""
