"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestToolContainer_GetScheduledAnalysisConfiguration","0","TestToolContainer_GetScheduledAnalysisConfiguration","","Thu Jun 18 22:03:16 UTC 2026","passed","Thu Jun 18 22:03:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestToolContainer_GetScheduledAnalysisConfiguration","TestToolContainer_GetScheduledAnalysisConfiguration"
"","364","should render","LoginViaSSOForm","Thu Jun 18 22:07:24 UTC 2026","passed","Thu Jun 18 22:07:25 UTC 2026","","","",""
"","68","will request feature-flags when the user is fully authenticated","app","Thu Jun 18 22:10:00 UTC 2026","passed","Thu Jun 18 22:10:01 UTC 2026","","<Inner />","",""
"Test cases for TestMaybeSubmitNodeUpdate","2","TestMaybeSubmitNodeUpdate","","Thu Jun 18 22:03:29 UTC 2026","passed","Thu Jun 18 22:03:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitNodeUpdate","TestMaybeSubmitNodeUpdate"
"","1","takes updatedParams and current URLSearchParams and returns a function","searchParams","Thu Jun 18 22:07:29 UTC 2026","passed","Thu Jun 18 22:07:29 UTC 2026","","setSingleParamFactory","",""
"Test cases for TestManagementResource_ListRoles_Filtered","0","TestManagementResource_ListRoles_Filtered","","Thu Jun 18 22:03:29 UTC 2026","passed","Thu Jun 18 22:03:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_Filtered","TestManagementResource_ListRoles_Filtered"
"","774","should not have less characters than the minimum requirement","CreateUserForm","Thu Jun 18 22:04:19 UTC 2026","passed","Thu Jun 18 22:04:20 UTC 2026","","","",""
"Test cases for TestMatches_Success","0","TestMatches_Success","","Thu Jun 18 22:03:25 UTC 2026","passed","Thu Jun 18 22:03:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_Success","TestMatches_Success"
"","215","shows Popper when isCurrentSearchOpen is true","GraphControls","Thu Jun 18 22:04:14 UTC 2026","passed","Thu Jun 18 22:04:14 UTC 2026","","Searching current results","",""
"","20","disables the upload button and does not populate a table if the user lacks the permission","File Upload","Thu Jun 18 22:06:27 UTC 2026","passed","Thu Jun 18 22:06:27 UTC 2026","","","",""
"Test cases for TestCreateAssetGroupRequest_AuditData","0","TestCreateAssetGroupRequest_AuditData","","Thu Jun 18 22:03:24 UTC 2026","passed","Thu Jun 18 22:03:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestCreateAssetGroupRequest_AuditData","TestCreateAssetGroupRequest_AuditData"
"Test cases for TestStore_DeleteAnalysisRequest","0","TestStore_DeleteAnalysisRequest","","Thu Jun 18 22:04:08 UTC 2026","passed","Thu Jun 18 22:04:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/appdb/TestStore_DeleteAnalysisRequest","TestStore_DeleteAnalysisRequest"
"Test cases for TestResources_GetNTAuthStoreEntityInfo","203","TestResources_GetNTAuthStoreEntityInfo","","Thu Jun 18 22:03:23 UTC 2026","passed","Thu Jun 18 22:03:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetNTAuthStoreEntityInfo","TestResources_GetNTAuthStoreEntityInfo"
