"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestGetPageParamsForGraphQuery","0","TestGetPageParamsForGraphQuery","","Thu Apr 16 20:34:30 UTC 2026","passed","Thu Apr 16 20:34:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetPageParamsForGraphQuery","TestGetPageParamsForGraphQuery"
"Test cases for TestWriteAndValidateZip","0","TestWriteAndValidateZip","","Thu Apr 16 20:34:18 UTC 2026","passed","Thu Apr 16 20:34:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateZip","TestWriteAndValidateZip"
"Test cases for Test_NewSpecWithHooks","0","Test_NewSpecWithHooks","","Thu Apr 16 20:34:32 UTC 2026","passed","Thu Apr 16 20:34:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpecWithHooks","Test_NewSpecWithHooks"
"Test cases for TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","0","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","","Thu Apr 16 20:34:09 UTC 2026","passed","Thu Apr 16 20:34:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError"
"","2","returns false if value is {}","searchParams","Thu Apr 16 20:38:18 UTC 2026","passed","Thu Apr 16 20:38:18 UTC 2026","","isEmptyParam","",""
"Test cases for TestConvertComputerToNode","0","TestConvertComputerToNode","","Thu Apr 16 20:34:31 UTC 2026","passed","Thu Apr 16 20:34:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertComputerToNode","TestConvertComputerToNode"
"","62","stores the state of a search term without modifying the query params","useCypherSearch","Thu Apr 16 20:39:22 UTC 2026","passed","Thu Apr 16 20:39:22 UTC 2026","","","",""
"","22","selector members refetches on envrionment change","the useAssetGroupTags utilities","Thu Apr 16 20:36:03 UTC 2026","passed","Thu Apr 16 20:36:03 UTC 2026","","","",""
"Test cases for TestService","0","TestService","","Thu Apr 16 20:34:14 UTC 2026","passed","Thu Apr 16 20:34:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/dogtags/TestService","TestService"
"","1","handles null or empty madeBy","createHistoryParams","Thu Apr 16 20:38:57 UTC 2026","passed","Thu Apr 16 20:38:57 UTC 2026","","","",""
"","22","does not show the dropdown by default","ManageColumnsComboBox","Thu Apr 16 20:36:07 UTC 2026","passed","Thu Apr 16 20:36:07 UTC 2026","","","",""
"Test cases for TestUnifiedGraph_AddPathSet","0","TestUnifiedGraph_AddPathSet","","Thu Apr 16 20:34:11 UTC 2026","passed","Thu Apr 16 20:34:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestUnifiedGraph_AddPathSet","TestUnifiedGraph_AddPathSet"
"Test cases for TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","","Thu Apr 16 20:34:09 UTC 2026","passed","Thu Apr 16 20:34:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin"
"","118","should call onCancel when return to login button clicked","PasswordResetForm","Thu Apr 16 20:37:22 UTC 2026","passed","Thu Apr 16 20:37:22 UTC 2026","","","",""
"","80","renders a dash when actor is BloodHoundString","NoteCell component","Thu Apr 16 20:38:28 UTC 2026","passed","Thu Apr 16 20:38:28 UTC 2026","","","",""
