"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","118","buttons are disabled while loading","LoginForm","Thu Apr 16 16:55:12 UTC 2026","passed","Thu Apr 16 16:55:12 UTC 2026","","","",""
"","1506","handles delete by source kind","DatabaseManagement","Thu Apr 16 16:56:35 UTC 2026","passed","Thu Apr 16 16:56:37 UTC 2026","","","",""
"Test cases for TestAssetGroupMembers_BuildFilteringConditional_Error","0","TestAssetGroupMembers_BuildFilteringConditional_Error","","Thu Apr 16 16:49:36 UTC 2026","passed","Thu Apr 16 16:49:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_BuildFilteringConditional_Error","TestAssetGroupMembers_BuildFilteringConditional_Error"
"Test cases for TestPredefinedSIDSuffixes","0","TestPredefinedSIDSuffixes","","Thu Apr 16 16:50:00 UTC 2026","passed","Thu Apr 16 16:50:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestPredefinedSIDSuffixes","TestPredefinedSIDSuffixes"
"","7","removes the key when undefined is passed to the setter","useLocalStorage","Thu Apr 16 16:52:40 UTC 2026","passed","Thu Apr 16 16:52:40 UTC 2026","","setValue","",""
"","1034","opens a submenu when user hovers over `Copy`","ContextMenu","Thu Apr 16 16:56:33 UTC 2026","passed","Thu Apr 16 16:56:35 UTC 2026","","","",""
"","5","uses sequentialLayout by default","Explore utils","Thu Apr 16 16:56:36 UTC 2026","passed","Thu Apr 16 16:56:36 UTC 2026","","initGraph","",""
"Test cases for TestGetSkipParamForGraphQuery","0","TestGetSkipParamForGraphQuery","","Thu Apr 16 16:49:57 UTC 2026","passed","Thu Apr 16 16:49:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetSkipParamForGraphQuery","TestGetSkipParamForGraphQuery"
"","2076","should add an option and display the changelog when it is clicked","AssetGroupEdit","Thu Apr 16 16:54:00 UTC 2026","passed","Thu Apr 16 16:54:02 UTC 2026","","","",""
"","9","should render when search string is not found in the text","HighlightedText","Thu Apr 16 16:55:06 UTC 2026","passed","Thu Apr 16 16:55:06 UTC 2026","","","",""
"","67","fetches new information when a different databaseId is passed","useFetchEntityInfo","Thu Apr 16 16:53:23 UTC 2026","passed","Thu Apr 16 16:53:23 UTC 2026","","","",""
