"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","filters by low risk level","filterAndSearchEnvironments","Mon Apr 20 23:54:38 UTC 2026","passed","Mon Apr 20 23:54:38 UTC 2026","","risk filters","",""
"Test cases for TestManagementResource_SSOCallbackHandler","5","TestManagementResource_SSOCallbackHandler","","Mon Apr 20 23:54:03 UTC 2026","passed","Mon Apr 20 23:54:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOCallbackHandler","TestManagementResource_SSOCallbackHandler"
"","131","displays a table of completed ingest logs","FileIngest","Mon Apr 20 23:58:26 UTC 2026","passed","Mon Apr 20 23:58:26 UTC 2026","","","",""
"","1","adds email filter if madeBy contains ""@""","createHistoryParams","Mon Apr 20 23:58:24 UTC 2026","passed","Mon Apr 20 23:58:24 UTC 2026","","","",""
"","728","clears input when dialog is closed and reopened","ActiveExtensionsCard","Mon Apr 20 23:54:46 UTC 2026","passed","Mon Apr 20 23:54:47 UTC 2026","","","",""
"Test cases for TestRateLimitMiddleware","0","TestRateLimitMiddleware","","Mon Apr 20 23:53:11 UTC 2026","passed","Mon Apr 20 23:53:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRateLimitMiddleware","TestRateLimitMiddleware"
"Test cases for TestConvertAzureRoleEligibilityScheduleInstanceToRel","0","TestConvertAzureRoleEligibilityScheduleInstanceToRel","","Mon Apr 20 23:53:42 UTC 2026","passed","Mon Apr 20 23:53:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureRoleEligibilityScheduleInstanceToRel","TestConvertAzureRoleEligibilityScheduleInstanceToRel"
"Test cases for TestGenericAssign","0","TestGenericAssign","","Mon Apr 20 23:53:41 UTC 2026","passed","Mon Apr 20 23:53:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericAssign","TestGenericAssign"
"","17","returns initialValue when the key is absent from localStorage","useLocalStorage","Mon Apr 20 23:56:16 UTC 2026","passed","Mon Apr 20 23:56:16 UTC 2026","","initial value","",""
"","0","fails for password shorter than 12 characters","testPassword","Mon Apr 20 23:59:16 UTC 2026","passed","Mon Apr 20 23:59:16 UTC 2026","","","",""
"","3","returns true when WebGL is available in the current browser context","WebGL compatibility check","Mon Apr 20 23:59:24 UTC 2026","passed","Mon Apr 20 23:59:24 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_IDMalformed","2","TestResources_DeleteSavedQuery_IDMalformed","","Mon Apr 20 23:53:19 UTC 2026","passed","Mon Apr 20 23:53:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_IDMalformed","TestResources_DeleteSavedQuery_IDMalformed"
"","0","passes ruleType through optionalParams with empty object","handleError","Mon Apr 20 23:55:19 UTC 2026","passed","Mon Apr 20 23:55:19 UTC 2026","","","",""
"","240","displays a polite message when there are no user updatable features available","EarlyAccessFeatures","Tue Apr 21 00:00:06 UTC 2026","passed","Tue Apr 21 00:00:06 UTC 2026","","","",""
"","80","sets autoDisplayTable to false if enabled param is false","useExploreTableAutoDisplay","Mon Apr 20 23:58:14 UTC 2026","passed","Mon Apr 20 23:58:14 UTC 2026","","","",""
"","2","stores a boolean value in localStorage","useLocalStorage","Mon Apr 20 23:56:16 UTC 2026","passed","Mon Apr 20 23:56:16 UTC 2026","","setValue","",""
"Test cases for TestPermissionsCheckAll","0","TestPermissionsCheckAll","","Mon Apr 20 23:53:11 UTC 2026","passed","Mon Apr 20 23:53:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestPermissionsCheckAll","TestPermissionsCheckAll"
"Test cases for TestPermissionsCheckAtLeastOne","0","TestPermissionsCheckAtLeastOne","","Mon Apr 20 23:53:11 UTC 2026","passed","Mon Apr 20 23:53:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestPermissionsCheckAtLeastOne","TestPermissionsCheckAtLeastOne"
"Test cases for TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","0","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","","Mon Apr 20 23:53:26 UTC 2026","passed","Mon Apr 20 23:53:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames"
"","62","fails checks if the user does not have a matching permission","usePermissions","Mon Apr 20 23:55:58 UTC 2026","passed","Mon Apr 20 23:55:58 UTC 2026","","","",""
"","9","applies animation class to the title","ProcessingIndicator","Mon Apr 20 23:59:18 UTC 2026","passed","Mon Apr 20 23:59:18 UTC 2026","","","",""
"","1","should return the edge parts from the key","getEdgeDataFromKey","Tue Apr 21 00:00:23 UTC 2026","passed","Tue Apr 21 00:00:23 UTC 2026","","","",""
"Test cases for TestResources_GetAIACAEntityInfo","229","TestResources_GetAIACAEntityInfo","","Mon Apr 20 23:53:19 UTC 2026","passed","Mon Apr 20 23:53:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAIACAEntityInfo","TestResources_GetAIACAEntityInfo"
"Test cases for TestQueries_GetEntityResults","1","TestQueries_GetEntityResults","","Mon Apr 20 23:53:24 UTC 2026","passed","Mon Apr 20 23:53:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetEntityResults","TestQueries_GetEntityResults"
"Test cases for TestManagementResource_ListAuthTokens_Admin","1","TestManagementResource_ListAuthTokens_Admin","","Mon Apr 20 23:53:51 UTC 2026","passed","Mon Apr 20 23:53:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Admin","TestManagementResource_ListAuthTokens_Admin"
"","21","returns Rule Object counts when there is a Tag and a Rule selected (tagId and ruleId are in path params)","useObjectCounts","Mon Apr 20 23:58:49 UTC 2026","passed","Mon Apr 20 23:58:49 UTC 2026","","","",""
"Test cases for TestResources_CreateAssetGroup","2","TestResources_CreateAssetGroup","","Mon Apr 20 23:53:19 UTC 2026","passed","Mon Apr 20 23:53:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateAssetGroup","TestResources_CreateAssetGroup"
"Test cases for TestOpenGraphSchemaService_DeleteExtension","0","TestOpenGraphSchemaService_DeleteExtension","","Mon Apr 20 23:53:26 UTC 2026","passed","Mon Apr 20 23:53:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
"","3","formats the date string","toFormatted","Mon Apr 20 23:58:33 UTC 2026","passed","Mon Apr 20 23:58:33 UTC 2026","","","",""
