"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","86","when `selectedItem` is provided, the combobox displays the icon","icon rendering","Mon Apr 20 17:33:26 UTC 2026","passed","Mon Apr 20 17:33:26 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteAuthToken","8","TestManagementResource_DeleteAuthToken","","Mon Apr 20 17:31:21 UTC 2026","passed","Mon Apr 20 17:31:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteAuthToken","TestManagementResource_DeleteAuthToken"
"","0","should return an object denoting that the property is not in the schema when it is unrecognized","validating a node property against the shared generated schema","Mon Apr 20 17:33:19 UTC 2026","passed","Mon Apr 20 17:33:19 UTC 2026","","","",""
"","0","The node radius is adjusted for nodes that have their ""highlighted"" property set to true since the highlight adds some padding","getNodeRadius","Mon Apr 20 17:37:45 UTC 2026","passed","Mon Apr 20 17:37:45 UTC 2026","","","",""
"Test cases for TestFloatScan","0","TestFloatScan","","Mon Apr 20 17:30:48 UTC 2026","passed","Mon Apr 20 17:30:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatScan","TestFloatScan"
"Test cases for TestService","0","TestService","","Mon Apr 20 17:30:52 UTC 2026","passed","Mon Apr 20 17:30:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/dogtags/TestService","TestService"
"Test cases for TestResources_ListADDomainInboundTrusts","1","TestResources_ListADDomainInboundTrusts","","Mon Apr 20 17:30:46 UTC 2026","passed","Mon Apr 20 17:30:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainInboundTrusts","TestResources_ListADDomainInboundTrusts"
"","85","copys children value to clipboard after clicking the copy btn","CodeController","Mon Apr 20 17:36:29 UTC 2026","passed","Mon Apr 20 17:36:29 UTC 2026","","","",""
"","199","shows ""Clear All"" when all columns are selected","ManageColumnsComboBox","Mon Apr 20 17:33:12 UTC 2026","passed","Mon Apr 20 17:33:12 UTC 2026","","","",""
"Test cases for TestHandleDatabaseError","0","TestHandleDatabaseError","","Mon Apr 20 17:30:36 UTC 2026","passed","Mon Apr 20 17:30:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestHandleDatabaseError","TestHandleDatabaseError"
"Test cases for TestAssetGroupSelectorSpec_Validate","0","TestAssetGroupSelectorSpec_Validate","","Mon Apr 20 17:30:50 UTC 2026","passed","Mon Apr 20 17:30:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAssetGroupSelectorSpec_Validate","TestAssetGroupSelectorSpec_Validate"
"","693","should call onSubmit with email address and password when login button clicked","LoginForm","Mon Apr 20 17:36:06 UTC 2026","passed","Mon Apr 20 17:36:07 UTC 2026","","","",""
