"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","collapses an open item when its header is clicked again","<DetailsAccordion />","Wed Jun 03 00:02:26 UTC 2026","passed","Wed Jun 03 00:02:26 UTC 2026","","","",""
"","468","displays current password error messages when current password is empty","PasswordDialog","Wed Jun 03 00:01:16 UTC 2026","passed","Wed Jun 03 00:01:17 UTC 2026","","","",""
"Test cases for TestManagementResource_ListPermissions_InvalidFilterPredicate","1","TestManagementResource_ListPermissions_InvalidFilterPredicate","","Tue Jun 02 23:59:38 UTC 2026","passed","Tue Jun 02 23:59:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_InvalidFilterPredicate","TestManagementResource_ListPermissions_InvalidFilterPredicate"
"Test cases for TestJSONFloat_UnmarshalJSON_NaN","0","TestJSONFloat_UnmarshalJSON_NaN","","Tue Jun 02 23:59:34 UTC 2026","passed","Tue Jun 02 23:59:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON_NaN","TestJSONFloat_UnmarshalJSON_NaN"
"","204","should display ""Disable Multi-Factor Authentication"" button","Enable2FADialog","Wed Jun 03 00:04:27 UTC 2026","passed","Wed Jun 03 00:04:27 UTC 2026","","","",""
"","486","navigates to object details when clicking an object row","ObjectsAccordion","Wed Jun 03 00:03:51 UTC 2026","passed","Wed Jun 03 00:03:52 UTC 2026","","","",""
"","537","should reject passwords with no special characters","CreateUserForm","Wed Jun 03 00:01:13 UTC 2026","passed","Wed Jun 03 00:01:13 UTC 2026","","","",""
"Test cases for TestBoolFrom","0","TestBoolFrom","","Tue Jun 02 23:59:34 UTC 2026","passed","Tue Jun 02 23:59:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolFrom","TestBoolFrom"
"","65","returns true when nodes are available","useGraphHasData","Wed Jun 03 00:05:20 UTC 2026","passed","Wed Jun 03 00:05:20 UTC 2026","","","",""
"","12","renders without pulse animation by default","StatusIndicator","Wed Jun 03 00:05:46 UTC 2026","passed","Wed Jun 03 00:05:46 UTC 2026","","","",""
"","90","links to the specified route with global params intact when triggered by a splat route","AppLink","Wed Jun 03 00:04:03 UTC 2026","passed","Wed Jun 03 00:04:03 UTC 2026","","","",""
