"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_GetAZRelatedEntities","130","TestResources_GetAZRelatedEntities","","Tue Jul 21 15:26:47 UTC 2026","passed","Tue Jul 21 15:26:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAZRelatedEntities","TestResources_GetAZRelatedEntities"
"Test cases for TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","2","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","","Tue Jul 21 15:26:47 UTC 2026","passed","Tue Jul 21 15:26:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission"
"","0","filters by low risk level","filterAndSearchEnvironments","Tue Jul 21 15:27:39 UTC 2026","passed","Tue Jul 21 15:27:39 UTC 2026","","risk filters","",""
"Test cases for TestResources_GetAssetGroupTagMemberInfo","3","TestResources_GetAssetGroupTagMemberInfo","","Tue Jul 21 15:26:47 UTC 2026","passed","Tue Jul 21 15:26:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagMemberInfo","TestResources_GetAssetGroupTagMemberInfo"
"","223","should display ""Disable Multi-Factor Authentication?"" title","Enable2FADialog","Tue Jul 21 15:31:17 UTC 2026","passed","Tue Jul 21 15:31:17 UTC 2026","","","",""
"","199","calls onLayoutChange with the same layout when the currently selected option is clicked, enabling de-selection","GraphControls","Tue Jul 21 15:27:45 UTC 2026","passed","Tue Jul 21 15:27:46 UTC 2026","","Selecting a layout","",""
"","25","should highlight selected route","Main Nav Route Highlighting","Tue Jul 21 15:29:47 UTC 2026","passed","Tue Jul 21 15:29:47 UTC 2026","","","",""
"Test cases for TestMergeNodeKinds","0","TestMergeNodeKinds","","Tue Jul 21 15:27:03 UTC 2026","passed","Tue Jul 21 15:27:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMergeNodeKinds","TestMergeNodeKinds"
"TestOpenGraphSchemaService_UpsertGraphSchemaExtension -","5","TestOpenGraphSchemaService_UpsertGraphSchemaExtension","","Tue Jul 21 15:27:04 UTC 2026","passed","Tue Jul 21 15:27:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_UpsertGraphSchemaExtension","TestOpenGraphSchemaService_UpsertGraphSchemaExtension"
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Tue Jul 21 15:26:33 UTC 2026","passed","Tue Jul 21 15:26:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"Test cases for TestUnmarshalInt64OverflowToInt64","2","TestUnmarshalInt64OverflowToInt64","","Tue Jul 21 15:26:56 UTC 2026","passed","Tue Jul 21 15:26:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt64OverflowToInt64","TestUnmarshalInt64OverflowToInt64"
"Test cases for TestMarshalBoolText","0","TestMarshalBoolText","","Tue Jul 21 15:26:56 UTC 2026","passed","Tue Jul 21 15:26:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalBoolText","TestMarshalBoolText"
"Test cases for TestManagementResource_UpdateUser_LookupActiveSessionsError","1233","TestManagementResource_UpdateUser_LookupActiveSessionsError","","Tue Jul 21 15:27:06 UTC 2026","passed","Tue Jul 21 15:27:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_LookupActiveSessionsError","TestManagementResource_UpdateUser_LookupActiveSessionsError"
"","184","renders a preview version","PrivilegeZonesCypherEditor Search component for Zone Management","Tue Jul 21 15:31:33 UTC 2026","passed","Tue Jul 21 15:31:33 UTC 2026","","","",""
"","11","uses the discardQueryParams prop to discard all query params on the redirect","AppNavigate","Tue Jul 21 15:31:21 UTC 2026","passed","Tue Jul 21 15:31:21 UTC 2026","","","",""
"Test cases for TestMinMaxValidator","0","TestMinMaxValidator","","Tue Jul 21 15:27:20 UTC 2026","passed","Tue Jul 21 15:27:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestMinMaxValidator","TestMinMaxValidator"
"","31","renders a list of pre-built searches and displays categories and subcategories one time","PrebuiltSearchList","Tue Jul 21 15:30:24 UTC 2026","passed","Tue Jul 21 15:30:24 UTC 2026","","","",""
"","43","clears selected if same note is clicked again","NoteCell component","Tue Jul 21 15:31:07 UTC 2026","passed","Tue Jul 21 15:31:08 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_SelfDisable","1227","TestManagementResource_UpdateUser_SelfDisable","","Tue Jul 21 15:27:04 UTC 2026","passed","Tue Jul 21 15:27:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_SelfDisable","TestManagementResource_UpdateUser_SelfDisable"
"","4059","edges are displayed in alphabetical order","Pathfinding","Tue Jul 21 15:28:41 UTC 2026","passed","Tue Jul 21 15:28:45 UTC 2026","","","",""
"Test cases for TestGC_Start","1000","TestGC_Start","","Tue Jul 21 15:26:53 UTC 2026","passed","Tue Jul 21 15:26:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_Start","TestGC_Start"
"","463","filters by the selected user","FileIngestFilterDialog","Tue Jul 21 15:29:06 UTC 2026","passed","Tue Jul 21 15:29:07 UTC 2026","","User Select","",""
"","43","falls back to 0 for the relationship row when no relationship stat is present","OpenGraphInfo","Tue Jul 21 15:28:59 UTC 2026","passed","Tue Jul 21 15:28:59 UTC 2026","","","",""
"","579","clears applied filters when clicking the Clear button","Privilege Zones History Filter Dialog","Tue Jul 21 15:30:03 UTC 2026","passed","Tue Jul 21 15:30:04 UTC 2026","","","",""
"","0","returns false for arrays with different object references","areArraysSimilar","Tue Jul 21 15:32:15 UTC 2026","passed","Tue Jul 21 15:32:15 UTC 2026","","","",""
"Test cases for TestWriteResultRawJson","0","TestWriteResultRawJson","","Tue Jul 21 15:27:20 UTC 2026","passed","Tue Jul 21 15:27:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestWriteResultRawJson","TestWriteResultRawJson"
"","1257","should display a dropdown when a user types a partial query that can be autocompleted","CypherSearch","Tue Jul 21 15:28:10 UTC 2026","passed","Tue Jul 21 15:28:11 UTC 2026","","","",""
"Test cases for TestSelectGPOContainerCandidateFilter","0","TestSelectGPOContainerCandidateFilter","","Tue Jul 21 15:27:21 UTC 2026","passed","Tue Jul 21 15:27:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/TestSelectGPOContainerCandidateFilter","TestSelectGPOContainerCandidateFilter"
"Test cases for TestRequestWaitDuration","0","TestRequestWaitDuration","","Tue Jul 21 15:26:40 UTC 2026","passed","Tue Jul 21 15:26:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration","TestRequestWaitDuration"
"","288","renders a graph if the query has any node edges","GraphView","Tue Jul 21 15:33:09 UTC 2026","passed","Tue Jul 21 15:33:09 UTC 2026","","","",""
"","275","closes","ListItemActionMenu","Tue Jul 21 15:31:06 UTC 2026","passed","Tue Jul 21 15:31:06 UTC 2026","","","",""
"Test cases for TestDisenrollMFA_Success","1137","TestDisenrollMFA_Success","","Tue Jul 21 15:27:19 UTC 2026","passed","Tue Jul 21 15:27:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Success","TestDisenrollMFA_Success"
"","2451","Preserves sample results when switching between Object ID and Cypher rule types","Rule Form","Tue Jul 21 15:27:36 UTC 2026","passed","Tue Jul 21 15:27:39 UTC 2026","","","",""
"","0","returns false if arrays have different length","areArraysSimilar","Tue Jul 21 15:32:15 UTC 2026","passed","Tue Jul 21 15:32:15 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_UserSelfModify","1226","TestManagementResource_UpdateUser_UserSelfModify","","Tue Jul 21 15:27:05 UTC 2026","passed","Tue Jul 21 15:27:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_UserSelfModify","TestManagementResource_UpdateUser_UserSelfModify"
"Test cases for TestMarshalTime","0","TestMarshalTime","","Tue Jul 21 15:26:56 UTC 2026","passed","Tue Jul 21 15:26:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalTime","TestMarshalTime"
"","301","shows a loading state","AssetGroupMenuItem","Tue Jul 21 15:29:34 UTC 2026","passed","Tue Jul 21 15:29:34 UTC 2026","","","",""
"Test cases for TestStore_GetRole","1","TestStore_GetRole","","Tue Jul 21 15:27:48 UTC 2026","passed","Tue Jul 21 15:27:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/identity/internal/appdb/TestStore_GetRole","TestStore_GetRole"
"","160","shows ""Expired"" in red when the expiration date has already passed","UserTokenManagementDialog - API Expiration Date column","Tue Jul 21 15:29:17 UTC 2026","passed","Tue Jul 21 15:29:17 UTC 2026","","","",""
"Test cases for TestInvalidValueError","0","TestInvalidValueError","","Tue Jul 21 15:27:21 UTC 2026","passed","Tue Jul 21 15:27:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestInvalidValueError","TestInvalidValueError"
"","0","filters by moderate risk level","filterAndSearchEnvironments","Tue Jul 21 15:27:39 UTC 2026","passed","Tue Jul 21 15:27:39 UTC 2026","","risk filters","",""
"","271","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Tue Jul 21 15:28:19 UTC 2026","passed","Tue Jul 21 15:28:19 UTC 2026","","","",""
"","107","requests finished jobs","useFinishedJobs","Tue Jul 21 15:30:00 UTC 2026","passed","Tue Jul 21 15:30:00 UTC 2026","","","",""
"","0","combines all filter types","filterAndSearchEnvironments","Tue Jul 21 15:27:39 UTC 2026","passed","Tue Jul 21 15:27:39 UTC 2026","","combined filters","",""
"","548","renders the Namespace column header with focusable info icon","ActiveExtensionsCard","Tue Jul 21 15:27:45 UTC 2026","passed","Tue Jul 21 15:27:45 UTC 2026","","","",""
"","11","the ID value reflects the URL when it is available","usePZQueryParams","Tue Jul 21 15:30:38 UTC 2026","passed","Tue Jul 21 15:30:38 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupSelectorMemberCountsByKind","2","TestResources_GetAssetGroupSelectorMemberCountsByKind","","Tue Jul 21 15:26:47 UTC 2026","passed","Tue Jul 21 15:26:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupSelectorMemberCountsByKind","TestResources_GetAssetGroupSelectorMemberCountsByKind"
"","15","does not call getRelationshipByID when itemId is a plain node id","useGraphItem","Tue Jul 21 15:29:56 UTC 2026","passed","Tue Jul 21 15:29:56 UTC 2026","","","",""
"","105","calls onClick when toggle button clicked","EarlyAccessFeatureToggle","Tue Jul 21 15:33:42 UTC 2026","passed","Tue Jul 21 15:33:42 UTC 2026","","","",""
"Test cases for TestManagementResource_SSOCallbackHandler","12","TestManagementResource_SSOCallbackHandler","","Tue Jul 21 15:27:33 UTC 2026","passed","Tue Jul 21 15:27:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOCallbackHandler","TestManagementResource_SSOCallbackHandler"
"","521","renders the form for creating a new zone","Tag Form","Tue Jul 21 15:27:18 UTC 2026","passed","Tue Jul 21 15:27:19 UTC 2026","","","",""
"Test cases for TestAssetGroupMembers_Filter_NotEquals","0","TestAssetGroupMembers_Filter_NotEquals","","Tue Jul 21 15:26:33 UTC 2026","passed","Tue Jul 21 15:26:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_Filter_NotEquals","TestAssetGroupMembers_Filter_NotEquals"
"Test cases for TestNewFileServiceResolver","2","TestNewFileServiceResolver","","Tue Jul 21 15:27:04 UTC 2026","passed","Tue Jul 21 15:27:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/storage/TestNewFileServiceResolver","TestNewFileServiceResolver"
"","154","should disable the create provider button if the user lacks AUTH_MANAGE_PROVIDERS permission","SSOConfiguration","Tue Jul 21 15:28:49 UTC 2026","passed","Tue Jul 21 15:28:49 UTC 2026","","","",""
"","914","renders a link to the explore page when member is clicked","GroupManagement","Tue Jul 21 15:33:33 UTC 2026","passed","Tue Jul 21 15:33:34 UTC 2026","","","",""
