"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","handles environment with impactValue of 0","filterAndSearchEnvironments","Wed Jun 10 19:48:08 UTC 2026","passed","Wed Jun 10 19:48:08 UTC 2026","","edge cases","",""
"","2097","search highlights matching substring with text-link class","Pathfinding","Wed Jun 10 19:49:05 UTC 2026","passed","Wed Jun 10 19:49:07 UTC 2026","","","",""
"","209","displays loading state","GraphDataCheckboxes","Wed Jun 10 19:49:03 UTC 2026","passed","Wed Jun 10 19:49:04 UTC 2026","","","",""
"","125","buttons are disabled while loading","OneTimePasscodeForm","Wed Jun 10 19:52:08 UTC 2026","passed","Wed Jun 10 19:52:08 UTC 2026","","","",""
"Test cases for TestGetLatestQueryParameter","0","TestGetLatestQueryParameter","","Wed Jun 10 19:47:18 UTC 2026","passed","Wed Jun 10 19:47:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter","TestGetLatestQueryParameter"
"","13","does not include OpenGraph edges when the associated feature flag is disabled","useEdgeCategories","Wed Jun 10 19:49:58 UTC 2026","passed","Wed Jun 10 19:49:58 UTC 2026","","","",""
"Test cases for TestCacheEntryDigester_PoolStateReuse","1","TestCacheEntryDigester_PoolStateReuse","","Wed Jun 10 19:47:24 UTC 2026","passed","Wed Jun 10 19:47:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_PoolStateReuse","TestCacheEntryDigester_PoolStateReuse"
"","0","returns true if value is ''","searchParams","Wed Jun 10 19:51:26 UTC 2026","passed","Wed Jun 10 19:51:26 UTC 2026","","isEmptyParam","",""
"Test cases for TestManagementResource_ListAuthTokens_InvalidFilterPredicate","0","TestManagementResource_ListAuthTokens_InvalidFilterPredicate","","Wed Jun 10 19:47:49 UTC 2026","passed","Wed Jun 10 19:47:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidFilterPredicate","TestManagementResource_ListAuthTokens_InvalidFilterPredicate"
"","281","does not display a “Disable query timeout” checkbox when timeout limit param config is enabled true","ExploreSearch interaction","Wed Jun 10 19:53:37 UTC 2026","passed","Wed Jun 10 19:53:37 UTC 2026","","","",""
"","4","should return true when value matches term","compareTerm","Wed Jun 10 19:51:56 UTC 2026","passed","Wed Jun 10 19:51:56 UTC 2026","","","",""
"Test cases for TestNodeNamePrefix_String","1","TestNodeNamePrefix_String","","Wed Jun 10 19:47:43 UTC 2026","passed","Wed Jun 10 19:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_String","TestNodeNamePrefix_String"
"Test cases for TestBoolSetValid","0","TestBoolSetValid","","Wed Jun 10 19:47:20 UTC 2026","passed","Wed Jun 10 19:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolSetValid","TestBoolSetValid"
"","12","function should return 1 when first param is larger, no matter the data type","Compare function for explore table sort","Wed Jun 10 19:50:52 UTC 2026","passed","Wed Jun 10 19:50:52 UTC 2026","","","",""
"","258","on clicking switch shows modal and when clicking confirm closes it and switch changes to enabled","CitrixRDPConfiguration","Wed Jun 10 19:49:58 UTC 2026","passed","Wed Jun 10 19:49:58 UTC 2026","","Click on switch to enable","",""
"Test cases for TestResources_GetDatabaseCompleteness","113","TestResources_GetDatabaseCompleteness","","Wed Jun 10 19:47:19 UTC 2026","passed","Wed Jun 10 19:47:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDatabaseCompleteness","TestResources_GetDatabaseCompleteness"
"Test cases for TestResources_ListEdgeTypes","89","TestResources_ListEdgeTypes","","Wed Jun 10 19:47:19 UTC 2026","passed","Wed Jun 10 19:47:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListEdgeTypes","TestResources_ListEdgeTypes"
"","246","should render with the correct content","ConfirmUpdateQueryDialog","Wed Jun 10 19:52:34 UTC 2026","passed","Wed Jun 10 19:52:34 UTC 2026","","","",""
"","136","continue button is disabled when no SSO provider has been selected","LoginViaSSOForm","Wed Jun 10 19:51:22 UTC 2026","passed","Wed Jun 10 19:51:22 UTC 2026","","","",""
"Test cases for TestManagementResource_ListSAMLProviders","35","TestManagementResource_ListSAMLProviders","","Wed Jun 10 19:48:05 UTC 2026","passed","Wed Jun 10 19:48:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListSAMLProviders","TestManagementResource_ListSAMLProviders"
"","294","should display correctly","ConfirmationDialog","Wed Jun 10 19:52:44 UTC 2026","passed","Wed Jun 10 19:52:45 UTC 2026","","","",""
"Test cases for TestMarshalInt64Text","0","TestMarshalInt64Text","","Wed Jun 10 19:47:20 UTC 2026","passed","Wed Jun 10 19:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt64Text","TestMarshalInt64Text"
"","0","The user has yet to type into the search","Getting the text for the disabled item display for a search when there are no results","Wed Jun 10 19:51:18 UTC 2026","passed","Wed Jun 10 19:51:18 UTC 2026","","Empty data states","",""
"","295","toggles sort order when clicking sortable header","ObjectsAccordion","Wed Jun 10 19:50:57 UTC 2026","passed","Wed Jun 10 19:50:57 UTC 2026","","","",""
"","2217","when user performs a pathfinding search, and then clicks the swap button, the start and destination inputs are swapped","Pathfinding: interaction","Wed Jun 10 19:50:17 UTC 2026","passed","Wed Jun 10 19:50:20 UTC 2026","","","",""
"","3","writes initialValue to localStorage when the key is absent","useLocalStorage","Wed Jun 10 19:50:10 UTC 2026","passed","Wed Jun 10 19:50:10 UTC 2026","","initial value","",""
"","0","returns Cypher message when ruleType is SeedTypeCypher and seeds are required","getErrorMessage","Wed Jun 10 19:49:17 UTC 2026","passed","Wed Jun 10 19:49:17 UTC 2026","","","",""
"","558","does not display must be new password error messages when current password is not required","PasswordDialog","Wed Jun 10 19:48:28 UTC 2026","passed","Wed Jun 10 19:48:29 UTC 2026","","","",""
"Test cases for TestRoleMembers","2","TestRoleMembers","","Wed Jun 10 19:47:44 UTC 2026","passed","Wed Jun 10 19:47:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleMembers","TestRoleMembers"
"","291","renders an error message without throwing a TypeError","EntityInfoCollapsibleSection","Wed Jun 10 19:52:26 UTC 2026","passed","Wed Jun 10 19:52:27 UTC 2026","","","",""
