"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","242","navigates to all rules when clicking ""All Rules""","RulesAccordion","Fri Apr 03 16:28:13 UTC 2026","passed","Fri Apr 03 16:28:13 UTC 2026","","","",""
"","79","renders a filter button","FileIngestFilterDialog","Fri Apr 03 16:26:22 UTC 2026","passed","Fri Apr 03 16:26:22 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_OnlyOffset","0","TestResources_ListAuditLogs_OnlyOffset","","Fri Apr 03 16:24:38 UTC 2026","passed","Fri Apr 03 16:24:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlyOffset","TestResources_ListAuditLogs_OnlyOffset"
"","331","renders an empty message for the entity panel before a node is selected","GroupManagement","Fri Apr 03 16:31:01 UTC 2026","passed","Fri Apr 03 16:31:01 UTC 2026","","","",""
"","281","opens the dialog when the button is clicked","SchemaUploadDialog","Fri Apr 03 16:26:48 UTC 2026","passed","Fri Apr 03 16:26:48 UTC 2026","","","",""
"Test cases for TestGetPlatformAggregateStats_Success","3","TestGetPlatformAggregateStats_Success","","Fri Apr 03 16:24:38 UTC 2026","passed","Fri Apr 03 16:24:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetPlatformAggregateStats_Success","TestGetPlatformAggregateStats_Success"
"Test cases for TestGC_Name","0","TestGC_Name","","Fri Apr 03 16:24:39 UTC 2026","passed","Fri Apr 03 16:24:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_Name","TestGC_Name"
"Test cases for TestCreateUser_Success","1383","TestCreateUser_Success","","Fri Apr 03 16:24:46 UTC 2026","passed","Fri Apr 03 16:24:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_Success","TestCreateUser_Success"
"Test cases for TestResources_DeleteAssetGroupSelector","0","TestResources_DeleteAssetGroupSelector","","Fri Apr 03 16:24:38 UTC 2026","passed","Fri Apr 03 16:24:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteAssetGroupSelector","TestResources_DeleteAssetGroupSelector"
"Test cases for Test_PrimaryNodeKind","0","Test_PrimaryNodeKind","","Fri Apr 03 16:25:00 UTC 2026","passed","Fri Apr 03 16:25:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/graphschema/Test_PrimaryNodeKind","Test_PrimaryNodeKind"
