"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48","should render oidc info provider","SSOProviderTable","Fri Feb 20 21:18:18 UTC 2026","passed","Fri Feb 20 21:18:18 UTC 2026","","","",""
"Test cases for TestManagementResource_ListSAMLSignOnEndpoints","9","TestManagementResource_ListSAMLSignOnEndpoints","","Fri Feb 20 21:15:47 UTC 2026","passed","Fri Feb 20 21:15:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListSAMLSignOnEndpoints","TestManagementResource_ListSAMLSignOnEndpoints"
"","227","should render","SSOProviderTable","Fri Feb 20 21:18:21 UTC 2026","passed","Fri Feb 20 21:18:22 UTC 2026","","","",""
"","67","shows an error notification if there is an error fetching","useFinishedJobs","Fri Feb 20 21:17:13 UTC 2026","passed","Fri Feb 20 21:17:13 UTC 2026","","","",""
"","343","should not have less characters than the minimum requirement","UpdateUserForm","Fri Feb 20 21:15:35 UTC 2026","passed","Fri Feb 20 21:15:36 UTC 2026","","","",""
"","498","should render inputs, labels, and action buttons","UpsertSAMLProviderForm","Fri Feb 20 21:18:34 UTC 2026","passed","Fri Feb 20 21:18:34 UTC 2026","","","",""
"Test cases for TestResources_GetOUEntityInfo","0","TestResources_GetOUEntityInfo","","Fri Feb 20 21:14:59 UTC 2026","passed","Fri Feb 20 21:14:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetOUEntityInfo","TestResources_GetOUEntityInfo"
"Test cases for TestResources_DeleteSavedQuery_DeleteError","0","TestResources_DeleteSavedQuery_DeleteError","","Fri Feb 20 21:14:59 UTC 2026","passed","Fri Feb 20 21:14:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DeleteError","TestResources_DeleteSavedQuery_DeleteError"
"","7","removes key from state","useObjectState","Fri Feb 20 21:19:02 UTC 2026","passed","Fri Feb 20 21:19:02 UTC 2026","","","",""
"","43","should redirect to nested /file-ingest route if user navigates to /","Administration","Fri Feb 20 21:20:39 UTC 2026","passed","Fri Feb 20 21:20:39 UTC 2026","","","",""
"","187","should display error message when error prop is provided","UpdateUserDialog","Fri Feb 20 21:16:04 UTC 2026","passed","Fri Feb 20 21:16:04 UTC 2026","","","",""
"","1555","a cypher search 404 does not render the GraphViewErrorAlert","GraphView","Fri Feb 20 21:20:29 UTC 2026","passed","Fri Feb 20 21:20:30 UTC 2026","","","",""
"","1","returns the same nodes from the graphData","getExploreTableData","Fri Feb 20 21:17:46 UTC 2026","passed","Fri Feb 20 21:17:46 UTC 2026","","","",""
"","1","returns query config when searchType is relationship and all required params are passed","useExploreGraph","Fri Feb 20 21:17:07 UTC 2026","passed","Fri Feb 20 21:17:07 UTC 2026","relationship search queries","exploreGraphQueryFactory","",""
"Test cases for TestDefineNodeName","0","TestDefineNodeName","","Fri Feb 20 21:15:28 UTC 2026","passed","Fri Feb 20 21:15:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineNodeName","TestDefineNodeName"
"Test cases for TestResources_GetContainerEntityInfo","201","TestResources_GetContainerEntityInfo","","Fri Feb 20 21:14:59 UTC 2026","passed","Fri Feb 20 21:14:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetContainerEntityInfo","TestResources_GetContainerEntityInfo"
"Test cases for TestGetAzureDataQualityStats_Failure","0","TestGetAzureDataQualityStats_Failure","","Fri Feb 20 21:14:59 UTC 2026","passed","Fri Feb 20 21:14:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetAzureDataQualityStats_Failure","TestGetAzureDataQualityStats_Failure"
"","1123","should call onSubmit with password when reset password button clicked","PasswordResetForm","Fri Feb 20 21:17:20 UTC 2026","passed","Fri Feb 20 21:17:21 UTC 2026","","","",""
"","62","Searching for custom node type with databaseId returns node properties","useFetchEntityInfo","Fri Feb 20 21:17:27 UTC 2026","passed","Fri Feb 20 21:17:27 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_UserSelfModify","798","TestManagementResource_UpdateUser_UserSelfModify","","Fri Feb 20 21:15:19 UTC 2026","passed","Fri Feb 20 21:15:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_UserSelfModify","TestManagementResource_UpdateUser_UserSelfModify"
"Test cases for TestCreateUser_Failure","1","TestCreateUser_Failure","","Fri Feb 20 21:15:07 UTC 2026","passed","Fri Feb 20 21:15:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_Failure","TestCreateUser_Failure"
"Test cases for TestResources_ListADCSEscalations","0","TestResources_ListADCSEscalations","","Fri Feb 20 21:14:59 UTC 2026","passed","Fri Feb 20 21:14:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADCSEscalations","TestResources_ListADCSEscalations"
"Test cases for TestManagementResource_DeleteUser_UserNotFound","0","TestManagementResource_DeleteUser_UserNotFound","","Fri Feb 20 21:15:22 UTC 2026","passed","Fri Feb 20 21:15:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserNotFound","TestManagementResource_DeleteUser_UserNotFound"
"","547","open and closes dialog with confirm button after user inputs required text","Tag Form","Fri Feb 20 21:15:31 UTC 2026","passed","Fri Feb 20 21:15:32 UTC 2026","","","",""
"","105","skips undefined items gracefully","<DetailsAccordion />","Fri Feb 20 21:16:21 UTC 2026","passed","Fri Feb 20 21:16:21 UTC 2026","","","",""
"","75","displays ! icon when one of the Affected Object calls fail","EntityInfoDataTable","Fri Feb 20 21:16:41 UTC 2026","passed","Fri Feb 20 21:16:41 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for TestMarshalString","0","TestMarshalString","","Fri Feb 20 21:15:07 UTC 2026","passed","Fri Feb 20 21:15:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalString","TestMarshalString"
"Test cases for TestSelectGPOContainerCandidateFilter","0","TestSelectGPOContainerCandidateFilter","","Fri Feb 20 21:15:28 UTC 2026","passed","Fri Feb 20 21:15:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/TestSelectGPOContainerCandidateFilter","TestSelectGPOContainerCandidateFilter"
"","521","should close the dialog when the Cancel button is clicked","Privilege Zones History Filter Dialog","Fri Feb 20 21:17:15 UTC 2026","passed","Fri Feb 20 21:17:15 UTC 2026","","","",""
"","463","has user filters","FileIngestFilterDialog","Fri Feb 20 21:16:14 UTC 2026","passed","Fri Feb 20 21:16:14 UTC 2026","","User Select","",""
"","564","displays a warning dialog when mounted","EarlyAccessFeatures","Fri Feb 20 21:20:31 UTC 2026","passed","Fri Feb 20 21:20:31 UTC 2026","","","",""
"Test cases for TestManagementResource_ServeSigningCertificate","13","TestManagementResource_ServeSigningCertificate","","Fri Feb 20 21:15:47 UTC 2026","passed","Fri Feb 20 21:15:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ServeSigningCertificate","TestManagementResource_ServeSigningCertificate"
"","790","switches Rule tab to active/selected when clicked","Selected Details Tabs","Fri Feb 20 21:16:53 UTC 2026","passed","Fri Feb 20 21:16:54 UTC 2026","","Selected Details Tabs - Click Interactions","",""
"","257","should render with the correct content","ConfirmUpdateQueryDialog","Fri Feb 20 21:19:22 UTC 2026","passed","Fri Feb 20 21:19:22 UTC 2026","","","",""
"","49","disables delete button for built-in extensions","ActiveExtensionsCard","Fri Feb 20 21:15:47 UTC 2026","passed","Fri Feb 20 21:15:47 UTC 2026","","","",""
"","147","should fire Cancel once with false","ConfirmationDialog","Fri Feb 20 21:19:32 UTC 2026","passed","Fri Feb 20 21:19:32 UTC 2026","","","",""
"","1318","shows an error message when unable to delete a rule","Rule Form","Fri Feb 20 21:15:44 UTC 2026","passed","Fri Feb 20 21:15:45 UTC 2026","","","",""
"","0","returns true if value is ''","searchParams","Fri Feb 20 21:18:16 UTC 2026","passed","Fri Feb 20 21:18:16 UTC 2026","","isEmptyParam","",""
"Test cases for TestEncodingValues","7","TestEncodingValues","","Fri Feb 20 21:15:30 UTC 2026","passed","Fri Feb 20 21:15:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingValues","TestEncodingValues"
"","73","passes the check for at least one permission if the user is missing one of many required permissions","usePermissions","Fri Feb 20 21:16:37 UTC 2026","passed","Fri Feb 20 21:16:37 UTC 2026","","","",""
"Test cases for TestAssetGroupMembers_SortBy","1","TestAssetGroupMembers_SortBy","","Fri Feb 20 21:14:45 UTC 2026","passed","Fri Feb 20 21:14:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_SortBy","TestAssetGroupMembers_SortBy"
"","430","filters by the selected user","FileIngestFilterDialog","Fri Feb 20 21:16:14 UTC 2026","passed","Fri Feb 20 21:16:15 UTC 2026","","User Select","",""
"","287","should call the checkbox filter function when clicking on a checkbox input","Checkbox group","Fri Feb 20 21:19:30 UTC 2026","passed","Fri Feb 20 21:19:30 UTC 2026","","","",""
"","153","should display","GenericErrorBoundaryFallback","Fri Feb 20 21:19:48 UTC 2026","passed","Fri Feb 20 21:19:48 UTC 2026","","","",""
"","0","returns true if arrays have same content in different order","areArraysSimilar","Fri Feb 20 21:19:24 UTC 2026","passed","Fri Feb 20 21:19:24 UTC 2026","","","",""
"Test cases for TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","0","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","","Fri Feb 20 21:15:08 UTC 2026","passed","Fri Feb 20 21:15:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate"
"","169","should disable the create provider button and not display providers if the user lacks permission","SSOConfiguration","Fri Feb 20 21:16:27 UTC 2026","passed","Fri Feb 20 21:16:28 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTags","0","TestResources_GetAssetGroupTags","","Fri Feb 20 21:14:59 UTC 2026","passed","Fri Feb 20 21:14:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTags","TestResources_GetAssetGroupTags"
"","220","handles creating a new zone","Tag Form","Fri Feb 20 21:15:30 UTC 2026","passed","Fri Feb 20 21:15:30 UTC 2026","","","",""
"Test cases for TestDatabase_checkError_OtherError","0","TestDatabase_checkError_OtherError","","Fri Feb 20 21:15:06 UTC 2026","passed","Fri Feb 20 21:15:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_checkError_OtherError","TestDatabase_checkError_OtherError"
"Test cases for TestIsErrorResponse","0","TestIsErrorResponse","","Fri Feb 20 21:14:45 UTC 2026","passed","Fri Feb 20 21:14:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestIsErrorResponse","TestIsErrorResponse"
"Test cases for TestSelfDestructingTempFile","0","TestSelfDestructingTempFile","","Fri Feb 20 21:14:45 UTC 2026","passed","Fri Feb 20 21:14:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSelfDestructingTempFile","TestSelfDestructingTempFile"
"","14","should be aligned to right of screen","GenericErrorBoundaryFallback","Fri Feb 20 21:19:48 UTC 2026","passed","Fri Feb 20 21:19:48 UTC 2026","","","",""
"","0","should appropriately handle edges that contain underscores","getEdgeDataFromKey","Fri Feb 20 21:20:49 UTC 2026","passed","Fri Feb 20 21:20:49 UTC 2026","","","",""
"Test cases for TestResources_GetAZRelatedEntities","109","TestResources_GetAZRelatedEntities","","Fri Feb 20 21:14:59 UTC 2026","passed","Fri Feb 20 21:14:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAZRelatedEntities","TestResources_GetAZRelatedEntities"
"","1115","renders asset group edit options with graph write permissions","ContextMenu","Fri Feb 20 21:16:16 UTC 2026","passed","Fri Feb 20 21:16:17 UTC 2026","","","",""
"","2071","should clear out the SSO Provider id from submission data when the authentication method is changed","CreateUserDialog","Fri Feb 20 21:16:02 UTC 2026","passed","Fri Feb 20 21:16:05 UTC 2026","","","",""
"","75","should display the ""Authentication"" header","UserProfile","Fri Feb 20 21:17:27 UTC 2026","passed","Fri Feb 20 21:17:27 UTC 2026","","","",""
"","62","enables pulling an ordered list of tags by position ascending","the useAssetGroupTags utilities","Fri Feb 20 21:16:19 UTC 2026","passed","Fri Feb 20 21:16:19 UTC 2026","","","",""
"Test cases for TestSet","0","TestSet","","Fri Feb 20 21:15:33 UTC 2026","passed","Fri Feb 20 21:15:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/internal/TestSet","TestSet"
"Test cases for TestStringIsZero","0","TestStringIsZero","","Fri Feb 20 21:15:07 UTC 2026","passed","Fri Feb 20 21:15:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringIsZero","TestStringIsZero"
