"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","upon selecting just a source node, updates the URL with a searchType of 'node' and primarySearch of the node's objectid","usePathfindingSearch","2026-09-15","passed","2026-09-15","","","",""
"","190","sums nested section node counts","EntityInfoDataTableGraphed","2026-09-15","passed","2026-09-15","","Node count for nested table that counts all sections","",""
"","65","returns a map of user id to principal_name when the user can read users","useUserNamesById","2026-09-15","passed","2026-09-15","","","",""
"Test cases for TestResources_GetSavedQuery","30","TestResources_GetSavedQuery","","2026-09-15","passed","2026-09-15","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetSavedQuery","TestResources_GetSavedQuery"
"","781","should display generate/revoke api tokens button","User Actions Menu","2026-09-15","passed","2026-09-15","","Api Keys","",""
"","92","calls setExploreParams with expanded sections when accordion value changes","KindInfoItems","2026-09-15","passed","2026-09-15","","","",""
"Test cases for TestRoleAssignments_NodesWithRole","0","TestRoleAssignments_NodesWithRole","","2026-09-15","passed","2026-09-15","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_NodesWithRole","TestRoleAssignments_NodesWithRole"
"","257","validates that the name input is under the max length","Tag Form","2026-09-15","passed","2026-09-15","","","",""
"Test cases for TestResources_GetNTAuthStoreEntityInfo","202","TestResources_GetNTAuthStoreEntityInfo","","2026-09-15","passed","2026-09-15","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetNTAuthStoreEntityInfo","TestResources_GetNTAuthStoreEntityInfo"
"","721","renders a button and a menu","CreateMenu","2026-09-15","passed","2026-09-15","","oidc_support feature flag enabled","",""
"","149","preserves a contracted nav on initial load at the xl breakpoint","MainNav responsive expansion","2026-09-15","passed","2026-09-15","","","",""
"Test cases for Test_GetAssetGroupMembersBySelector","8","Test_GetAssetGroupMembersBySelector","","2026-09-15","passed","2026-09-15","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetAssetGroupMembersBySelector","Test_GetAssetGroupMembersBySelector"
"","6702","Clicking header allows user to sort by column","ExploreTable","2026-09-15","passed","2026-09-15","","","",""
"Test cases for TestCopyMatchExpressionsSorted","0","TestCopyMatchExpressionsSorted","","2026-09-15","passed","2026-09-15","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCopyMatchExpressionsSorted","TestCopyMatchExpressionsSorted"
"Test cases for TestResources_ListAuditLogs_OnlySkip","0","TestResources_ListAuditLogs_OnlySkip","","2026-09-15","passed","2026-09-15","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlySkip","TestResources_ListAuditLogs_OnlySkip"
