"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","650","renders a button that expands the filter section","AssetGroupEdit","Thu Mar 26 22:48:51 UTC 2026","passed","Thu Mar 26 22:48:52 UTC 2026","","","",""
"Test cases for TestSelectGPOContainerCandidateFilter","0","TestSelectGPOContainerCandidateFilter","","Thu Mar 26 22:47:14 UTC 2026","passed","Thu Mar 26 22:47:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/TestSelectGPOContainerCandidateFilter","TestSelectGPOContainerCandidateFilter"
"Test cases for TestInt64Equal","0","TestInt64Equal","","Thu Mar 26 22:46:56 UTC 2026","passed","Thu Mar 26 22:46:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Equal","TestInt64Equal"
"","1","should recognize a common properties","validating a node property against the shared generated schema","Thu Mar 26 22:48:48 UTC 2026","passed","Thu Mar 26 22:48:48 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_DBError","1","TestManagementResource_ListAuthTokens_DBError","","Thu Mar 26 22:47:20 UTC 2026","passed","Thu Mar 26 22:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_DBError","TestManagementResource_ListAuthTokens_DBError"
"","502","filters by the selected date range","FileIngestFilterDialog","Thu Mar 26 22:48:32 UTC 2026","passed","Thu Mar 26 22:48:32 UTC 2026","","Date Range Inputs","",""
"","43","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","UpdateUserForm","Thu Mar 26 22:47:57 UTC 2026","passed","Thu Mar 26 22:47:57 UTC 2026","","","",""
"","202","passes item props to Header and Content","<DetailsAccordion />","Thu Mar 26 22:48:38 UTC 2026","passed","Thu Mar 26 22:48:38 UTC 2026","","","",""
"","124","renders enabled Zone and Rule tabs and disabled Object tab","Selected Details Tabs","Thu Mar 26 22:49:21 UTC 2026","passed","Thu Mar 26 22:49:21 UTC 2026","","Selected Details Tabs - Params present","",""
"Test cases for TestResources_CreateAssetGroup","0","TestResources_CreateAssetGroup","","Thu Mar 26 22:46:53 UTC 2026","passed","Thu Mar 26 22:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateAssetGroup","TestResources_CreateAssetGroup"
"","18","displays contact admin message when hidden edge is true","EdgeInfoContent","Thu Mar 26 22:48:03 UTC 2026","passed","Thu Mar 26 22:48:03 UTC 2026","","EdgeInfoContent support for hidden edges","",""
"","11","should render when search string is in the middle of the text","HighlightedText","Thu Mar 26 22:51:25 UTC 2026","passed","Thu Mar 26 22:51:25 UTC 2026","","","",""
"Test cases for Test_SetApplicationConfiguration","3","Test_SetApplicationConfiguration","","Thu Mar 26 22:46:53 UTC 2026","passed","Thu Mar 26 22:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_SetApplicationConfiguration","Test_SetApplicationConfiguration"
"","331","should call performSearch on keyboard press alt+R","CypherSearch","Thu Mar 26 22:50:05 UTC 2026","passed","Thu Mar 26 22:50:05 UTC 2026","","","",""
"Test cases for TestTextUnmarshalString","0","TestTextUnmarshalString","","Thu Mar 26 22:46:56 UTC 2026","passed","Thu Mar 26 22:46:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalString","TestTextUnmarshalString"
"","201","should handle close event","TagToZoneLabelDialog","Thu Mar 26 22:50:10 UTC 2026","passed","Thu Mar 26 22:50:10 UTC 2026","","","",""
"","113","calls onSort when clicked","ColumnHeaders","Thu Mar 26 22:50:00 UTC 2026","passed","Thu Mar 26 22:50:01 UTC 2026","","SortableHeader","",""
"TestMigrator_GenerateManifest tests the full integrity of a Manifest generatedfrom 3 different Source's:1) Correct number of total migrations detected.2) Correct number of versions detected.3) The VersionTable has all versions, in order.4) All versions have the correct number of migrations.5) Schema files generate v0.0.0 migrations.6) Migrations are ordered within each version, in the order the Source was defined.","0","TestMigrator_GenerateManifest","","Thu Mar 26 22:46:55 UTC 2026","passed","Thu Mar 26 22:46:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestMigrator_GenerateManifest","TestMigrator_GenerateManifest"
"","7","renders without label when label is empty string","StatusIndicator","Thu Mar 26 22:52:01 UTC 2026","passed","Thu Mar 26 22:52:01 UTC 2026","","","",""
"","408","should call onSubmit with one time passcode when check code button clicked","OneTimePasscodeForm","Thu Mar 26 22:51:22 UTC 2026","passed","Thu Mar 26 22:51:22 UTC 2026","","","",""
"","876","should not call onSubmit when password does not match confirmation password when reset password button clicked","PasswordResetForm","Thu Mar 26 22:49:48 UTC 2026","passed","Thu Mar 26 22:49:49 UTC 2026","","","",""
"","117","requests finished jobs","useFinishedJobs","Thu Mar 26 22:49:41 UTC 2026","passed","Thu Mar 26 22:49:41 UTC 2026","","","",""
"","446","calls onToggleNodeLabels when click show all node labels","GraphControls","Thu Mar 26 22:48:23 UTC 2026","passed","Thu Mar 26 22:48:23 UTC 2026","","Toggling labels","",""
"Test cases for Test_filterNodesToSearchResult","0","Test_filterNodesToSearchResult","","Thu Mar 26 22:46:57 UTC 2026","passed","Thu Mar 26 22:46:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult","Test_filterNodesToSearchResult"
"","123","enables returning a list of tags","the useAssetGroupTags utilities","Thu Mar 26 22:48:37 UTC 2026","passed","Thu Mar 26 22:48:37 UTC 2026","","","",""
"","0","uppercases boolean values","Formatting boolean properties","Thu Mar 26 22:48:48 UTC 2026","passed","Thu Mar 26 22:48:48 UTC 2026","","","",""
"Test cases for TestNewAuditLog_BadAuthContext","0","TestNewAuditLog_BadAuthContext","","Thu Mar 26 22:46:55 UTC 2026","passed","Thu Mar 26 22:46:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_BadAuthContext","TestNewAuditLog_BadAuthContext"
"","0","should return an object denoting that the property is not in the schema when it is unrecognized","validating a node property against the shared generated schema","Thu Mar 26 22:48:48 UTC 2026","passed","Thu Mar 26 22:48:48 UTC 2026","","","",""
"","15","renders disabled prop when flag is not enabled","FeatureFlag","Thu Mar 26 22:51:03 UTC 2026","passed","Thu Mar 26 22:51:03 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityConstrainedDelegationRights","0","TestResources_ListADEntityConstrainedDelegationRights","","Thu Mar 26 22:46:53 UTC 2026","passed","Thu Mar 26 22:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityConstrainedDelegationRights","TestResources_ListADEntityConstrainedDelegationRights"
"Test cases for TestResources_DeleteAssetGroupSelector","0","TestResources_DeleteAssetGroupSelector","","Thu Mar 26 22:46:53 UTC 2026","passed","Thu Mar 26 22:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteAssetGroupSelector","TestResources_DeleteAssetGroupSelector"
