"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_ListAuditLogs_OnlyOffset","0","TestResources_ListAuditLogs_OnlyOffset","","Thu Mar 26 18:47:43 UTC 2026","passed","Thu Mar 26 18:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlyOffset","TestResources_ListAuditLogs_OnlyOffset"
"Test cases for Test_filterNodesToSearchResult_default","2","Test_filterNodesToSearchResult_default","","Thu Mar 26 18:47:47 UTC 2026","passed","Thu Mar 26 18:47:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_default","Test_filterNodesToSearchResult_default"
"Test cases for TestRequestWaitDuration_Failure","0","TestRequestWaitDuration_Failure","","Thu Mar 26 18:47:36 UTC 2026","passed","Thu Mar 26 18:47:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Failure","TestRequestWaitDuration_Failure"
"","1","determines glyphs with the tier_managent_engine feature flag enabled","getNodeGlyphs","Thu Mar 26 18:53:57 UTC 2026","passed","Thu Mar 26 18:53:57 UTC 2026","","","",""
"Test cases for TestAuthExtensions","9","TestAuthExtensions","","Thu Mar 26 18:47:33 UTC 2026","passed","Thu Mar 26 18:47:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuthExtensions","TestAuthExtensions"
"","1","combines platform and risk filters","filterAndSearchEnvironments","Thu Mar 26 18:48:52 UTC 2026","passed","Thu Mar 26 18:48:52 UTC 2026","","combined filters","",""
"Test cases for Test_GetAssetGroupMembersByTag","4","Test_GetAssetGroupMembersByTag","","Thu Mar 26 18:47:43 UTC 2026","passed","Thu Mar 26 18:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetAssetGroupMembersByTag","Test_GetAssetGroupMembersByTag"
"Test cases for TestVersion_GreaterThan","0","TestVersion_GreaterThan","","Thu Mar 26 18:47:54 UTC 2026","passed","Thu Mar 26 18:47:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestVersion_GreaterThan","TestVersion_GreaterThan"
"","2","returns all environments when no filters are active","filterAndSearchEnvironments","Thu Mar 26 18:48:52 UTC 2026","passed","Thu Mar 26 18:48:52 UTC 2026","","with no filters applied","",""
"Test cases for TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","3","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","","Thu Mar 26 18:47:50 UTC 2026","passed","Thu Mar 26 18:47:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames"
