"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestFloatSetValid","0","TestFloatSetValid","","Tue Jul 07 00:00:43 UTC 2026","passed","Tue Jul 07 00:00:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatSetValid","TestFloatSetValid"
"","416","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Tue Jul 07 00:03:17 UTC 2026","passed","Tue Jul 07 00:03:17 UTC 2026","","","",""
"","270","calls onResetColumnSize when ""Reset Size"" is clicked","ManageColumnsComboBox","Tue Jul 07 00:03:25 UTC 2026","passed","Tue Jul 07 00:03:26 UTC 2026","","","",""
"","10","does not return when zone limit is not reached","useTagLimits","Tue Jul 07 00:02:09 UTC 2026","passed","Tue Jul 07 00:02:09 UTC 2026","","","",""
"","132","buttons are disabled while loading","PasswordResetForm","Tue Jul 07 00:04:20 UTC 2026","passed","Tue Jul 07 00:04:20 UTC 2026","","","",""
"Test cases for TestFloatPointer","0","TestFloatPointer","","Tue Jul 07 00:00:43 UTC 2026","passed","Tue Jul 07 00:00:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatPointer","TestFloatPointer"
"Test cases for TestMinMaxValidator","0","TestMinMaxValidator","","Tue Jul 07 00:01:06 UTC 2026","passed","Tue Jul 07 00:01:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestMinMaxValidator","TestMinMaxValidator"
"TestRegister_RoutesRequireAuthentication dispatches real requests through the wiredrouter to verify that the registered routes are guarded by authentication middleware.The handlers themselves trust the middleware to enforce this contract; if the routewireup ever loses RequirePermissions/RequireAuth, this test will fail.","2","TestRegister_RoutesRequireAuthentication","","Tue Jul 07 00:01:32 UTC 2026","passed","Tue Jul 07 00:01:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/routes/TestRegister_RoutesRequireAuthentication","TestRegister_RoutesRequireAuthentication"
"","3","stores an array value in localStorage","useLocalStorage","Tue Jul 07 00:03:57 UTC 2026","passed","Tue Jul 07 00:03:57 UTC 2026","","setValue","",""
"","111","renders the Zone/Labels Tab content when first tab is chosen","Selected Details Tab Content","Tue Jul 07 00:04:55 UTC 2026","passed","Tue Jul 07 00:04:55 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","0","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus"
"Test cases for TestResources_OpenGraphSchemaIngest","0","TestResources_OpenGraphSchemaIngest","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_OpenGraphSchemaIngest","TestResources_OpenGraphSchemaIngest"
"Test cases for TestResources_ListAssetGroupMembersCount","2","TestResources_ListAssetGroupMembersCount","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupMembersCount","TestResources_ListAssetGroupMembersCount"
"","26","displays CaretDown icon when the sortOrder is desc","ColumnHeaders","Tue Jul 07 00:04:31 UTC 2026","passed","Tue Jul 07 00:04:31 UTC 2026","","SortableHeader","",""
"Test cases for TestLoginSuccess","1","TestLoginSuccess","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginSuccess","TestLoginSuccess"
"Test cases for TestWriteArchiveFileToStorage","14","TestWriteArchiveFileToStorage","","Tue Jul 07 00:00:49 UTC 2026","passed","Tue Jul 07 00:00:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestWriteArchiveFileToStorage","TestWriteArchiveFileToStorage"
"Test cases for TestTimeEqual","0","TestTimeEqual","","Tue Jul 07 00:00:43 UTC 2026","passed","Tue Jul 07 00:00:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeEqual","TestTimeEqual"
"Test cases for TestResources_GetCollectorManifest","0","TestResources_GetCollectorManifest","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCollectorManifest","TestResources_GetCollectorManifest"
"","459","renders trigger button and dropdown items","TagToZoneLabel","Tue Jul 07 00:01:44 UTC 2026","passed","Tue Jul 07 00:01:44 UTC 2026","","","",""
"","162","renders a graph view","GraphView","Tue Jul 07 00:07:10 UTC 2026","passed","Tue Jul 07 00:07:10 UTC 2026","","","",""
"","151","renders error message on error","ObjectCountPanel","Tue Jul 07 00:06:08 UTC 2026","passed","Tue Jul 07 00:06:08 UTC 2026","","","",""
"Test cases for TestRegister_PanicsOnNilRouter","0","TestRegister_PanicsOnNilRouter","","Tue Jul 07 00:01:35 UTC 2026","passed","Tue Jul 07 00:01:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/modules/TestRegister_PanicsOnNilRouter","TestRegister_PanicsOnNilRouter"
"","432","displays a validation error","ManagedDatePicker - date validation","Tue Jul 07 00:04:27 UTC 2026","passed","Tue Jul 07 00:04:28 UTC 2026","","","",""
"Test cases for TestErrorReadDomainSIDandNameAsString","0","TestErrorReadDomainSIDandNameAsString","","Tue Jul 07 00:01:07 UTC 2026","passed","Tue Jul 07 00:01:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/internal/nodeprops/TestErrorReadDomainSIDandNameAsString","TestErrorReadDomainSIDandNameAsString"
"","1","filters by collected=false when ""no"" filter is active","filterAndSearchEnvironments","Tue Jul 07 00:01:48 UTC 2026","passed","Tue Jul 07 00:01:48 UTC 2026","","collected filters","",""
"Test cases for TestNormalizeToUTF8","1","TestNormalizeToUTF8","","Tue Jul 07 00:01:08 UTC 2026","passed","Tue Jul 07 00:01:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8","TestNormalizeToUTF8"
"","14","does not include OpenGraph edges when the associated feature flag is disabled","useEdgeCategories","Tue Jul 07 00:03:41 UTC 2026","passed","Tue Jul 07 00:03:41 UTC 2026","","","",""
"Test cases for TestLocalStore_Delete","27","TestLocalStore_Delete","","Tue Jul 07 00:01:27 UTC 2026","passed","Tue Jul 07 00:01:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestLocalStore_Delete","TestLocalStore_Delete"
"","117","reverts all menu options to an unselected state when isExploreLayoutSelected becomes false","GraphControls","Tue Jul 07 00:01:52 UTC 2026","passed","Tue Jul 07 00:01:52 UTC 2026","","Selecting a layout","",""
"","136","disables the create user button and does not populate a table if the user lacks the permission","Users","Tue Jul 07 00:02:58 UTC 2026","passed","Tue Jul 07 00:02:59 UTC 2026","","","",""
"","0","returns paramValue as EnvironmentAggregation for unknown values (custom types)","useEnvironmentParams","Tue Jul 07 00:06:43 UTC 2026","passed","Tue Jul 07 00:06:43 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestStringPointer","8","TestStringPointer","","Tue Jul 07 00:00:43 UTC 2026","passed","Tue Jul 07 00:00:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringPointer","TestStringPointer"
"","93","should display the logged in user's role","UserProfile","Tue Jul 07 00:03:49 UTC 2026","passed","Tue Jul 07 00:03:49 UTC 2026","","","",""
"","0","returns null if paramValue is null","useEnvironmentParams","Tue Jul 07 00:06:43 UTC 2026","passed","Tue Jul 07 00:06:43 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestEncodingInterface","4","TestEncodingInterface","","Tue Jul 07 00:01:08 UTC 2026","passed","Tue Jul 07 00:01:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingInterface","TestEncodingInterface"
"","905","Download button opens a menu and selecting ""All Columns"" calls json2csv with all columns","ExploreTable","Tue Jul 07 00:01:25 UTC 2026","passed","Tue Jul 07 00:01:26 UTC 2026","","","",""
"","0","The node radius is adjusted for nodes that have their ""highlighted"" property set to true since the highlight adds some padding","getNodeRadius","Tue Jul 07 00:07:45 UTC 2026","passed","Tue Jul 07 00:07:45 UTC 2026","","","",""
"","115","initializes search tab to the exploreSearchTab on initial render","ExploreSearch sets searchType on tab changing","Tue Jul 07 00:07:20 UTC 2026","passed","Tue Jul 07 00:07:20 UTC 2026","","","",""
"","3","writes initialValue to localStorage when the key is absent","useLocalStorage","Tue Jul 07 00:03:57 UTC 2026","passed","Tue Jul 07 00:03:57 UTC 2026","","initial value","",""
"","115","shows the direct object and expanded object list when results are present for both","Seed Selection Results","Tue Jul 07 00:03:16 UTC 2026","passed","Tue Jul 07 00:03:16 UTC 2026","","","",""
"Test cases for TestFloatScan","0","TestFloatScan","","Tue Jul 07 00:00:43 UTC 2026","passed","Tue Jul 07 00:00:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatScan","TestFloatScan"
"","0","should handle an undefined or null entity","Evaluating the entity display name from a given entity","Tue Jul 07 00:03:30 UTC 2026","passed","Tue Jul 07 00:03:30 UTC 2026","","","",""
"","563","should accept passwords with standard special characters","CreateUserForm","Tue Jul 07 00:02:03 UTC 2026","passed","Tue Jul 07 00:02:03 UTC 2026","","","",""
"Test cases for TestResources_GetEnterpriseCAEntityInfo","212","TestResources_GetEnterpriseCAEntityInfo","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEnterpriseCAEntityInfo","TestResources_GetEnterpriseCAEntityInfo"
"","3429","The password reset dialog is opened when switching a user from SAML based authentication to username/password based authentication","Users","Tue Jul 07 00:02:55 UTC 2026","passed","Tue Jul 07 00:02:58 UTC 2026","","","",""
"","1","combines collected and risk filters","filterAndSearchEnvironments","Tue Jul 07 00:01:48 UTC 2026","passed","Tue Jul 07 00:01:48 UTC 2026","","combined filters","",""
"Test cases for Test_AuthMiddleware","0","Test_AuthMiddleware","","Tue Jul 07 00:00:27 UTC 2026","passed","Tue Jul 07 00:00:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_AuthMiddleware","Test_AuthMiddleware"
"Test cases for TestPermissionsCheckAtLeastOne","0","TestPermissionsCheckAtLeastOne","","Tue Jul 07 00:00:27 UTC 2026","passed","Tue Jul 07 00:00:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestPermissionsCheckAtLeastOne","TestPermissionsCheckAtLeastOne"
"Test cases for TestResources_CreateSavedQuery_CreateFailure","0","TestResources_CreateSavedQuery_CreateFailure","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_CreateFailure","TestResources_CreateSavedQuery_CreateFailure"
"","11","returns all collected environment ids associated to a given aggregation","getEnvironmentAggregationIds","Tue Jul 07 00:01:48 UTC 2026","passed","Tue Jul 07 00:01:48 UTC 2026","","","",""
"","11","announces a polite message (default priority)","AnnouncementProvider","Tue Jul 07 00:04:36 UTC 2026","passed","Tue Jul 07 00:04:36 UTC 2026","","","",""
"","393","invalidates the extensions query after a successful upload","SchemaUploadDialog","Tue Jul 07 00:02:48 UTC 2026","passed","Tue Jul 07 00:02:48 UTC 2026","","","",""
"","12","does not render note content when selected is null","HistoryNotes Component","Tue Jul 07 00:06:27 UTC 2026","passed","Tue Jul 07 00:06:27 UTC 2026","","","",""
"Test cases for TestAssetGroupMembers_BuildFilteringConditional_Error","0","TestAssetGroupMembers_BuildFilteringConditional_Error","","Tue Jul 07 00:00:24 UTC 2026","passed","Tue Jul 07 00:00:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_BuildFilteringConditional_Error","TestAssetGroupMembers_BuildFilteringConditional_Error"
"","53","adds a notification - checks values","AppNotifications","Tue Jul 07 00:05:32 UTC 2026","passed","Tue Jul 07 00:05:32 UTC 2026","","","",""
"Test cases for Test_getSearchableNodeKinds","5","Test_getSearchableNodeKinds","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_getSearchableNodeKinds","Test_getSearchableNodeKinds"
"Test cases for TestNewManifest","0","TestNewManifest","","Tue Jul 07 00:00:42 UTC 2026","passed","Tue Jul 07 00:00:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestNewManifest","TestNewManifest"
"Test cases for TestManagementResource_SSOCallbackHandler","9","TestManagementResource_SSOCallbackHandler","","Tue Jul 07 00:01:22 UTC 2026","passed","Tue Jul 07 00:01:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOCallbackHandler","TestManagementResource_SSOCallbackHandler"
"","84","initializes the categories with just the built-in defaults when edge endpoint returns nothing","useEdgeCategories","Tue Jul 07 00:03:41 UTC 2026","passed","Tue Jul 07 00:03:41 UTC 2026","","","",""
"Test cases for TestGenericAssign","0","TestGenericAssign","","Tue Jul 07 00:01:06 UTC 2026","passed","Tue Jul 07 00:01:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericAssign","TestGenericAssign"
"","126","does not open the dialog when the user does not have the opengraph write permission","SchemaUploadDialog","Tue Jul 07 00:02:46 UTC 2026","passed","Tue Jul 07 00:02:46 UTC 2026","","","",""
"","69","returns the full environment of the environmentId found in the search params","useAvailableEnvironments","Tue Jul 07 00:04:14 UTC 2026","passed","Tue Jul 07 00:04:14 UTC 2026","","useSelectedEnvironment","",""
"Test cases for TestSavedQueries_GetValidFilterPredicatesAsStrings","0","TestSavedQueries_GetValidFilterPredicatesAsStrings","","Tue Jul 07 00:00:44 UTC 2026","passed","Tue Jul 07 00:00:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_GetValidFilterPredicatesAsStrings","TestSavedQueries_GetValidFilterPredicatesAsStrings"
"","185","a timeout response from the server is handled","ExploreSearchCombobox with search timeout","Tue Jul 07 00:03:37 UTC 2026","passed","Tue Jul 07 00:03:37 UTC 2026","","","",""
"Test cases for Test_filterAndFormatSearchResults_filterEnvironments_tenantIDFail","0","Test_filterAndFormatSearchResults_filterEnvironments_tenantIDFail","","Tue Jul 07 00:00:36 UTC 2026","passed","Tue Jul 07 00:00:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironments_tenantIDFail","Test_filterAndFormatSearchResults_filterEnvironments_tenantIDFail"
"Test cases for TestRandomDurationBetween","18","TestRandomDurationBetween","","Tue Jul 07 00:00:40 UTC 2026","passed","Tue Jul 07 00:00:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestRandomDurationBetween","TestRandomDurationBetween"
"Test cases for TestStorageFileService_WriteFile","15","TestStorageFileService_WriteFile","","Tue Jul 07 00:01:27 UTC 2026","passed","Tue Jul 07 00:01:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestStorageFileService_WriteFile","TestStorageFileService_WriteFile"
"Test cases for TestPreMigrationDaemonsResolvesRetainedFileService","0","TestPreMigrationDaemonsResolvesRetainedFileService","","Tue Jul 07 00:00:48 UTC 2026","passed","Tue Jul 07 00:00:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/TestPreMigrationDaemonsResolvesRetainedFileService","TestPreMigrationDaemonsResolvesRetainedFileService"
"Test cases for TestManagementResource_DeleteUser_BadUserID","0","TestManagementResource_DeleteUser_BadUserID","","Tue Jul 07 00:00:57 UTC 2026","passed","Tue Jul 07 00:00:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_BadUserID","TestManagementResource_DeleteUser_BadUserID"
"","211","should fire ""onClose"" once","UserTokenManagementDialog","Tue Jul 07 00:03:14 UTC 2026","passed","Tue Jul 07 00:03:14 UTC 2026","","when user clicks ""Close"" button","",""
"","1343","handles copying the name","CopyMenuItem","Tue Jul 07 00:06:40 UTC 2026","passed","Tue Jul 07 00:06:42 UTC 2026","","","",""
"","95","renders the selected query in the cypher editor when editing a query that differs from the active cypher search","SaveQueryDialog","Tue Jul 07 00:01:27 UTC 2026","passed","Tue Jul 07 00:01:27 UTC 2026","","","",""
