"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61","should should reflect the NOT checked state for public query","SavedQueryPermissions","Mon Mar 16 14:51:06 UTC 2026","passed","Mon Mar 16 14:51:06 UTC 2026","","","",""
"Test cases for TestCache_FillFifo","0","TestCache_FillFifo","","Mon Mar 16 14:48:14 UTC 2026","passed","Mon Mar 16 14:48:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_FillFifo","TestCache_FillFifo"
"Test cases for TestFlatMap","0","TestFlatMap","","Mon Mar 16 14:48:26 UTC 2026","passed","Mon Mar 16 14:48:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFlatMap","TestFlatMap"
"","223","should render a nav element with logo, two lists, a version number and a powered by","MainNav","Mon Mar 16 14:48:58 UTC 2026","passed","Mon Mar 16 14:48:59 UTC 2026","","","",""
"","348","handles a selection as expected","DropdownSelector","Mon Mar 16 14:51:35 UTC 2026","passed","Mon Mar 16 14:51:36 UTC 2026","","","",""
"","167","shows the direct object and expanded object list when results are present for both","Seed Selection Results","Mon Mar 16 14:49:07 UTC 2026","passed","Mon Mar 16 14:49:08 UTC 2026","","","",""
"","224","sets a secondary=id and searchType=pathfinding when primary is truethy","ContextMenu","Mon Mar 16 14:49:08 UTC 2026","passed","Mon Mar 16 14:49:09 UTC 2026","","","",""
"","997","dark mode should persist between logging in and out","redux store","Mon Mar 16 14:53:48 UTC 2026","passed","Mon Mar 16 14:53:49 UTC 2026","","","",""
"","5","updates key in state","useObjectState","Mon Mar 16 14:52:01 UTC 2026","passed","Mon Mar 16 14:52:01 UTC 2026","","","",""
"","1","takes updatedParams and current URLSearchParams and returns a function","searchParams","Mon Mar 16 14:51:13 UTC 2026","passed","Mon Mar 16 14:51:13 UTC 2026","","setSingleParamFactory","",""
"","0","should handle the well formed entities","Evaluating the entity display name from a given entity","Mon Mar 16 14:49:20 UTC 2026","passed","Mon Mar 16 14:49:20 UTC 2026","","","",""
"","586","runs the query and calls dispatch to set the node results","PrivilegeZonesCypherEditor Search component for Zone Management","Mon Mar 16 14:51:39 UTC 2026","passed","Mon Mar 16 14:51:40 UTC 2026","","","",""
"","123","returns a nodes array","useEdgeInfoItems","Mon Mar 16 14:51:00 UTC 2026","passed","Mon Mar 16 14:51:00 UTC 2026","","","",""
"Test cases for TestContextMiddlewareBypassDisabled","0","TestContextMiddlewareBypassDisabled","","Mon Mar 16 14:47:35 UTC 2026","passed","Mon Mar 16 14:47:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddlewareBypassDisabled","TestContextMiddlewareBypassDisabled"
