"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","173","should display","GenericErrorBoundaryFallback","Fri Jun 05 16:28:56 UTC 2026","passed","Fri Jun 05 16:28:56 UTC 2026","","","",""
"","1484","should render","EntityInfoHeader","Fri Jun 05 16:27:06 UTC 2026","passed","Fri Jun 05 16:27:07 UTC 2026","","","",""
"Test cases for TestGenerateRandomBase64String","0","TestGenerateRandomBase64String","","Fri Jun 05 16:22:27 UTC 2026","passed","Fri Jun 05 16:22:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestGenerateRandomBase64String","TestGenerateRandomBase64String"
"","0","reports an API error when Cypher is not run first","handleError","Fri Jun 05 16:24:58 UTC 2026","passed","Fri Jun 05 16:24:58 UTC 2026","","","",""
"Test cases for TestResources_GetOUEntityInfo","0","TestResources_GetOUEntityInfo","","Fri Jun 05 16:22:26 UTC 2026","passed","Fri Jun 05 16:22:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetOUEntityInfo","TestResources_GetOUEntityInfo"
"Test cases for TestTextUnmarshalInt64","0","TestTextUnmarshalInt64","","Fri Jun 05 16:22:29 UTC 2026","passed","Fri Jun 05 16:22:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalInt64","TestTextUnmarshalInt64"
"","1096","should render","ExploreSearch rendering per tab","Fri Jun 05 16:29:23 UTC 2026","passed","Fri Jun 05 16:29:24 UTC 2026","","","",""
"","1","should recognize a common properties","validating a node property against the shared generated schema","Fri Jun 05 16:25:31 UTC 2026","passed","Fri Jun 05 16:25:31 UTC 2026","","","",""
"Test cases for TestIsValidEmail","0","TestIsValidEmail","","Fri Jun 05 16:22:37 UTC 2026","passed","Fri Jun 05 16:22:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"Test cases for Test_getSearchableNodeKinds","0","Test_getSearchableNodeKinds","","Fri Jun 05 16:22:26 UTC 2026","passed","Fri Jun 05 16:22:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_getSearchableNodeKinds","Test_getSearchableNodeKinds"
"","618","adds node to asset group tag with confirmation","AssetGroupMenuItem","Fri Jun 05 16:25:33 UTC 2026","passed","Fri Jun 05 16:25:34 UTC 2026","","","",""
"","1262","a cypher search 404 does not render the GraphViewErrorAlert","GraphView","Fri Jun 05 16:29:16 UTC 2026","passed","Fri Jun 05 16:29:17 UTC 2026","","","",""
