"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestFloatFrom","0","TestFloatFrom","","Wed Jun 17 21:26:34 UTC 2026","passed","Wed Jun 17 21:26:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatFrom","TestFloatFrom"
"","296","sets a primarySearch=id and searchType=pathfinding when secondarySearch is truthy","ContextMenu","Wed Jun 17 21:33:26 UTC 2026","passed","Wed Jun 17 21:33:26 UTC 2026","","","",""
"","296","clears selected item when pathfinding search returns results","GraphView","Wed Jun 17 21:33:11 UTC 2026","passed","Wed Jun 17 21:33:11 UTC 2026","","","",""
"","453","should call ""onSave"" one time","Enable2FADialog","Wed Jun 17 21:31:12 UTC 2026","passed","Wed Jun 17 21:31:13 UTC 2026","user clicks ""Disable Multi-Factor Authentication"" button","user enters valid password","",""
"","63","passes the check for at least one permission if the user is missing one of many required permissions","usePermissions","Wed Jun 17 21:29:35 UTC 2026","passed","Wed Jun 17 21:29:35 UTC 2026","","","",""
"Test cases for Test_UseHarness","0","Test_UseHarness","","Wed Jun 17 21:26:49 UTC 2026","passed","Wed Jun 17 21:26:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_UseHarness","Test_UseHarness"
"","238","handles close event","ImportQueryDialog","Wed Jun 17 21:32:31 UTC 2026","passed","Wed Jun 17 21:32:31 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","0","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","","Wed Jun 17 21:26:30 UTC 2026","passed","Wed Jun 17 21:26:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus"
"","425","should not have less characters than the minimum requirement","UpdateUserForm","Wed Jun 17 21:27:25 UTC 2026","passed","Wed Jun 17 21:27:25 UTC 2026","","","",""
"","238","renders analyze now section","AnalyzeNowConfiguration","Wed Jun 17 21:29:47 UTC 2026","passed","Wed Jun 17 21:29:48 UTC 2026","","","",""
