"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","makes no count request when neither a Tag or Rule is selected (tagId and ruleId are undefined from path params","useObjectCounts","Mon Apr 20 17:07:57 UTC 2026","passed","Mon Apr 20 17:07:57 UTC 2026","","","",""
"Test cases for TestDomainSelectors_GetFilterableColumns","0","TestDomainSelectors_GetFilterableColumns","","Mon Apr 20 17:02:54 UTC 2026","passed","Mon Apr 20 17:02:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterableColumns","TestDomainSelectors_GetFilterableColumns"
"","183","toggles parent from some to all","SourceKindsCheckboxes","Mon Apr 20 17:05:53 UTC 2026","passed","Mon Apr 20 17:05:53 UTC 2026","","","",""
"","130","updates value when a valid date typed","ManagedDatePicker - value","Mon Apr 20 17:06:16 UTC 2026","passed","Mon Apr 20 17:06:16 UTC 2026","","","",""
"Test cases for TestExpireUserAuthSecret_Failure","0","TestExpireUserAuthSecret_Failure","","Mon Apr 20 17:02:57 UTC 2026","passed","Mon Apr 20 17:02:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Failure","TestExpireUserAuthSecret_Failure"
"Test cases for TestSignRequestTeeFailure","2","TestSignRequestTeeFailure","","Mon Apr 20 17:02:41 UTC 2026","passed","Mon Apr 20 17:02:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestTeeFailure","TestSignRequestTeeFailure"
"Test cases for TestLoginFailure","2","TestLoginFailure","","Mon Apr 20 17:02:51 UTC 2026","passed","Mon Apr 20 17:02:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginFailure","TestLoginFailure"
"Test cases for TestManagementResource_SSOLoginHandler","7","TestManagementResource_SSOLoginHandler","","Mon Apr 20 17:03:29 UTC 2026","passed","Mon Apr 20 17:03:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOLoginHandler","TestManagementResource_SSOLoginHandler"
"Test cases for TestManagementResource_SAMLCallbackHandler","11","TestManagementResource_SAMLCallbackHandler","","Mon Apr 20 17:03:29 UTC 2026","passed","Mon Apr 20 17:03:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackHandler","TestManagementResource_SAMLCallbackHandler"
"Test cases for TestHandleDatabaseError","0","TestHandleDatabaseError","","Mon Apr 20 17:02:41 UTC 2026","passed","Mon Apr 20 17:02:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestHandleDatabaseError","TestHandleDatabaseError"
"","562","displays a warning dialog when mounted","EarlyAccessFeatures","Mon Apr 20 17:09:10 UTC 2026","passed","Mon Apr 20 17:09:10 UTC 2026","","","",""
"","292","calls handleError with ruleType when creating a rule fails","Rule Form","Mon Apr 20 17:04:13 UTC 2026","passed","Mon Apr 20 17:04:14 UTC 2026","","","",""
"","77","should not display api key management button","Api Keys","Mon Apr 20 17:05:23 UTC 2026","passed","Mon Apr 20 17:05:24 UTC 2026","","","",""
"Test cases for TestIntSetValid","0","TestIntSetValid","","Mon Apr 20 17:02:53 UTC 2026","passed","Mon Apr 20 17:02:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntSetValid","TestIntSetValid"
"","2","should return null if the edge key does not have enough information","getEdgeDataFromKey","Mon Apr 20 17:09:27 UTC 2026","passed","Mon Apr 20 17:09:27 UTC 2026","","","",""
"","313","displays an autofocused text input","SearchCurrentNodes","Mon Apr 20 17:06:32 UTC 2026","passed","Mon Apr 20 17:06:32 UTC 2026","","","",""
