"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","647","dispatches an action to add the associated node","Rule Object Select","Tue Jul 14 20:12:52 UTC 2026","passed","Tue Jul 14 20:12:53 UTC 2026","","","",""
"","1","combines collected and risk filters","filterAndSearchEnvironments","Tue Jul 14 20:09:19 UTC 2026","passed","Tue Jul 14 20:09:19 UTC 2026","","combined filters","",""
"","0","returns undefined if graphData is {} or not a GraphResponse","getExploreTableData","Tue Jul 14 20:12:10 UTC 2026","passed","Tue Jul 14 20:12:10 UTC 2026","","","",""
"Test cases for Test_ApplyTimeoutReduction","1","Test_ApplyTimeoutReduction","","Tue Jul 14 20:08:10 UTC 2026","passed","Tue Jul 14 20:08:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_ApplyTimeoutReduction","Test_ApplyTimeoutReduction"
"","0","excludes non-collected environments when risk filter is active","filterAndSearchEnvironments","Tue Jul 14 20:09:19 UTC 2026","passed","Tue Jul 14 20:09:19 UTC 2026","","risk filters","",""
"","66","applies accent styling to headers when accent is true","<DetailsAccordion />","Tue Jul 14 20:10:57 UTC 2026","passed","Tue Jul 14 20:10:57 UTC 2026","","","",""
"","14","renders nothing if flag is disabled and disabled prop is not provided","FeatureFlag","Tue Jul 14 20:13:15 UTC 2026","passed","Tue Jul 14 20:13:15 UTC 2026","","","",""
"","14","makes no count request when neither a Tag or Rule is selected (tagId and ruleId are undefined from path params","useObjectCounts","Tue Jul 14 20:13:48 UTC 2026","passed","Tue Jul 14 20:13:48 UTC 2026","","","",""
"","325","renders analyze now section","AnalyzeNowConfiguration","Tue Jul 14 20:11:27 UTC 2026","passed","Tue Jul 14 20:11:27 UTC 2026","","","",""
"","12","should render when search string is in the middle of the text","HighlightedText","Tue Jul 14 20:13:31 UTC 2026","passed","Tue Jul 14 20:13:31 UTC 2026","","","",""
"","0","returns undefined if paramValue is not an expected value","useExploreParams","Tue Jul 14 20:14:24 UTC 2026","passed","Tue Jul 14 20:14:24 UTC 2026","","parseSearchType","",""
"Test cases for TestBoolIsZero","0","TestBoolIsZero","","Tue Jul 14 20:08:08 UTC 2026","passed","Tue Jul 14 20:08:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolIsZero","TestBoolIsZero"
"","0","escapes backslashes before quotes so they do not combine","escapeCypherString","Tue Jul 14 20:14:11 UTC 2026","passed","Tue Jul 14 20:14:11 UTC 2026","","","",""
