"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestSupportsETACMiddleware","0","TestSupportsETACMiddleware","","Fri May 15 14:22:54 UTC 2026","passed","Fri May 15 14:22:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestSupportsETACMiddleware","TestSupportsETACMiddleware"
"","138","calls onCancel when cancel button clicked","EarlyAccessFeaturesWarningDialog","Fri May 15 14:30:01 UTC 2026","passed","Fri May 15 14:30:01 UTC 2026","","","",""
"Test cases for TestNodeNamePrefix_AppendSuffix","1","TestNodeNamePrefix_AppendSuffix","","Fri May 15 14:23:22 UTC 2026","passed","Fri May 15 14:23:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_AppendSuffix","TestNodeNamePrefix_AppendSuffix"
"","399","toggles parent from some to all","GraphDataCheckboxes","Fri May 15 14:25:03 UTC 2026","passed","Fri May 15 14:25:04 UTC 2026","","","",""
"","904","clicking checkbox will remove error if present","DatabaseManagement","Fri May 15 14:29:21 UTC 2026","passed","Fri May 15 14:29:22 UTC 2026","","","",""
"Test cases for TestResources_SearchHandler_ETAC","1","TestResources_SearchHandler_ETAC","","Fri May 15 14:23:00 UTC 2026","passed","Fri May 15 14:23:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchHandler_ETAC","TestResources_SearchHandler_ETAC"
"","35","displays lastlogon cell as UNKNOWN when the value is 0","ExploreTableDataCell","Fri May 15 14:28:10 UTC 2026","passed","Fri May 15 14:28:10 UTC 2026","","","",""
"","365","filters by the selected user","FileIngestFilterDialog","Fri May 15 14:25:17 UTC 2026","passed","Fri May 15 14:25:17 UTC 2026","","User Select","",""
"Test cases for TestAssetGroupMembers_Filter_Equals","0","TestAssetGroupMembers_Filter_Equals","","Fri May 15 14:22:39 UTC 2026","passed","Fri May 15 14:22:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_Filter_Equals","TestAssetGroupMembers_Filter_Equals"
"Test cases for TestFormatDatabaseError","0","TestFormatDatabaseError","","Fri May 15 14:22:40 UTC 2026","passed","Fri May 15 14:22:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFormatDatabaseError","TestFormatDatabaseError"
"","201","should display ""Create Token"" button","UserTokenManagementDialog","Fri May 15 14:25:20 UTC 2026","passed","Fri May 15 14:25:21 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityControllables","0","TestResources_ListADEntityControllables","","Fri May 15 14:23:00 UTC 2026","passed","Fri May 15 14:23:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityControllables","TestResources_ListADEntityControllables"
"Test cases for TestDatabase_NullUUID","1","TestDatabase_NullUUID","","Fri May 15 14:23:02 UTC 2026","passed","Fri May 15 14:23:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_NullUUID","TestDatabase_NullUUID"
"Test cases for TestConvertAzureResourceGroupContributorToRels","0","TestConvertAzureResourceGroupContributorToRels","","Fri May 15 14:23:23 UTC 2026","passed","Fri May 15 14:23:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureResourceGroupContributorToRels","TestConvertAzureResourceGroupContributorToRels"
"Test cases for TestDefineNodeName","0","TestDefineNodeName","","Fri May 15 14:23:22 UTC 2026","passed","Fri May 15 14:23:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineNodeName","TestDefineNodeName"
"","1196","sets input text on date click","ManagedDatePicker - date validation","Fri May 15 14:26:33 UTC 2026","passed","Fri May 15 14:26:34 UTC 2026","","","",""
"","0","returns disabled if relationshipQueryItemId does not have a matching sourceId, edgeType, targetId","useExploreGraph","Fri May 15 14:25:00 UTC 2026","passed","Fri May 15 14:25:00 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"Test cases for TestResources_GetBaseEntityInfo","186","TestResources_GetBaseEntityInfo","","Fri May 15 14:23:00 UTC 2026","passed","Fri May 15 14:23:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetBaseEntityInfo","TestResources_GetBaseEntityInfo"
"Test cases for TestSetValue","1","TestSetValue","","Fri May 15 14:23:01 UTC 2026","passed","Fri May 15 14:23:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValue","TestSetValue"
"Test cases for TestTimeExactEqual","0","TestTimeExactEqual","","Fri May 15 14:23:03 UTC 2026","passed","Fri May 15 14:23:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeExactEqual","TestTimeExactEqual"
"","1","does not add optional filters if not present","createHistoryParams","Fri May 15 14:27:56 UTC 2026","passed","Fri May 15 14:27:56 UTC 2026","","","",""
"Test cases for TestManagementResource_EnableUserSAML","1","TestManagementResource_EnableUserSAML","","Fri May 15 14:23:06 UTC 2026","passed","Fri May 15 14:23:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_EnableUserSAML","TestManagementResource_EnableUserSAML"
"Test cases for TestResources_PreviewSelectors","2","TestResources_PreviewSelectors","","Fri May 15 14:23:00 UTC 2026","passed","Fri May 15 14:23:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_PreviewSelectors","TestResources_PreviewSelectors"
"Test cases for TestManagementResource_SAMLLoginRedirect","6","TestManagementResource_SAMLLoginRedirect","","Fri May 15 14:23:44 UTC 2026","passed","Fri May 15 14:23:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginRedirect","TestManagementResource_SAMLLoginRedirect"
