"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestBoolSetValid","0","TestBoolSetValid","","Tue Jul 21 20:35:37 UTC 2026","passed","Tue Jul 21 20:35:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolSetValid","TestBoolSetValid"
"","6","hides items when the user is missing a required permission","useSubNavRoutes","Tue Jul 21 20:39:38 UTC 2026","passed","Tue Jul 21 20:39:38 UTC 2026","","permissions gate","",""
"","9","renders without pulse animation by default","StatusIndicator","Tue Jul 21 20:42:07 UTC 2026","passed","Tue Jul 21 20:42:07 UTC 2026","","","",""
"","57","should render when search string is at the beginning of the text","HighlightedText","Tue Jul 21 20:41:23 UTC 2026","passed","Tue Jul 21 20:41:23 UTC 2026","","","",""
"Test cases for TestManagementResource_OIDCCallbackHandler","23","TestManagementResource_OIDCCallbackHandler","","Tue Jul 21 20:35:36 UTC 2026","passed","Tue Jul 21 20:35:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCCallbackHandler","TestManagementResource_OIDCCallbackHandler"
"","100","shows View in Explore if exploreUrl is supplied","Seed Selection Results","Tue Jul 21 20:38:46 UTC 2026","passed","Tue Jul 21 20:38:46 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_UserNotAdmin","0","TestResources_DeleteSavedQuery_UserNotAdmin","","Tue Jul 21 20:35:36 UTC 2026","passed","Tue Jul 21 20:35:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_UserNotAdmin","TestResources_DeleteSavedQuery_UserNotAdmin"
"","70","fetches relationship data when itemId has the rel_ prefix","useGraphItem","Tue Jul 21 20:39:26 UTC 2026","passed","Tue Jul 21 20:39:26 UTC 2026","","","",""
"","3","handles ISO 8601 formatted date strings and converts it into our standard date display format","Formatting string properties","Tue Jul 21 20:38:49 UTC 2026","passed","Tue Jul 21 20:38:49 UTC 2026","","","",""
"Test cases for TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","0","TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","","Tue Jul 21 20:35:37 UTC 2026","passed","Tue Jul 21 20:35:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_ClearLegacyLocalIngestFiles","TestOrphanFileSweeper_ClearLegacyLocalIngestFiles"
