"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_CreateAssetGroupTagSelector","5","TestResources_CreateAssetGroupTagSelector","","Wed Apr 01 19:02:39 UTC 2026","passed","Wed Apr 01 19:02:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateAssetGroupTagSelector","TestResources_CreateAssetGroupTagSelector"
"","357","handles removing from a tier zero asset group","AssetGroupMenuItem","Wed Apr 01 19:08:17 UTC 2026","passed","Wed Apr 01 19:08:17 UTC 2026","","removing from an asset group","",""
"","445","renders correctly with requiresCurrentPassword false","PasswordDialog","Wed Apr 01 19:03:49 UTC 2026","passed","Wed Apr 01 19:03:50 UTC 2026","","","",""
"Test cases for TestResources_DownloadCollectorByVersion","0","TestResources_DownloadCollectorByVersion","","Wed Apr 01 19:02:39 UTC 2026","passed","Wed Apr 01 19:02:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorByVersion","TestResources_DownloadCollectorByVersion"
"Test cases for TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase","0","TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase","","Wed Apr 01 19:02:39 UTC 2026","passed","Wed Apr 01 19:02:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase","TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase"
"","722","calls the passed in select handler when clicking the Confirm button","Glyph Select Dialog","Wed Apr 01 19:07:27 UTC 2026","passed","Wed Apr 01 19:07:28 UTC 2026","","","",""
"","727","should render an update user form","UpdateUserDialog","Wed Apr 01 19:03:54 UTC 2026","passed","Wed Apr 01 19:03:55 UTC 2026","","","",""
"Test cases for TestResources_ListRootCAPKIHierarchy","1","TestResources_ListRootCAPKIHierarchy","","Wed Apr 01 19:02:39 UTC 2026","passed","Wed Apr 01 19:02:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListRootCAPKIHierarchy","TestResources_ListRootCAPKIHierarchy"
"","158","renders the form for creating a new label","Tag Form","Wed Apr 01 19:03:23 UTC 2026","passed","Wed Apr 01 19:03:23 UTC 2026","","","",""
"","50","stores the state of a search term without modifying the query params","useCypherSearch","Wed Apr 01 19:07:24 UTC 2026","passed","Wed Apr 01 19:07:24 UTC 2026","","","",""
"Test cases for TestManagementResource_GetSAMLProvider","19","TestManagementResource_GetSAMLProvider","","Wed Apr 01 19:03:14 UTC 2026","passed","Wed Apr 01 19:03:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSAMLProvider","TestManagementResource_GetSAMLProvider"
"","43","Calls the cypher search endpoint for a node with a type that is not in our schema","EntityObjectInformation","Wed Apr 01 19:05:42 UTC 2026","passed","Wed Apr 01 19:05:42 UTC 2026","","","",""
"Test cases for TestManagementResource_ListRoles_PredicateMismatchWithColumn","0","TestManagementResource_ListRoles_PredicateMismatchWithColumn","","Wed Apr 01 19:02:46 UTC 2026","passed","Wed Apr 01 19:02:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_PredicateMismatchWithColumn","TestManagementResource_ListRoles_PredicateMismatchWithColumn"
"","116","calls onClick when toggle button clicked","EarlyAccessFeatureToggle","Wed Apr 01 19:08:50 UTC 2026","passed","Wed Apr 01 19:08:50 UTC 2026","","","",""
"","206","shows ""Select All"" when not all columns are selected","ManageColumnsComboBox","Wed Apr 01 19:04:22 UTC 2026","passed","Wed Apr 01 19:04:22 UTC 2026","","","",""
"","618","should render","ExploreTable","Wed Apr 01 19:03:17 UTC 2026","passed","Wed Apr 01 19:03:18 UTC 2026","","","",""
"","455","should close the dialog when the Cancel button is clicked","Privilege Zones History Filter Dialog","Wed Apr 01 19:05:24 UTC 2026","passed","Wed Apr 01 19:05:24 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_InvalidBody","0","TestResources_UpdateSavedQuery_InvalidBody","","Wed Apr 01 19:02:39 UTC 2026","passed","Wed Apr 01 19:02:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_InvalidBody","TestResources_UpdateSavedQuery_InvalidBody"
"Test cases for TestManagementResource_ListUsers_PredicateMismatchWithColumn","0","TestManagementResource_ListUsers_PredicateMismatchWithColumn","","Wed Apr 01 19:02:46 UTC 2026","passed","Wed Apr 01 19:02:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_PredicateMismatchWithColumn","TestManagementResource_ListUsers_PredicateMismatchWithColumn"
"Test cases for Test_filterAndFormatSearchResults_default","0","Test_filterAndFormatSearchResults_default","","Wed Apr 01 19:02:39 UTC 2026","passed","Wed Apr 01 19:02:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_default","Test_filterAndFormatSearchResults_default"
"Test cases for TestReadDomainIDandNameAsString","1","TestReadDomainIDandNameAsString","","Wed Apr 01 19:02:59 UTC 2026","passed","Wed Apr 01 19:02:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/internal/nodeprops/TestReadDomainIDandNameAsString","TestReadDomainIDandNameAsString"
"","1232","does not show the ""Disable MFA"" context menu option for users without MFA enabled","Users","Wed Apr 01 19:05:06 UTC 2026","passed","Wed Apr 01 19:05:08 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_UserNotFound","0","TestManagementResource_DeleteUser_UserNotFound","","Wed Apr 01 19:02:58 UTC 2026","passed","Wed Apr 01 19:02:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserNotFound","TestManagementResource_DeleteUser_UserNotFound"
"Test cases for TestMatches_FailureModel","0","TestMatches_FailureModel","","Wed Apr 01 19:02:41 UTC 2026","passed","Wed Apr 01 19:02:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureModel","TestMatches_FailureModel"
"","88","button is disabled when note is falsy","NoteCell component","Wed Apr 01 19:06:33 UTC 2026","passed","Wed Apr 01 19:06:33 UTC 2026","","","",""
"Test cases for TestResources_UpdateCustomNodeKindsTest","101","TestResources_UpdateCustomNodeKindsTest","","Wed Apr 01 19:02:39 UTC 2026","passed","Wed Apr 01 19:02:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateCustomNodeKindsTest","TestResources_UpdateCustomNodeKindsTest"
"","780","renders group and tenant dropdown selectors","GroupManagement","Wed Apr 01 19:08:34 UTC 2026","passed","Wed Apr 01 19:08:34 UTC 2026","","","",""
"","609","should render navigation links to all Administration sub-pages","Administration","Wed Apr 01 19:08:44 UTC 2026","passed","Wed Apr 01 19:08:44 UTC 2026","","","",""
"","268","should render","SSOProviderTable","Wed Apr 01 19:06:28 UTC 2026","passed","Wed Apr 01 19:06:28 UTC 2026","","","",""
"","0","succeeds for valid password with unicode characters","testPassword","Wed Apr 01 19:07:50 UTC 2026","passed","Wed Apr 01 19:07:50 UTC 2026","","","",""
"","3","isLoading returns as expected based on all queries combined","queriesAreLoadingOrErrored","Wed Apr 01 19:07:48 UTC 2026","passed","Wed Apr 01 19:07:48 UTC 2026","","","",""
"","1","rounds down fractional minutes/days","getSimpleDuration","Wed Apr 01 19:07:07 UTC 2026","passed","Wed Apr 01 19:07:07 UTC 2026","","","",""
"Test cases for TestLoginResource_Logout","8","TestLoginResource_Logout","","Wed Apr 01 19:03:14 UTC 2026","passed","Wed Apr 01 19:03:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginResource_Logout","TestLoginResource_Logout"
"","1242","should disable save button while input is empty","SaveQueryDialog","Wed Apr 01 19:03:23 UTC 2026","passed","Wed Apr 01 19:03:25 UTC 2026","","","",""
"","0","takes setSearchParams and availableParams returns a function","searchParams","Wed Apr 01 19:06:23 UTC 2026","passed","Wed Apr 01 19:06:23 UTC 2026","","setParamsFactory","",""
"","440","triggers a file download when a download button is clicked","DownloadCollectors","Wed Apr 01 19:08:18 UTC 2026","passed","Wed Apr 01 19:08:18 UTC 2026","","","",""
"","475","Displays the selectors list if passed in through additional sections","EntityInfoDataTableList","Wed Apr 01 19:05:54 UTC 2026","passed","Wed Apr 01 19:05:54 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_BadUserID","0","TestManagementResource_DeleteUser_BadUserID","","Wed Apr 01 19:02:58 UTC 2026","passed","Wed Apr 01 19:02:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_BadUserID","TestManagementResource_DeleteUser_BadUserID"
