"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","414","Displays a modal after clicking Analyze Now button and run analysis after clicking confirm","AnalyzeNowConfiguration","Thu Feb 19 21:47:38 UTC 2026","passed","Thu Feb 19 21:47:38 UTC 2026","","","",""
"","1356","shows an error message when unable to delete a rule","Rule Form","Thu Feb 19 21:46:37 UTC 2026","passed","Thu Feb 19 21:46:39 UTC 2026","","","",""
"","146","renders enabled Zone tab and disabled Rule and Object tabs","Selected Details Tabs","Thu Feb 19 21:47:52 UTC 2026","passed","Thu Feb 19 21:47:52 UTC 2026","","Selected Details Tabs - Params present","",""
"","205","allows a user to upload a single file and displays its name in the dialog","SchemaUploadDialog","Thu Feb 19 21:48:33 UTC 2026","passed","Thu Feb 19 21:48:34 UTC 2026","","","",""
"Test cases for TestResources_GetPermissionsForSavedQuery","34","TestResources_GetPermissionsForSavedQuery","","Thu Feb 19 21:45:14 UTC 2026","passed","Thu Feb 19 21:45:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPermissionsForSavedQuery","TestResources_GetPermissionsForSavedQuery"
"Test cases for TestResources_DownloadCollectorByVersion","1","TestResources_DownloadCollectorByVersion","","Thu Feb 19 21:45:14 UTC 2026","passed","Thu Feb 19 21:45:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorByVersion","TestResources_DownloadCollectorByVersion"
"","99","calls handleFilterChange with all filter types and empty strings when clicked while filters are active","AssetGroupEdit","Thu Feb 19 21:47:25 UTC 2026","passed","Thu Feb 19 21:47:25 UTC 2026","","Clear Filters button","",""
"Test cases for TestInt64FromPtr","0","TestInt64FromPtr","","Thu Feb 19 21:45:18 UTC 2026","passed","Thu Feb 19 21:45:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64FromPtr","TestInt64FromPtr"
"","90","displays active styles for the selected layout when explore table is enabled","GraphControls","Thu Feb 19 21:47:01 UTC 2026","passed","Thu Feb 19 21:47:01 UTC 2026","","Selecting a layout","",""
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Thu Feb 19 21:45:11 UTC 2026","passed","Thu Feb 19 21:45:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"","353","should render","LoginViaSSOForm","Thu Feb 19 21:49:08 UTC 2026","passed","Thu Feb 19 21:49:08 UTC 2026","","","",""
"","43","when `selectedItem` is null, the combobox does not display an icon","icon rendering","Thu Feb 19 21:47:29 UTC 2026","passed","Thu Feb 19 21:47:29 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_InvalidID","0","TestResources_UpdateSavedQuery_InvalidID","","Thu Feb 19 21:45:14 UTC 2026","passed","Thu Feb 19 21:45:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_InvalidID","TestResources_UpdateSavedQuery_InvalidID"
"Test cases for TestQueries_BuildEntityQueryParams_MissingObjectID","0","TestQueries_BuildEntityQueryParams_MissingObjectID","","Thu Feb 19 21:45:19 UTC 2026","passed","Thu Feb 19 21:45:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_MissingObjectID","TestQueries_BuildEntityQueryParams_MissingObjectID"
"Test cases for TestConvertDomainToNode_DomainInvalidProperties","1","TestConvertDomainToNode_DomainInvalidProperties","","Thu Feb 19 21:45:24 UTC 2026","passed","Thu Feb 19 21:45:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertDomainToNode_DomainInvalidProperties","TestConvertDomainToNode_DomainInvalidProperties"
"","1","runs a pathfinding search when the query param is set to ""pathfinding""","useExploreGraph","Thu Feb 19 21:48:05 UTC 2026","passed","Thu Feb 19 21:48:05 UTC 2026","","exploreGraphQueryFactory","",""
"Test cases for TestJSONFloat_MarshalJSON","0","TestJSONFloat_MarshalJSON","","Thu Feb 19 21:45:18 UTC 2026","passed","Thu Feb 19 21:45:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON","TestJSONFloat_MarshalJSON"
"Test cases for TestDisenrollMFA_Admin_FailureIncorrectPassword","1974","TestDisenrollMFA_Admin_FailureIncorrectPassword","","Thu Feb 19 21:45:39 UTC 2026","passed","Thu Feb 19 21:45:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Admin_FailureIncorrectPassword","TestDisenrollMFA_Admin_FailureIncorrectPassword"
"Test cases for TestCreateUser_Failure","0","TestCreateUser_Failure","","Thu Feb 19 21:45:18 UTC 2026","passed","Thu Feb 19 21:45:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_Failure","TestCreateUser_Failure"
"","11001","checking a subcategory updates all children (edge types) in its group","Pathfinding","Thu Feb 19 21:47:51 UTC 2026","passed","Thu Feb 19 21:48:02 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainForeignAdmins","0","TestResources_ListADDomainForeignAdmins","","Thu Feb 19 21:45:13 UTC 2026","passed","Thu Feb 19 21:45:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignAdmins","TestResources_ListADDomainForeignAdmins"
"","272","Displays a notification when an error happened when requesting analysis","AnalyzeNowConfiguration","Thu Feb 19 21:47:38 UTC 2026","passed","Thu Feb 19 21:47:38 UTC 2026","","","",""
"","0","uppercases boolean values","Formatting boolean properties","Thu Feb 19 21:47:19 UTC 2026","passed","Thu Feb 19 21:47:19 UTC 2026","","","",""
"Test cases for TestFeatureFlagManagerPoller","88","TestFeatureFlagManagerPoller","","Thu Feb 19 21:45:16 UTC 2026","passed","Thu Feb 19 21:45:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlagManagerPoller","TestFeatureFlagManagerPoller"
"","55","renders highlight for the active tag","SelectedHighlight","Thu Feb 19 21:49:48 UTC 2026","passed","Thu Feb 19 21:49:48 UTC 2026","","","",""
"","3","The data is loading","Getting the text for the disabled item display for a search when there are no results","Thu Feb 19 21:48:43 UTC 2026","passed","Thu Feb 19 21:48:43 UTC 2026","","Loading states","",""
"","93","does not trigger search for fewer than 3 characters","SearchBar","Thu Feb 19 21:50:31 UTC 2026","passed","Thu Feb 19 21:50:31 UTC 2026","","","",""
