"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","547","does not display must be new password error messages when current password is not required","PasswordDialog","Fri Feb 27 23:07:51 UTC 2026","passed","Fri Feb 27 23:07:52 UTC 2026","","","",""
"","171","should display ""Create Token"" button","UserTokenManagementDialog","Fri Feb 27 23:10:24 UTC 2026","passed","Fri Feb 27 23:10:24 UTC 2026","","","",""
"Test cases for TestNewNodeNamePrefix","1","TestNewNodeNamePrefix","","Fri Feb 27 23:07:02 UTC 2026","passed","Fri Feb 27 23:07:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewNodeNamePrefix","TestNewNodeNamePrefix"
"Test cases for TestResources_ListADEntityControllers","0","TestResources_ListADEntityControllers","","Fri Feb 27 23:06:37 UTC 2026","passed","Fri Feb 27 23:06:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityControllers","TestResources_ListADEntityControllers"
"","71","populates the source and destination node fields when query params are passed","usePathfindingSearch","Fri Feb 27 23:09:23 UTC 2026","passed","Fri Feb 27 23:09:23 UTC 2026","","","",""
"Test cases for TestSIDSuffix_PrependPrefix","0","TestSIDSuffix_PrependPrefix","","Fri Feb 27 23:07:02 UTC 2026","passed","Fri Feb 27 23:07:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestSIDSuffix_PrependPrefix","TestSIDSuffix_PrependPrefix"
"","11","populates the cypher search field with the decoded query when the associated query params are set","useCypherSearch","Fri Feb 27 23:11:23 UTC 2026","passed","Fri Feb 27 23:11:23 UTC 2026","","","",""
"","1617","does not show the ""Disable MFA"" context menu option for users without MFA enabled","Users","Fri Feb 27 23:08:57 UTC 2026","passed","Fri Feb 27 23:08:58 UTC 2026","","","",""
"","214","renders an interactive version when preview is set to false","PrivilegeZonesCypherEditor Search component for Zone Management","Fri Feb 27 23:10:44 UTC 2026","passed","Fri Feb 27 23:10:44 UTC 2026","","","",""
"Test cases for TestWriteBasicResponse","0","TestWriteBasicResponse","","Fri Feb 27 23:06:29 UTC 2026","passed","Fri Feb 27 23:06:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteBasicResponse","TestWriteBasicResponse"
"Test cases for TestManagementResource_SAMLCallbackRedirect","5","TestManagementResource_SAMLCallbackRedirect","","Fri Feb 27 23:07:09 UTC 2026","passed","Fri Feb 27 23:07:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackRedirect","TestManagementResource_SAMLCallbackRedirect"
"","57","displays an error message while fetching fails","ActiveExtensionsCard","Fri Feb 27 23:07:42 UTC 2026","passed","Fri Feb 27 23:07:42 UTC 2026","","","",""
"Test cases for TestTimeSetValid","0","TestTimeSetValid","","Fri Feb 27 23:06:43 UTC 2026","passed","Fri Feb 27 23:06:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeSetValid","TestTimeSetValid"
"Test cases for TestResources_GetAssetGroupSelectorMemberCountsByKind","0","TestResources_GetAssetGroupSelectorMemberCountsByKind","","Fri Feb 27 23:06:37 UTC 2026","passed","Fri Feb 27 23:06:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupSelectorMemberCountsByKind","TestResources_GetAssetGroupSelectorMemberCountsByKind"
"Test cases for TestParseOptionalBoolEmptyValue","0","TestParseOptionalBoolEmptyValue","","Fri Feb 27 23:06:29 UTC 2026","passed","Fri Feb 27 23:06:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolEmptyValue","TestParseOptionalBoolEmptyValue"
"Test cases for Test_HarnessTeardown","0","Test_HarnessTeardown","","Fri Feb 27 23:07:05 UTC 2026","passed","Fri Feb 27 23:07:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessTeardown","Test_HarnessTeardown"
"","365","calls onToggleNodeLabels when click show all node labels","GraphControls","Fri Feb 27 23:08:05 UTC 2026","passed","Fri Feb 27 23:08:06 UTC 2026","","Toggling labels","",""
"Test cases for TestResources_UpdateAssetGroupTagSelector","4","TestResources_UpdateAssetGroupTagSelector","","Fri Feb 27 23:06:37 UTC 2026","passed","Fri Feb 27 23:06:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTagSelector","TestResources_UpdateAssetGroupTagSelector"
"Test cases for TestWriteAndValidateZip","0","TestWriteAndValidateZip","","Fri Feb 27 23:06:49 UTC 2026","passed","Fri Feb 27 23:06:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateZip","TestWriteAndValidateZip"
"Test cases for TestAuthExtensions","1","TestAuthExtensions","","Fri Feb 27 23:06:29 UTC 2026","passed","Fri Feb 27 23:06:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuthExtensions","TestAuthExtensions"
"Test cases for TestCache_GuardedSet","0","TestCache_GuardedSet","","Fri Feb 27 23:07:04 UTC 2026","passed","Fri Feb 27 23:07:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_GuardedSet","TestCache_GuardedSet"
"Test cases for TestValidateTOTPSecret","1","TestValidateTOTPSecret","","Fri Feb 27 23:06:38 UTC 2026","passed","Fri Feb 27 23:06:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestValidateTOTPSecret","TestValidateTOTPSecret"
"","275","displays expected results when searching by label","SearchCurrentNodes","Fri Feb 27 23:09:57 UTC 2026","passed","Fri Feb 27 23:09:57 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityLinkedGPOs","0","TestResources_ListADEntityLinkedGPOs","","Fri Feb 27 23:06:37 UTC 2026","passed","Fri Feb 27 23:06:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityLinkedGPOs","TestResources_ListADEntityLinkedGPOs"
"","62","passes checks if the user has multiple required permissions","usePermissions","Fri Feb 27 23:08:35 UTC 2026","passed","Fri Feb 27 23:08:35 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_Filtered","1","TestManagementResource_ListAuthTokens_Filtered","","Fri Feb 27 23:06:57 UTC 2026","passed","Fri Feb 27 23:06:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Filtered","TestManagementResource_ListAuthTokens_Filtered"
"","816","should not call onSubmit when password does not match confirmation password when reset password button clicked","PasswordResetForm","Fri Feb 27 23:09:23 UTC 2026","passed","Fri Feb 27 23:09:24 UTC 2026","","","",""
"","547","Displays the selectors list if passed in through additional sections","EntityInfoDataTableList","Fri Feb 27 23:09:51 UTC 2026","passed","Fri Feb 27 23:09:52 UTC 2026","","","",""
"Test cases for TestResources_CypherQuery","137","TestResources_CypherQuery","","Fri Feb 27 23:06:37 UTC 2026","passed","Fri Feb 27 23:06:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CypherQuery","TestResources_CypherQuery"
"","7","sets autoDisplayTable to false if query type is pathfinding","useExploreTableAutoDisplay","Fri Feb 27 23:10:46 UTC 2026","passed","Fri Feb 27 23:10:46 UTC 2026","","","",""
"","868","clicking checkbox will remove error if present","DatabaseManagement","Fri Feb 27 23:12:26 UTC 2026","passed","Fri Feb 27 23:12:27 UTC 2026","","","",""
"","2","isLoading returns as expected based on all queries combined","queriesAreLoadingOrErrored","Fri Feb 27 23:11:46 UTC 2026","passed","Fri Feb 27 23:11:46 UTC 2026","","","",""
"Test cases for TestIntFrom","1","TestIntFrom","","Fri Feb 27 23:06:43 UTC 2026","passed","Fri Feb 27 23:06:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntFrom","TestIntFrom"
"","0","returns null if paramValue is null","useEnvironmentParams","Fri Feb 27 23:11:47 UTC 2026","passed","Fri Feb 27 23:11:47 UTC 2026","","parseEnvironmentAggregation","",""
"","811","renders a button and a menu","CreateMenu","Fri Feb 27 23:08:30 UTC 2026","passed","Fri Feb 27 23:08:31 UTC 2026","","oidc_support feature flag enabled","",""
"","17","navigates to the specified route with global params intact when triggered by a splat route","AppNavigate","Fri Feb 27 23:10:35 UTC 2026","passed","Fri Feb 27 23:10:35 UTC 2026","","","",""
"Test cases for TestTypes_Scan_Success","0","TestTypes_Scan_Success","","Fri Feb 27 23:06:43 UTC 2026","passed","Fri Feb 27 23:06:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Scan_Success","TestTypes_Scan_Success"
"Test cases for TestParseHeaderValues","0","TestParseHeaderValues","","Fri Feb 27 23:06:31 UTC 2026","passed","Fri Feb 27 23:06:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParseHeaderValues","TestParseHeaderValues"
"","66","disables items via itemDisabled and hides the chevron icon visually","<DetailsAccordion />","Fri Feb 27 23:08:19 UTC 2026","passed","Fri Feb 27 23:08:19 UTC 2026","","","",""
"","9","sets autoDisplayTable to false if query type is relationship","useExploreTableAutoDisplay","Fri Feb 27 23:10:46 UTC 2026","passed","Fri Feb 27 23:10:46 UTC 2026","","","",""
