"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_CypherQuery","88","TestResources_CypherQuery","","Fri Jul 10 19:36:06 UTC 2026","passed","Fri Jul 10 19:36:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CypherQuery","TestResources_CypherQuery"
"","61","displays the value from filterParams.node_type","AssetGroupEdit","Fri Jul 10 19:38:52 UTC 2026","passed","Fri Jul 10 19:38:52 UTC 2026","","Node Type dropdown filter","",""
"Test cases for TestUpload_WriteAndValidateFile","7","TestUpload_WriteAndValidateFile","","Fri Jul 10 19:36:20 UTC 2026","passed","Fri Jul 10 19:36:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestUpload_WriteAndValidateFile","TestUpload_WriteAndValidateFile"
"","245","sets a primarySearch=id and searchType=pathfinding when secondarySearch is truethy","ContextMenu","Fri Jul 10 19:38:37 UTC 2026","passed","Fri Jul 10 19:38:38 UTC 2026","","","",""
"","116","clicking cancel on the form takes the user back to the page the user was on previously","Tag Form","Fri Jul 10 19:37:02 UTC 2026","passed","Fri Jul 10 19:37:02 UTC 2026","","","",""
"","418","should reject passwords with no special characters","CreateUserForm","Fri Jul 10 19:37:37 UTC 2026","passed","Fri Jul 10 19:37:37 UTC 2026","","","",""
"","219","calls onChangePinnedColumns to unpin a column when its pin icon is clicked","ManageColumnsComboBox","Fri Jul 10 19:38:46 UTC 2026","passed","Fri Jul 10 19:38:46 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_InvalidColumn","0","TestManagementResource_ListUsers_InvalidColumn","","Fri Jul 10 19:36:12 UTC 2026","passed","Fri Jul 10 19:36:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidColumn","TestManagementResource_ListUsers_InvalidColumn"
"","1","runs a node search when the query param is set to ""node""","useExploreGraph","Fri Jul 10 19:38:19 UTC 2026","passed","Fri Jul 10 19:38:19 UTC 2026","","exploreGraphQueryFactory","",""
"Test cases for TestTextUnmarshalInt64","0","TestTextUnmarshalInt64","","Fri Jul 10 19:36:12 UTC 2026","passed","Fri Jul 10 19:36:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalInt64","TestTextUnmarshalInt64"
"Test cases for TestManagementResource_ListPermissions_InvalidFilterPredicate","0","TestManagementResource_ListPermissions_InvalidFilterPredicate","","Fri Jul 10 19:36:12 UTC 2026","passed","Fri Jul 10 19:36:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_InvalidFilterPredicate","TestManagementResource_ListPermissions_InvalidFilterPredicate"
"Test cases for TestResources_GetAssetGroupSelectorMemberCountsByKind","0","TestResources_GetAssetGroupSelectorMemberCountsByKind","","Fri Jul 10 19:36:06 UTC 2026","passed","Fri Jul 10 19:36:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupSelectorMemberCountsByKind","TestResources_GetAssetGroupSelectorMemberCountsByKind"
"Test cases for TestDatabase_NullUUID","0","TestDatabase_NullUUID","","Fri Jul 10 19:36:12 UTC 2026","passed","Fri Jul 10 19:36:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_NullUUID","TestDatabase_NullUUID"
"","60","Searching for custom node type with databaseId returns node properties","useFetchEntityInfo","Fri Jul 10 19:39:31 UTC 2026","passed","Fri Jul 10 19:39:31 UTC 2026","","","",""
"","87","displays no data message when there are no extensions","ActiveExtensionsCard","Fri Jul 10 19:37:23 UTC 2026","passed","Fri Jul 10 19:37:23 UTC 2026","","","",""
"","0","escapes a single quote","escapeCypherString","Fri Jul 10 19:41:27 UTC 2026","passed","Fri Jul 10 19:41:27 UTC 2026","","","",""
