"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestDomainSelectors_TestIsSortable","0","TestDomainSelectors_TestIsSortable","","Thu May 14 17:12:44 UTC 2026","passed","Thu May 14 17:12:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_TestIsSortable","TestDomainSelectors_TestIsSortable"
"","496","renders no asset group edit options without graph write permissions","ContextMenu","Thu May 14 17:19:29 UTC 2026","passed","Thu May 14 17:19:30 UTC 2026","","","",""
"","19","renders custom icon correctly","NodeIcon","Thu May 14 17:18:04 UTC 2026","passed","Thu May 14 17:18:04 UTC 2026","","","",""
"Test cases for TestParseOptionalBoolEmptyValue","0","TestParseOptionalBoolEmptyValue","","Thu May 14 17:12:28 UTC 2026","passed","Thu May 14 17:12:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolEmptyValue","TestParseOptionalBoolEmptyValue"
"Test cases for TestFoldr","0","TestFoldr","","Thu May 14 17:12:59 UTC 2026","passed","Thu May 14 17:12:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFoldr","TestFoldr"
"","160","displays a table of completed ingest logs","FileIngest","Thu May 14 17:17:53 UTC 2026","passed","Thu May 14 17:17:53 UTC 2026","","","",""
"","7","safely handles removing nonexistent key","useObjectState","Thu May 14 17:17:59 UTC 2026","passed","Thu May 14 17:17:59 UTC 2026","","","",""
"Test cases for TestMarshalIntText","0","TestMarshalIntText","","Thu May 14 17:12:43 UTC 2026","passed","Thu May 14 17:12:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalIntText","TestMarshalIntText"
"","9573","checking a category updates all children and grandchildren","Pathfinding","Thu May 14 17:14:18 UTC 2026","passed","Thu May 14 17:14:27 UTC 2026","","","",""
"","0","returns paramValue as EnvironmentAggregation for unknown values (custom types)","useEnvironmentParams","Thu May 14 17:18:43 UTC 2026","passed","Thu May 14 17:18:43 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestDisenrollMFA_Success","685","TestDisenrollMFA_Success","","Thu May 14 17:13:10 UTC 2026","passed","Thu May 14 17:13:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Success","TestDisenrollMFA_Success"
"Test cases for TestWriteAndValidateJSON_NormalizationError","0","TestWriteAndValidateJSON_NormalizationError","","Thu May 14 17:12:49 UTC 2026","passed","Thu May 14 17:12:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateJSON_NormalizationError","TestWriteAndValidateJSON_NormalizationError"
"","354","does not display must be new password error messages when current password is not required","PasswordDialog","Thu May 14 17:14:19 UTC 2026","passed","Thu May 14 17:14:19 UTC 2026","","","",""
"","231","validates that the name input is under the max length","Tag Form","Thu May 14 17:13:42 UTC 2026","passed","Thu May 14 17:13:42 UTC 2026","","","",""
"Test cases for TestUnmarshalBool","1","TestUnmarshalBool","","Thu May 14 17:12:43 UTC 2026","passed","Thu May 14 17:12:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalBool","TestUnmarshalBool"
"","14","returns active-directory environmentInfo when environmentAggregation param is active-directory","useAvailableEnvironments","Thu May 14 17:16:14 UTC 2026","passed","Thu May 14 17:16:14 UTC 2026","","useSelectedEnvironment","",""
"","103","disables the create user button and does not populate a table if the user lacks the permission","Users","Thu May 14 17:16:03 UTC 2026","passed","Thu May 14 17:16:03 UTC 2026","","","",""
"Test cases for TestOrphanFileSweeper_Clear","1","TestOrphanFileSweeper_Clear","","Thu May 14 17:12:43 UTC 2026","passed","Thu May 14 17:12:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_Clear","TestOrphanFileSweeper_Clear"
"","26","displays contact admin message when hidden edge is true","EdgeInfoContent","Thu May 14 17:14:03 UTC 2026","passed","Thu May 14 17:14:03 UTC 2026","","EdgeInfoContent support for hidden edges","",""
"","1","`undefined` input is provided","Parsing the debounced input for type and keyword values","Thu May 14 17:17:05 UTC 2026","passed","Thu May 14 17:17:05 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTagHistory","2","TestResources_GetAssetGroupTagHistory","","Thu May 14 17:12:41 UTC 2026","passed","Thu May 14 17:12:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagHistory","TestResources_GetAssetGroupTagHistory"
"","0","The data is fetching","Getting the text for the disabled item display for a search when there are no results","Thu May 14 17:17:05 UTC 2026","passed","Thu May 14 17:17:05 UTC 2026","","Loading states","",""
"Test that the digester handles empty property lists gracefully","0","TestCacheEntryDigester_EmptyMatchers","","Thu May 14 17:12:48 UTC 2026","passed","Thu May 14 17:12:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_EmptyMatchers","TestCacheEntryDigester_EmptyMatchers"
"","113","initializes search tab to the exploreSearchTab on initial render","ExploreSearch sets searchType on tab changing","Thu May 14 17:19:15 UTC 2026","passed","Thu May 14 17:19:16 UTC 2026","","","",""
"","7","dispatches a storage event when a value is set","useLocalStorage","Thu May 14 17:15:55 UTC 2026","passed","Thu May 14 17:15:55 UTC 2026","","storage event synchronisation","",""
"","437","should reject passwords where only a space is used as the special character","CreateUserForm","Thu May 14 17:14:16 UTC 2026","passed","Thu May 14 17:14:17 UTC 2026","","","",""
"","229","eventually displays a list of early access features when warning dialog is accepted","EarlyAccessFeatures","Thu May 14 17:19:39 UTC 2026","passed","Thu May 14 17:19:39 UTC 2026","","","",""
"","57","stores the state of a search term without modifying the query params","useCypherSearch","Thu May 14 17:18:17 UTC 2026","passed","Thu May 14 17:18:17 UTC 2026","","","",""
"","25","returns initialValue when the key is absent from localStorage","useLocalStorage","Thu May 14 17:15:54 UTC 2026","passed","Thu May 14 17:15:55 UTC 2026","","initial value","",""
"","191","should display error message when error prop is provided","UpdateUserDialog","Thu May 14 17:14:49 UTC 2026","passed","Thu May 14 17:14:50 UTC 2026","","","",""
"","1","returns query config when searchType is composition and all required params are passed","useExploreGraph","Thu May 14 17:14:55 UTC 2026","passed","Thu May 14 17:14:55 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
