"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3901","The password reset dialog is opened when switching a user from SAML based authentication to username/password based authentication","Users","Fri Jun 05 18:09:45 UTC 2026","passed","Fri Jun 05 18:09:49 UTC 2026","","","",""
"Test cases for TestFloatPointer","0","TestFloatPointer","","Fri Jun 05 18:07:16 UTC 2026","passed","Fri Jun 05 18:07:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatPointer","TestFloatPointer"
"","145","initializes search tab to the exploreSearchTab on initial render","ExploreSearch sets searchType on tab changing","Fri Jun 05 18:14:26 UTC 2026","passed","Fri Jun 05 18:14:26 UTC 2026","","","",""
"","118","enables the user actions menu for a user with the administrator role","User Actions Menu","Fri Jun 05 18:11:16 UTC 2026","passed","Fri Jun 05 18:11:16 UTC 2026","","Button Menu State","",""
"","2","dispatches a storage event with null newValue when the key is removed","useLocalStorage","Fri Jun 05 18:10:51 UTC 2026","passed","Fri Jun 05 18:10:51 UTC 2026","","storage event synchronisation","",""
"Test cases for TestManagementResource_ListUsers_InvalidColumn","0","TestManagementResource_ListUsers_InvalidColumn","","Fri Jun 05 18:07:19 UTC 2026","passed","Fri Jun 05 18:07:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidColumn","TestManagementResource_ListUsers_InvalidColumn"
"","1","EXTENDED ROUNDING when thresholds are set: returns a comma separated number when provided with a number > 999","numberFormatting","Fri Jun 05 18:11:32 UTC 2026","passed","Fri Jun 05 18:11:32 UTC 2026","","","",""
"Test cases for TestResources_CypherQuery","130","TestResources_CypherQuery","","Fri Jun 05 18:07:13 UTC 2026","passed","Fri Jun 05 18:07:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CypherQuery","TestResources_CypherQuery"
"","15","should render when search string matches text entirely","HighlightedText","Fri Jun 05 18:13:01 UTC 2026","passed","Fri Jun 05 18:13:01 UTC 2026","","","",""
"","218","does not show ""API Expiration Date"" column header when expiration is disabled","UserTokenManagementDialog - API Expiration Date column","Fri Jun 05 18:10:10 UTC 2026","passed","Fri Jun 05 18:10:10 UTC 2026","","","",""
"Test cases for TestResources_EndIngestJob","133","TestResources_EndIngestJob","","Fri Jun 05 18:07:13 UTC 2026","passed","Fri Jun 05 18:07:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_EndIngestJob","TestResources_EndIngestJob"
"Test cases for TestContextMiddleware","0","TestContextMiddleware","","Fri Jun 05 18:07:06 UTC 2026","passed","Fri Jun 05 18:07:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddleware","TestContextMiddleware"
"Test cases for TestResources_ListADGroupMembership","0","TestResources_ListADGroupMembership","","Fri Jun 05 18:07:13 UTC 2026","passed","Fri Jun 05 18:07:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupMembership","TestResources_ListADGroupMembership"
"Test cases for TestTimeFrom","0","TestTimeFrom","","Fri Jun 05 18:07:16 UTC 2026","passed","Fri Jun 05 18:07:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeFrom","TestTimeFrom"
"","176","should call onCancel when cancel button clicked","LoginViaSSOForm","Fri Jun 05 18:12:09 UTC 2026","passed","Fri Jun 05 18:12:09 UTC 2026","","","",""
"Test cases for TestResources_UpdateAssetGroupTagSelector","6","TestResources_UpdateAssetGroupTagSelector","","Fri Jun 05 18:07:13 UTC 2026","passed","Fri Jun 05 18:07:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTagSelector","TestResources_UpdateAssetGroupTagSelector"
"","12","does not request finished jobs if lacking permission","useFinishedJobs","Fri Jun 05 18:11:03 UTC 2026","passed","Fri Jun 05 18:11:03 UTC 2026","","","",""
"","15","navigates to the specified route with global params intact when triggered by a splat route","AppNavigate","Fri Jun 05 18:12:28 UTC 2026","passed","Fri Jun 05 18:12:28 UTC 2026","","","",""
"Test cases for TestIntEqual","0","TestIntEqual","","Fri Jun 05 18:07:16 UTC 2026","passed","Fri Jun 05 18:07:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntEqual","TestIntEqual"
"","237","displays a polite message when there are no user updatable features available","EarlyAccessFeatures","Fri Jun 05 18:14:44 UTC 2026","passed","Fri Jun 05 18:14:44 UTC 2026","","","",""
"Test cases for TestResources_CreateSavedQuery_CreateFailure","0","TestResources_CreateSavedQuery_CreateFailure","","Fri Jun 05 18:07:13 UTC 2026","passed","Fri Jun 05 18:07:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_CreateFailure","TestResources_CreateSavedQuery_CreateFailure"
"Test cases for TestFetchTenants","1","TestFetchTenants","","Fri Jun 05 18:07:29 UTC 2026","passed","Fri Jun 05 18:07:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestFetchTenants","TestFetchTenants"
"Test cases for TestResources_GetAZEntityInformation","151","TestResources_GetAZEntityInformation","","Fri Jun 05 18:07:13 UTC 2026","passed","Fri Jun 05 18:07:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAZEntityInformation","TestResources_GetAZEntityInformation"
"Test cases for TestBuildSQLSort","1","TestBuildSQLSort","","Fri Jun 05 18:07:03 UTC 2026","passed","Fri Jun 05 18:07:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildSQLSort","TestBuildSQLSort"
"Test cases for TestManagementResource_EnableUserSAML","1","TestManagementResource_EnableUserSAML","","Fri Jun 05 18:07:19 UTC 2026","passed","Fri Jun 05 18:07:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_EnableUserSAML","TestManagementResource_EnableUserSAML"
"","4937","edges are displayed in alphabetical order","Pathfinding","Fri Jun 05 18:09:51 UTC 2026","passed","Fri Jun 05 18:09:56 UTC 2026","","","",""
"","178","renders enabled Zone and Rule tabs and disabled Object tab","Selected Details Tabs","Fri Jun 05 18:10:58 UTC 2026","passed","Fri Jun 05 18:10:59 UTC 2026","","Selected Details Tabs - Params present","",""
"","545","sets exploreSearchTab param to node when the user clicks the `Search` tab","ExploreSearch sets searchType on tab changing","Fri Jun 05 18:14:24 UTC 2026","passed","Fri Jun 05 18:14:25 UTC 2026","","","",""
"Test cases for TestHasSequence","0","TestHasSequence","","Fri Jun 05 18:07:29 UTC 2026","passed","Fri Jun 05 18:07:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestHasSequence","TestHasSequence"
"Test cases for TestResources_ListADOUContainedGroups","0","TestResources_ListADOUContainedGroups","","Fri Jun 05 18:07:13 UTC 2026","passed","Fri Jun 05 18:07:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedGroups","TestResources_ListADOUContainedGroups"
"Test cases for TestManagementResource_SAMLLoginRedirect","13","TestManagementResource_SAMLLoginRedirect","","Fri Jun 05 18:07:47 UTC 2026","passed","Fri Jun 05 18:07:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginRedirect","TestManagementResource_SAMLLoginRedirect"
"","99","shows the direct object and expanded object list when results are present for both","Seed Selection Results","Fri Jun 05 18:10:11 UTC 2026","passed","Fri Jun 05 18:10:11 UTC 2026","","","",""
"","0","accepts a sort and compare function","areArraysSimilar","Fri Jun 05 18:13:25 UTC 2026","passed","Fri Jun 05 18:13:25 UTC 2026","","","",""
"","1","filters by active-directory platform","filterAndSearchEnvironments","Fri Jun 05 18:08:36 UTC 2026","passed","Fri Jun 05 18:08:36 UTC 2026","","platform filters","",""
"Test cases for TestMarshalInt","0","TestMarshalInt","","Fri Jun 05 18:07:16 UTC 2026","passed","Fri Jun 05 18:07:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt","TestMarshalInt"
"","796","opens the entity information panel for the auto-selected node","GraphView","Fri Jun 05 18:14:18 UTC 2026","passed","Fri Jun 05 18:14:19 UTC 2026","","","",""
