"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestGetMFAActivationStatus_Success","0","TestGetMFAActivationStatus_Success","","Thu Jul 16 19:12:28 UTC 2026","passed","Thu Jul 16 19:12:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestGetMFAActivationStatus_Success","TestGetMFAActivationStatus_Success"
"","180","invokes handleFilterChange with eq:false when clicked and custom_member filter is on","AssetGroupEdit","Thu Jul 16 19:15:12 UTC 2026","passed","Thu Jul 16 19:15:12 UTC 2026","","Custom Member checkbox filter","",""
"Test cases for TestLoginResource_Logout","8","TestLoginResource_Logout","","Thu Jul 16 19:12:30 UTC 2026","passed","Thu Jul 16 19:12:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginResource_Logout","TestLoginResource_Logout"
"","135","disables the user actions menu for a user with the auditor role","User Actions Menu","Thu Jul 16 19:15:58 UTC 2026","passed","Thu Jul 16 19:15:59 UTC 2026","","Button Menu State","",""
"Test cases for TestResources_GetAIACAEntityInfo","171","TestResources_GetAIACAEntityInfo","","Thu Jul 16 19:11:49 UTC 2026","passed","Thu Jul 16 19:11:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAIACAEntityInfo","TestResources_GetAIACAEntityInfo"
"","13","should not render when data is present","NoDataDialog","Thu Jul 16 19:18:33 UTC 2026","passed","Thu Jul 16 19:18:33 UTC 2026","","","",""
"","3001","Preserves sample results when switching between Object ID and Cypher rule types","Rule Form","Thu Jul 16 19:13:14 UTC 2026","passed","Thu Jul 16 19:13:17 UTC 2026","","","",""
"","310","The reset password and two-factor authentication options should not appear in profile page if the user is configured for SAML login","UserProfile with SSO User","Thu Jul 16 19:15:25 UTC 2026","passed","Thu Jul 16 19:15:26 UTC 2026","","","",""
"Test cases for TestGormLogAdapter_Info","0","TestGormLogAdapter_Info","","Thu Jul 16 19:11:54 UTC 2026","passed","Thu Jul 16 19:11:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestGormLogAdapter_Info","TestGormLogAdapter_Info"
"Test cases for Test_filterAndFormatSearchResults_filterEnvironments","0","Test_filterAndFormatSearchResults_filterEnvironments","","Thu Jul 16 19:11:49 UTC 2026","passed","Thu Jul 16 19:11:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironments","Test_filterAndFormatSearchResults_filterEnvironments"
"","7","calls the provided notification method","handleError","Thu Jul 16 19:14:33 UTC 2026","passed","Thu Jul 16 19:14:33 UTC 2026","","","",""
"","92","copys children value to clipboard after clicking the copy btn","CodeController","Thu Jul 16 19:18:14 UTC 2026","passed","Thu Jul 16 19:18:14 UTC 2026","","","",""
"","6","announces a message with assertive priority","AnnouncementProvider","Thu Jul 16 19:16:16 UTC 2026","passed","Thu Jul 16 19:16:16 UTC 2026","","","",""
"","205","handles adding to non-tier-zero asset group","AssetGroupMenuItem","Thu Jul 16 19:19:01 UTC 2026","passed","Thu Jul 16 19:19:02 UTC 2026","","adding to an asset group","",""
"","821","should display all available roles","CreateUserDialog","Thu Jul 16 19:13:51 UTC 2026","passed","Thu Jul 16 19:13:51 UTC 2026","","","",""
