"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for Test_ParseSortParameters","1","Test_ParseSortParameters","","Mon Feb 23 19:00:47 UTC 2026","passed","Mon Feb 23 19:00:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseSortParameters","Test_ParseSortParameters"
"","161","renders details for a selected rule and is of type ""Cypher""","DynamicDetails","Mon Feb 23 19:03:13 UTC 2026","passed","Mon Feb 23 19:03:14 UTC 2026","","","",""
"Test cases for TestSignRequestValuesUnsupportedHMACMethod","0","TestSignRequestValuesUnsupportedHMACMethod","","Mon Feb 23 19:00:46 UTC 2026","passed","Mon Feb 23 19:00:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestValuesUnsupportedHMACMethod","TestSignRequestValuesUnsupportedHMACMethod"
"","8","renders highlight only for active selector when ruleId is present","SelectedHighlight","Mon Feb 23 19:05:21 UTC 2026","passed","Mon Feb 23 19:05:21 UTC 2026","","","",""
"","59","passes the check for at least one permission if the user is missing one of many required permissions","usePermissions","Mon Feb 23 19:03:03 UTC 2026","passed","Mon Feb 23 19:03:03 UTC 2026","","","",""
"Test cases for TestAuditLogin","0","TestAuditLogin","","Mon Feb 23 19:00:46 UTC 2026","passed","Mon Feb 23 19:00:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuditLogin","TestAuditLogin"
"","13","returns a comma separated number when provided with a number > 999","numberFormatting","Mon Feb 23 19:06:01 UTC 2026","passed","Mon Feb 23 19:06:01 UTC 2026","","","",""
"Test cases for TestDefineNodeName","1","TestDefineNodeName","","Mon Feb 23 19:01:20 UTC 2026","passed","Mon Feb 23 19:01:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineNodeName","TestDefineNodeName"
"","0","should handle the well formed entities","Evaluating the entity display name from a given entity","Mon Feb 23 19:02:55 UTC 2026","passed","Mon Feb 23 19:02:55 UTC 2026","","","",""
"Test cases for TestResources_ListADCSEscalations","1","TestResources_ListADCSEscalations","","Mon Feb 23 19:00:54 UTC 2026","passed","Mon Feb 23 19:00:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADCSEscalations","TestResources_ListADCSEscalations"
"Test cases for TestFilterStructSlice","0","TestFilterStructSlice","","Mon Feb 23 19:00:46 UTC 2026","passed","Mon Feb 23 19:00:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFilterStructSlice","TestFilterStructSlice"
