"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_UpdateAssetGroupTag","1","TestResources_UpdateAssetGroupTag","","Fri Feb 20 18:20:59 UTC 2026","passed","Fri Feb 20 18:20:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTag","TestResources_UpdateAssetGroupTag"
"Test cases for TestResources_GetAssetGroupTags","2","TestResources_GetAssetGroupTags","","Fri Feb 20 18:20:59 UTC 2026","passed","Fri Feb 20 18:20:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTags","TestResources_GetAssetGroupTags"
"","0","Origin label and sizing are used when specified","copySigmaNodesToGraphlibGraph","Fri Feb 20 18:27:23 UTC 2026","passed","Fri Feb 20 18:27:23 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_Filtered","0","TestResources_ListAuditLogs_Filtered","","Fri Feb 20 18:20:59 UTC 2026","passed","Fri Feb 20 18:20:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_Filtered","TestResources_ListAuditLogs_Filtered"
"","114","should call onLoginViaSAML when login via sso button clicked","LoginForm","Fri Feb 20 18:25:48 UTC 2026","passed","Fri Feb 20 18:25:49 UTC 2026","","","",""
"","64","if a hint is given, it show date placeholder on focus, restores hint on blur","ManagedDatePicker - placeholders","Fri Feb 20 18:24:16 UTC 2026","passed","Fri Feb 20 18:24:16 UTC 2026","","","",""
"","1463","shows the ""Disable MFA"" context menu option for users with MFA enabled","Users","Fri Feb 20 18:23:37 UTC 2026","passed","Fri Feb 20 18:23:38 UTC 2026","","","",""
"","757","should sort by type","SSOProviderTable","Fri Feb 20 18:25:03 UTC 2026","passed","Fri Feb 20 18:25:03 UTC 2026","","","",""
"Test cases for TestPredefinedSIDSuffixes","0","TestPredefinedSIDSuffixes","","Fri Feb 20 18:21:08 UTC 2026","passed","Fri Feb 20 18:21:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestPredefinedSIDSuffixes","TestPredefinedSIDSuffixes"
"","101","buttons are disabled while loading","OneTimePasscodeForm","Fri Feb 20 18:25:41 UTC 2026","passed","Fri Feb 20 18:25:41 UTC 2026","","","",""
"","150","renders count for a selected zone if prop is set","DynamicDetails","Fri Feb 20 18:23:26 UTC 2026","passed","Fri Feb 20 18:23:26 UTC 2026","","","",""
"","758","executes a primary search when only a source node is provided","Pathfinding: interaction","Fri Feb 20 18:23:48 UTC 2026","passed","Fri Feb 20 18:23:49 UTC 2026","","","",""
"","251","should render","NoDataDialog","Fri Feb 20 18:26:22 UTC 2026","passed","Fri Feb 20 18:26:23 UTC 2026","","","",""
"Test cases for TestResources_ImportSavedQuery","30","TestResources_ImportSavedQuery","","Fri Feb 20 18:20:59 UTC 2026","passed","Fri Feb 20 18:20:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ImportSavedQuery","TestResources_ImportSavedQuery"
"Test cases for TestTypes_Value","0","TestTypes_Value","","Fri Feb 20 18:21:03 UTC 2026","passed","Fri Feb 20 18:21:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Value","TestTypes_Value"
"","9","renders note content when currentNote is present","HistoryNotes Component","Fri Feb 20 18:26:10 UTC 2026","passed","Fri Feb 20 18:26:10 UTC 2026","","","",""
"","178","shows all extensions when search is cleared","ActiveExtensionsCard","Fri Feb 20 18:23:32 UTC 2026","passed","Fri Feb 20 18:23:32 UTC 2026","","","",""
"","800","clicking checkbox will remove error if present","DatabaseManagement","Fri Feb 20 18:27:02 UTC 2026","passed","Fri Feb 20 18:27:03 UTC 2026","","","",""
"","302","should display correctly","ConfirmationDialog","Fri Feb 20 18:26:14 UTC 2026","passed","Fri Feb 20 18:26:14 UTC 2026","","","",""
"","187","calls setExploreParams with only the expandedSection label when selecting any accordion that is not composition","EdgeInfoContent","Fri Feb 20 18:22:26 UTC 2026","passed","Fri Feb 20 18:22:26 UTC 2026","","EdgeInfoContent support for Deep Linking","",""
"","1906","Kebab menu click causes the callback function to be called with the correct parameters","ExploreTable","Fri Feb 20 18:22:14 UTC 2026","passed","Fri Feb 20 18:22:16 UTC 2026","","","",""
"","281","sets a secondary=id and searchType=pathfinding when primary is truthy","ContextMenu","Fri Feb 20 18:27:03 UTC 2026","passed","Fri Feb 20 18:27:03 UTC 2026","","","",""
"Test cases for TestManagementResource_ListRoles_InvalidColumn","0","TestManagementResource_ListRoles_InvalidColumn","","Fri Feb 20 18:21:05 UTC 2026","passed","Fri Feb 20 18:21:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_InvalidColumn","TestManagementResource_ListRoles_InvalidColumn"
