"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestTimeEqual","0","TestTimeEqual","","Wed Mar 04 16:27:29 UTC 2026","passed","Wed Mar 04 16:27:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeEqual","TestTimeEqual"
"Test cases for TestSortJSONArrays","9","TestSortJSONArrays","","Wed Mar 04 16:27:44 UTC 2026","passed","Wed Mar 04 16:27:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/test/TestSortJSONArrays","TestSortJSONArrays"
"Test cases for TestNewManifest","1","TestNewManifest","","Wed Mar 04 16:27:29 UTC 2026","passed","Wed Mar 04 16:27:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestNewManifest","TestNewManifest"
"Test cases for TestStringEqual","0","TestStringEqual","","Wed Mar 04 16:27:29 UTC 2026","passed","Wed Mar 04 16:27:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringEqual","TestStringEqual"
"","113","buttons are disabled while loading","PasswordResetForm","Wed Mar 04 16:30:06 UTC 2026","passed","Wed Mar 04 16:30:07 UTC 2026","","","",""
"","0","Input does not contain a type","Parsing the debounced input for type and keyword values","Wed Mar 04 16:30:30 UTC 2026","passed","Wed Mar 04 16:30:30 UTC 2026","","","",""
"Test cases for TestResources_StartIngestJob","116","TestResources_StartIngestJob","","Wed Mar 04 16:27:22 UTC 2026","passed","Wed Mar 04 16:27:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_StartIngestJob","TestResources_StartIngestJob"
"","139","respects openIndex (default opened panel)","<DetailsAccordion />","Wed Mar 04 16:29:02 UTC 2026","passed","Wed Mar 04 16:29:02 UTC 2026","","","",""
"Test cases for TestMergeNodeKinds","0","TestMergeNodeKinds","","Wed Mar 04 16:27:34 UTC 2026","passed","Wed Mar 04 16:27:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMergeNodeKinds","TestMergeNodeKinds"
"","287","should render a single section with a single navigation item","SubNav","Wed Mar 04 16:31:24 UTC 2026","passed","Wed Mar 04 16:31:25 UTC 2026","","","",""
"Test cases for TestDeduplicateKinds","0","TestDeduplicateKinds","","Wed Mar 04 16:27:34 UTC 2026","passed","Wed Mar 04 16:27:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestDeduplicateKinds","TestDeduplicateKinds"
"Test cases for TestValidateTOTPSecret","0","TestValidateTOTPSecret","","Wed Mar 04 16:27:23 UTC 2026","passed","Wed Mar 04 16:27:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestValidateTOTPSecret","TestValidateTOTPSecret"
"","81","renders Label as first tab and is also the initially selected on first render in Labels View/Tab","Selected Details Tabs","Wed Mar 04 16:29:37 UTC 2026","passed","Wed Mar 04 16:29:38 UTC 2026","","Selected Details Tabs - Params present","",""
